protected,f0,accuracy
0.0,0.4985,0.7009
0.0,0.4956,0.7004
0.0,0.5053,0.6992
0.0,0.5102,0.6948
0.0,0.497,0.7005
0.0,0.504,0.7001
0.0,0.5045,0.7012
0.0,0.4969,0.7016
0.0,0.5108,0.7036
0.0,0.4969,0.71
0.0,0.4989,0.7001
0.0,0.4986,0.6961
0.0,0.5025,0.6955
0.0,0.5017,0.7005
0.0,0.4919,0.6941
0.0,0.4963,0.7089
0.0,0.5072,0.6961
0.0,0.4997,0.7035
0.0,0.4975,0.7003
0.0,0.4992,0.7069
0.0,0.4957,0.7042
0.0,0.4989,0.6963
0.0,0.4966,0.6981
0.0,0.5016,0.7045
0.0,0.4912,0.703
0.0,0.5019,0.697
0.0,0.4938,0.7043
0.0,0.5032,0.6897
0.0,0.5046,0.706
0.0,0.4999,0.703
0.0,0.4966,0.7026
0.0,0.5086,0.6913
0.0,0.5076,0.6969
0.2549,0.508,0.6957
0.0,0.4959,0.7013
0.0,0.502,0.7038
0.0,0.5035,0.7036
0.0,0.4977,0.7054
0.0,0.5031,0.696
0.0,0.5039,0.6955
0.0,0.4989,0.7067
0.0,0.5042,0.7003
0.0,0.4991,0.6978
0.0,0.5035,0.697
0.0,0.4941,0.7013
0.0,0.504,0.7098
0.0,0.4982,0.6961
0.0,0.4989,0.6949
0.0,0.5024,0.6999
0.0,0.5068,0.6906
0.0,0.5017,0.7087
0.0,0.5022,0.7066
0.0,0.4964,0.7
0.0,0.4997,0.6987
0.0,0.5066,0.6962
0.0,0.4983,0.6938
0.0,0.499,0.7023
0.0,0.5043,0.7004
0.0,0.4977,0.6968
0.0,0.4914,0.7043
0.0,0.5066,0.6982
0.0,0.4952,0.701
0.0,0.4993,0.6946
0.0,0.5069,0.6975
0.0,0.5094,0.6966
0.0,0.497,0.6966
0.0,0.4986,0.699
0.0,0.5049,0.6953
0.0,0.5007,0.7003
0.0,0.4911,0.7047
0.0,0.4981,0.6973
0.2531,0.4984,0.7056
0.0,0.4937,0.6932
0.0,0.4994,0.6951
0.0,0.501,0.6991
0.0,0.5029,0.7042
0.0,0.4992,0.7075
0.0,0.5013,0.6972
0.0,0.5049,0.703
0.0,0.5004,0.6913
0.2552,0.5095,0.6919
0.0,0.5003,0.7014
0.0,0.5154,0.7044
0.0,0.5,0.6998
0.0,0.4956,0.6998
0.0,0.4936,0.6925
0.0,0.4964,0.7007
0.0,0.4976,0.6998
0.0,0.5029,0.7064
0.0,0.5077,0.7058
0.0,0.4978,0.7114
0.0,0.4996,0.701
0.0,0.5047,0.6957
0.0,0.493,0.7012
0.0,0.5037,0.6954
0.0,0.5005,0.6989
0.0,0.499,0.7069
0.0,0.5044,0.6937
0.0,0.4966,0.7052
0.0,0.4998,0.6972
