protected,f0,accuracy
0.2506,0.0,0.7054
0.2537,0.0,0.7028
0.2483,0.0,0.6967
0.0,0.0,0.6929
0.2504,0.0,0.6946
0.0,0.0,0.7024
0.0,0.0,0.699
0.0,0.0,0.7063
0.2512,0.0,0.6955
0.0,0.0,0.7053
0.245,0.0,0.7053
0.0,0.0,0.7014
0.0,0.0,0.6973
0.0,0.0,0.6981
0.25,0.0,0.7024
0.0,0.0,0.6969
0.0,0.0,0.7025
0.2461,0.0,0.6939
0.259,0.0,0.7089
0.2554,0.0,0.7058
0.2459,0.0,0.7026
0.0,0.0,0.6906
0.2497,0.0,0.6965
0.2508,0.0,0.7039
0.2491,0.0,0.6936
0.0,0.0,0.6978
0.2513,0.0,0.6967
0.2522,0.0,0.6934
0.0,0.0,0.6961
0.252,0.0,0.697
0.262,0.0,0.6986
0.253,0.0,0.7019
0.0,0.0,0.693
0.2519,0.0,0.6966
0.0,0.0,0.703
0.0,0.0,0.7032
0.0,0.0,0.6983
0.2545,0.0,0.6959
0.2486,0.0,0.6994
0.0,0.0,0.701
0.0,0.0,0.7014
0.0,0.0,0.691
0.2407,0.0,0.7033
0.2557,0.0,0.7084
0.2544,0.0,0.7016
0.0,0.0,0.7001
0.0,0.0,0.7026
0.0,0.0,0.701
0.0,0.0,0.7079
0.2514,0.0,0.7051
0.0,0.0,0.7007
0.0,0.0,0.7017
0.0,0.0,0.7056
0.2451,0.0,0.7013
0.2504,0.0,0.6966
0.2448,0.0,0.7023
0.2541,0.0,0.7042
0.2571,0.0,0.6961
0.2554,0.0,0.709
0.2476,0.0,0.6978
0.2517,0.0,0.6975
0.0,0.0,0.702
0.0,0.0,0.7093
0.0,0.0,0.7002
0.0,0.0,0.6977
0.2621,0.0,0.7015
0.2536,0.0,0.7012
0.2533,0.0,0.7038
0.0,0.0,0.7052
0.2534,0.0,0.7047
0.256,0.0,0.7024
0.0,0.0,0.7048
0.0,0.0,0.7004
0.2513,0.0,0.6998
0.0,0.0,0.698
0.0,0.0,0.7009
0.251,0.0,0.7003
0.2457,0.0,0.6907
0.0,0.0,0.7004
0.0,0.0,0.702
0.0,0.0,0.7029
0.0,0.0,0.6914
0.2472,0.0,0.6949
0.0,0.0,0.7001
0.0,0.0,0.6946
0.2572,0.0,0.7065
0.2476,0.0,0.6992
0.0,0.0,0.694
0.2476,0.0,0.7022
0.0,0.0,0.7023
0.2473,0.0,0.6998
0.0,0.0,0.7019
0.2564,0.0,0.6991
0.243,0.0,0.7075
0.0,0.0,0.6935
0.0,0.0,0.693
0.2406,0.0,0.6934
0.2462,0.0,0.6977
0.0,0.0,0.6934
0.2507,0.0,0.7004
