protected,f0
0.2425,0.4977
-0.2512,0.0
0.2483,0.4992
0.2487,0.5013
0.2455,0.4945
0.0,0.0
0.2471,0.4929
0.2492,0.5023
0.0,0.0
0.2553,0.5
0.2454,0.492
0.0,0.0
0.2477,0.498
0.2456,0.4924
-0.2491,0.0
0.4986,0.5047
0.247,0.5022
0.2565,0.5184
-0.2469,0.0
-0.2493,0.0
0.2506,0.5021
0.2534,0.5063
-0.2521,0.0
0.2631,0.5063
0.2471,0.4964
0.0,0.0
-0.2508,0.0
0.2565,0.5062
0.2511,0.501
0.2542,0.5077
0.4981,0.499
0.0,0.0
0.4954,0.4965
0.2428,0.4993
0.2429,0.5001
0.2591,0.512
0.2491,0.5071
0.2504,0.5026
0.0,0.0
0.242,0.4951
0.2515,0.5023
0.4919,0.5075
0.0,0.0
0.2527,0.5021
0.2537,0.5031
0.2449,0.495
0.2408,0.4873
0.0,0.0
-0.2548,0.0
0.5027,0.5044
0.2438,0.4957
0.4939,0.4995
0.2492,0.4927
0.4944,0.4999
0.0,0.0
0.2465,0.4967
0.2544,0.4981
0.2487,0.507
0.2535,0.4922
0.2423,0.4992
0.501,0.4932
0.0,0.0
0.2465,0.4942
0.2589,0.5066
0.243,0.4941
-0.253,0.0
0.0,0.0
0.251,0.5009
0.2537,0.5012
0.2478,0.5017
-0.2468,0.0
0.4961,0.5019
0.0,0.0
0.2506,0.4973
-0.249,0.0
0.2554,0.507
-0.2487,0.0
0.2435,0.5032
0.2515,0.5003
0.5038,0.4967
0.2618,0.5082
0.4947,0.5029
0.2484,0.4912
0.2565,0.5104
0.0,0.0
-0.2555,0.0
0.0,0.0
0.2513,0.4991
-0.2524,0.0
-0.2478,0.0
0.2504,0.5099
0.2465,0.4952
0.2543,0.4995
0.2583,0.5034
0.2494,0.4993
0.2526,0.4981
0.255,0.5019
0.2483,0.5016
0.2515,0.5001
0.4952,0.4966
