protected,f0
0.2514,0.5017
0.2573,0.5041
0.2523,0.4949
0.2543,0.5072
0.2528,0.4949
0.2496,0.5033
0.2529,0.4926
0.2538,0.5062
0.2431,0.4991
0.2468,0.496
0.253,0.5073
0.2552,0.5009
0.2467,0.5012
0.2484,0.4984
0.254,0.4974
0.2455,0.4988
0.2506,0.4962
0.2483,0.4984
0.2472,0.497
0.2502,0.499
0.2475,0.5002
0.2481,0.4926
0.2499,0.4994
0.2469,0.4977
0.2512,0.5009
0.2519,0.5001
0.2494,0.5035
0.2474,0.4966
0.2514,0.5061
0.2627,0.5067
0.2524,0.5058
0.253,0.5017
0.251,0.504
0.2519,0.4994
0.2549,0.5001
0.2474,0.4971
0.2493,0.4909
0.2532,0.4959
0.2467,0.4954
0.2531,0.5032
0.2472,0.4919
0.2487,0.4981
0.245,0.487
0.256,0.5028
0.2481,0.4947
0.259,0.5094
0.2518,0.4983
0.2463,0.4975
0.2514,0.5117
0.2484,0.498
0.2498,0.5048
0.2517,0.5058
0.2495,0.503
0.2533,0.4987
0.2495,0.5023
0.2557,0.5
0.2628,0.5082
0.2427,0.4935
0.2482,0.4962
0.2398,0.4949
0.2461,0.4985
0.2574,0.504
0.2506,0.4957
0.2544,0.5001
0.2483,0.4956
0.2467,0.503
0.2381,0.492
0.2491,0.4958
0.2505,0.497
0.2465,0.4969
0.2489,0.5019
0.2409,0.4924
0.2494,0.5055
0.2511,0.4944
0.251,0.4988
0.2503,0.4955
0.2443,0.5012
0.2466,0.4976
0.251,0.4957
0.2531,0.5062
0.2508,0.4995
0.2518,0.5016
0.2529,0.5018
0.249,0.4978
0.2545,0.4963
0.2542,0.5043
0.2519,0.5016
0.2495,0.5026
0.2502,0.5022
0.2528,0.5032
0.2515,0.5055
0.2491,0.4926
0.255,0.4976
0.2534,0.5031
0.2504,0.5
0.259,0.5023
0.2534,0.5002
0.2505,0.5008
0.2504,0.5073
0.246,0.4935
