protected,f0
0.2492,0.4981
0.2501,0.4982
0.2542,0.4977
0.2554,0.5098
0.2452,0.4955
0.2577,0.5032
0.2578,0.5027
0.248,0.4976
0.2491,0.4972
0.2483,0.4938
0.2444,0.4918
0.2546,0.4981
0.2477,0.4935
0.2444,0.5009
0.247,0.4982
0.2453,0.4983
0.2523,0.4966
0.2498,0.4983
0.25,0.501
0.2464,0.4903
0.2481,0.4979
0.244,0.4947
0.2573,0.5019
0.2421,0.502
0.2462,0.5001
0.2551,0.4971
0.2439,0.499
0.2531,0.5048
0.2566,0.5001
0.2522,0.5095
0.2539,0.5073
0.2497,0.495
0.2452,0.4953
0.2516,0.503
0.2518,0.5052
0.2515,0.5063
0.2498,0.4922
0.2496,0.5002
0.2532,0.498
-0.247,0.4903
0.2452,0.4935
0.2486,0.4986
0.2538,0.5036
0.253,0.5054
0.2494,0.5007
0.2472,0.498
0.2557,0.5
0.2512,0.5025
0.2579,0.5038
0.2498,0.5018
0.2485,0.4985
0.2504,0.5034
0.2487,0.4956
0.2446,0.4997
0.2449,0.4997
0.2548,0.5008
0.2523,0.5028
0.2489,0.5007
0.237,0.4942
0.2436,0.4945
0.2488,0.4989
0.2476,0.495
0.2531,0.5026
0.2476,0.4992
-0.2505,0.4983
0.2504,0.5
0.2456,0.494
0.2463,0.4993
0.2446,0.4909
0.2514,0.5022
0.249,0.4899
0.2552,0.5027
0.2501,0.5029
0.2432,0.4963
0.2404,0.4962
0.2508,0.5059
0.2502,0.4987
0.246,0.4968
0.2584,0.5014
0.2483,0.508
0.2493,0.5051
-0.2495,0.5021
0.25,0.4905
0.2584,0.5111
0.2505,0.501
0.2499,0.5011
0.2517,0.4955
0.2521,0.4938
0.2482,0.4949
0.2512,0.5028
0.2432,0.4902
0.2444,0.4909
0.2475,0.5037
0.2478,0.491
0.2489,0.5011
0.2485,0.4997
0.2492,0.5008
0.2475,0.4899
0.2483,0.4974
0.2578,0.5025
