protected,f0
0.2472,0.4967
0.2476,0.4929
0.2509,0.5049
0.2551,0.5037
0.2566,0.5083
-0.2458,0.4915
0.249,0.5035
0.2496,0.4979
0.2499,0.4999
0.246,0.5045
0.2512,0.4959
0.2501,0.4986
0.252,0.5066
0.247,0.4943
0.2497,0.4948
0.2496,0.5055
0.2409,0.4953
0.2507,0.4959
0.2544,0.5029
0.2552,0.5011
0.2483,0.4918
0.256,0.5041
0.2457,0.4899
0.2538,0.5078
0.2517,0.4985
0.242,0.4942
0.2483,0.5036
0.252,0.5035
0.2492,0.4973
0.2559,0.5073
0.2536,0.5021
-0.2443,0.4988
0.2485,0.4996
0.2474,0.4978
0.2507,0.4965
0.2501,0.4997
0.2523,0.4975
0.2485,0.5074
0.2575,0.5008
0.2439,0.4963
0.2567,0.5019
0.2484,0.5032
0.2528,0.4953
0.2528,0.4952
0.2495,0.4976
0.2544,0.5082
0.2563,0.497
0.2498,0.4988
0.2412,0.4924
0.248,0.4936
0.245,0.496
0.2495,0.4988
0.2529,0.4982
0.2484,0.4985
0.2566,0.4987
0.2474,0.4982
0.2499,0.4946
0.2465,0.4954
0.2488,0.5052
0.2466,0.502
0.2539,0.503
0.2564,0.5043
0.2517,0.5068
0.245,0.5016
-0.2462,0.4967
0.2452,0.4996
0.2548,0.5064
0.2512,0.5008
0.2482,0.502
0.2518,0.5119
0.2573,0.5041
0.2561,0.4973
0.2507,0.4975
0.2456,0.5008
0.2403,0.4956
0.2543,0.5057
0.25,0.5079
0.24,0.4968
-0.2477,0.4915
0.2518,0.5071
0.2484,0.4948
0.2458,0.4969
0.244,0.4916
0.2566,0.504
-0.2488,0.495
0.2478,0.4997
0.2592,0.4995
0.2541,0.5026
0.2474,0.4932
0.2489,0.5005
0.2561,0.5041
0.2487,0.4981
0.2505,0.4959
0.2471,0.499
0.2472,0.499
0.2435,0.4932
0.2423,0.4892
0.2488,0.4959
0.248,0.4957
0.2503,0.5006
