protected,f0
0.2578,-0.5036
0.2508,-0.5009
0.2537,-0.5001
0.2645,-0.5116
0.2534,-0.5045
0.2481,-0.5033
0.248,-0.4942
0.2493,-0.4979
0.2515,-0.5064
0.2498,-0.5032
0.2463,-0.4919
0.2459,-0.5005
0.2521,-0.502
0.2464,-0.4956
0.2526,-0.5025
0.2509,-0.5097
0.2479,-0.5034
0.2516,-0.5005
0.2427,-0.4985
0.2522,-0.5042
0.2544,-0.499
0.2435,-0.4915
0.2512,-0.5067
0.2473,-0.5002
0.2555,-0.5002
0.2468,-0.4934
0.245,-0.4979
0.2405,-0.4863
0.2466,-0.4994
0.2491,-0.5015
0.2544,-0.4991
0.2458,-0.4952
0.248,-0.4946
0.2554,-0.5067
0.2474,-0.4996
0.2544,-0.5033
0.2447,-0.4935
0.2469,-0.5027
0.24,-0.4898
0.2498,-0.4973
0.247,-0.499
0.2508,-0.4961
0.2593,-0.5053
0.2551,-0.5052
0.2456,-0.4953
0.2488,-0.4938
0.2527,-0.5006
0.2527,-0.5059
0.2547,-0.5094
0.2502,-0.5019
0.2454,-0.4994
0.2413,-0.4923
0.2504,-0.5015
0.25,-0.497
0.2406,-0.492
0.2459,-0.5001
0.2538,-0.5048
0.2445,-0.4963
0.2449,-0.4956
0.2496,-0.4999
0.2489,-0.497
0.2466,-0.4999
0.2523,-0.4944
0.2553,-0.5025
0.246,-0.4976
0.2479,-0.5031
0.25,-0.4973
0.2549,-0.4948
0.2497,-0.4998
0.2525,-0.5028
0.2452,-0.4991
0.2414,-0.4904
0.2491,-0.4992
0.2447,-0.4955
0.2473,-0.4917
0.2526,-0.4995
0.2568,-0.5056
0.2493,-0.5011
0.2528,-0.4966
0.248,-0.4984
0.2469,-0.4975
0.2586,-0.5089
0.2525,-0.5027
0.2561,-0.5122
0.2614,-0.5137
0.2517,-0.4972
0.2563,-0.4995
0.2449,-0.5016
0.2498,-0.4977
0.248,-0.4958
0.2486,-0.4999
0.2438,-0.4918
0.2525,-0.5025
0.252,-0.4999
0.2495,-0.496
0.2382,-0.4888
0.2444,-0.496
0.2538,-0.5028
0.2523,-0.5071
0.2501,-0.5014
