protected,f0,accuracy
0.2481,-0.5,0.8541
0.251,-0.5059,0.8482
0.2547,-0.4997,0.8481
0.2529,-0.497,0.8523
0.2516,-0.4985,0.8472
0.2525,-0.4976,0.8484
0.2505,-0.5008,0.8524
0.2493,-0.5014,0.8483
0.2474,-0.5028,0.8552
0.2636,-0.5091,0.8588
0.2496,-0.5033,0.8532
0.2481,-0.5052,0.8457
0.2442,-0.4943,0.8439
0.2518,-0.4976,0.8529
0.2433,-0.4975,0.8555
0.2511,-0.5053,0.8578
0.2454,-0.4938,0.8465
0.2533,-0.5087,0.8492
0.2506,-0.4935,0.847
0.2524,-0.5005,0.8465
0.2468,-0.5044,0.8525
0.2474,-0.4961,0.8482
0.2474,-0.4963,0.8499
0.259,-0.5042,0.8464
0.2538,-0.5038,0.851
0.2465,-0.4968,0.8437
0.2521,-0.5035,0.8502
0.2403,-0.4899,0.8468
0.2475,-0.4935,0.8457
0.2454,-0.5009,0.8535
0.2443,-0.4936,0.8535
0.2535,-0.5039,0.8524
0.2532,-0.4983,0.8477
0.2544,-0.506,0.8491
0.248,-0.4995,0.8451
0.2502,-0.496,0.8511
0.2431,-0.4979,0.8497
0.2488,-0.4965,0.85
0.2618,-0.5108,0.8516
0.2481,-0.4947,0.8535
0.2446,-0.4949,0.8501
0.257,-0.5038,0.8519
0.2474,-0.5016,0.8483
0.2526,-0.4939,0.8536
0.2553,-0.506,0.8535
0.2508,-0.4962,0.854
0.2504,-0.4961,0.8502
0.2458,-0.4981,0.8511
0.249,-0.5052,0.8506
0.2518,-0.4956,0.8501
0.2472,-0.4976,0.851
0.2482,-0.4931,0.8501
0.2507,-0.4968,0.8477
0.2533,-0.5007,0.854
0.2527,-0.5032,0.85
0.2433,-0.4954,0.8468
0.2484,-0.5023,0.8547
0.2506,-0.5022,0.8523
0.2515,-0.5068,0.8556
0.2538,-0.4994,0.8515
0.2463,-0.4948,0.8549
0.248,-0.4988,0.8546
0.252,-0.5004,0.8513
0.2551,-0.507,0.85
0.2523,-0.5115,0.8467
0.2586,-0.5083,0.8499
0.2453,-0.4924,0.8493
0.2471,-0.5005,0.8499
0.2447,-0.4908,0.8466
0.2438,-0.5001,0.8529
0.2517,-0.493,0.8486
0.2466,-0.5036,0.849
0.2497,-0.4973,0.8497
0.2513,-0.504,0.8496
0.2495,-0.4971,0.8547
0.2437,-0.4866,0.8448
0.2466,-0.4885,0.8564
0.2556,-0.4986,0.8424
0.2565,-0.5056,0.8479
0.2531,-0.4993,0.8542
0.2475,-0.5049,0.8528
0.2498,-0.5006,0.8502
0.2436,-0.4942,0.8499
0.2525,-0.5029,0.8514
0.2433,-0.4963,0.8474
0.2472,-0.4957,0.8546
0.2545,-0.5015,0.8474
0.2537,-0.5013,0.8507
0.2526,-0.5006,0.8474
0.2505,-0.4975,0.8564
0.2596,-0.5138,0.8534
0.2473,-0.4955,0.8443
0.2442,-0.4932,0.8461
0.2512,-0.5022,0.8501
0.2492,-0.5089,0.8483
0.2477,-0.4962,0.8508
0.2483,-0.5067,0.845
0.2466,-0.5037,0.847
0.2514,-0.5012,0.8563
0.2496,-0.5025,0.8506
