protected,f0,accuracy
0.0,0.0,0.8457
0.0,0.0,0.8524
0.0,0.0,0.8547
0.0,0.0,0.8519
0.0,0.0,0.8497
0.0,0.0,0.8497
0.0,0.0,0.8488
0.0,0.0,0.8511
0.0,0.0,0.8514
0.0,0.0,0.857
0.0,0.0,0.8553
0.0,0.0,0.854
0.0,0.0,0.848
0.0,0.0,0.8497
0.0,0.0,0.8469
0.0,0.0,0.8448
0.0,0.0,0.8534
0.0,0.0,0.8459
0.0,0.0,0.8507
0.0,0.0,0.8448
0.0,0.0,0.8442
0.0,0.0,0.8538
0.0,0.0,0.848
0.0,0.0,0.8497
0.0,0.0,0.8566
0.0,0.0,0.8535
0.0,0.0,0.8518
0.0,0.0,0.8534
0.0,0.0,0.852
0.0,0.0,0.8444
0.0,0.0,0.8483
0.0,0.0,0.8467
0.0,0.0,0.8523
0.0,0.0,0.8528
0.0,0.0,0.8514
0.0,0.0,0.8457
0.0,0.0,0.8475
0.0,0.0,0.848
0.0,0.0,0.8556
0.0,0.0,0.8566
0.0,0.0,0.8481
0.0,0.0,0.849
0.0,0.0,0.8512
0.0,0.0,0.8519
0.0,0.0,0.8475
0.0,0.0,0.8494
0.0,0.0,0.8489
0.0,0.0,0.8512
0.0,0.0,0.8511
0.0,0.0,0.8501
0.0,0.0,0.8519
0.0,0.0,0.8535
0.0,0.0,0.8526
0.0,0.0,0.8489
0.0,0.0,0.8515
0.0,0.0,0.8472
0.0,0.0,0.8498
0.0,0.0,0.8443
0.0,0.0,0.8557
0.0,0.0,0.8464
0.0,0.0,0.8552
0.0,0.0,0.8517
0.0,0.0,0.8442
0.0,0.0,0.8489
0.0,0.0,0.8452
0.0,0.0,0.8553
0.0,0.0,0.8529
0.0,0.0,0.8466
0.0,0.0,0.853
0.0,0.0,0.8501
0.0,0.0,0.846
0.0,0.0,0.8504
0.0,0.0,0.8531
0.0,0.0,0.8469
0.0,0.0,0.8511
0.0,0.0,0.8571
0.0,0.0,0.847
0.0,0.0,0.8532
0.0,0.0,0.8543
0.0,0.0,0.8529
0.0,0.0,0.8485
0.0,0.0,0.8539
0.0,0.0,0.8495
0.0,0.0,0.8513
0.0,0.0,0.8561
0.0,0.0,0.8472
0.0,0.0,0.8503
0.0,0.0,0.8447
0.0,0.0,0.8528
0.0,0.0,0.8573
0.0,0.0,0.8466
0.0,0.0,0.8521
0.0,0.0,0.8542
0.0,0.0,0.8499
0.0,0.0,0.8506
0.0,0.0,0.8464
0.0,0.0,0.8523
0.0,0.0,0.8461
0.0,0.0,0.8514
0.0,0.0,0.8517
