protected,f0,accuracy
0.0,-0.5045,0.7094
0.0,-0.5035,0.707
0.0,-0.4926,0.6986
0.0,-0.5046,0.6974
0.0,-0.4972,0.6978
0.0,-0.4952,0.705
0.0,-0.5092,0.7008
0.0,-0.5026,0.6965
0.0,-0.4949,0.703
0.0,-0.5049,0.6917
0.0,-0.5084,0.6996
0.0,-0.4938,0.6998
0.0,-0.4966,0.7024
0.0,-0.5079,0.6985
0.0,-0.5003,0.7019
0.0,-0.4953,0.7059
0.0,-0.4939,0.7046
0.0,-0.5032,0.7093
0.0,-0.5083,0.7037
0.0,-0.5011,0.6978
0.0,-0.4946,0.7027
0.0,-0.496,0.6989
0.0,-0.4913,0.705
0.0,-0.501,0.7006
0.0,-0.5024,0.6909
0.0,-0.4949,0.7051
0.0,-0.5031,0.7023
0.0,-0.5022,0.7037
0.0,-0.4958,0.6919
0.0,-0.501,0.7042
0.0,-0.5041,0.6988
0.0,-0.498,0.6945
0.0,-0.5012,0.6948
0.0,-0.5069,0.6918
0.0,-0.4954,0.6926
0.0,-0.4985,0.7062
0.0,-0.5004,0.6976
0.0,-0.4996,0.706
0.0,-0.5022,0.7009
0.0,-0.4932,0.6998
0.0,-0.5036,0.7009
0.0,-0.4988,0.6989
0.0,-0.5043,0.694
0.0,-0.5016,0.7076
0.0,-0.5081,0.7022
0.0,-0.5041,0.6986
0.0,-0.5012,0.7029
0.0,-0.4994,0.703
0.0,-0.5002,0.7016
0.259,-0.5074,0.691
0.2504,-0.4979,0.7003
0.0,-0.4985,0.7056
0.0,-0.5036,0.7044
0.0,-0.4997,0.6944
0.0,-0.5047,0.7004
0.0,-0.4952,0.7002
0.0,-0.494,0.7004
0.0,-0.4958,0.7035
0.0,-0.4939,0.7009
0.0,-0.5006,0.7083
0.0,-0.4956,0.7014
0.0,-0.505,0.7041
0.0,-0.4996,0.6987
0.0,-0.5,0.7
0.0,-0.4922,0.698
0.0,-0.4919,0.6967
0.0,-0.5022,0.7016
0.0,-0.4966,0.7021
0.0,-0.4903,0.7025
0.0,-0.502,0.7006
0.0,-0.4989,0.7039
0.0,-0.5027,0.6916
0.0,-0.5048,0.7017
0.0,-0.4978,0.7002
0.0,-0.5041,0.6952
0.0,-0.5014,0.6991
0.0,-0.4968,0.7047
0.0,-0.5053,0.6977
0.0,-0.4994,0.6981
0.0,-0.4972,0.7045
0.0,-0.4863,0.7002
0.0,-0.5011,0.6903
0.0,-0.4982,0.6975
0.0,-0.4863,0.7
0.0,-0.4919,0.7068
0.0,-0.5009,0.7027
0.0,-0.4987,0.6958
0.0,-0.4996,0.7034
0.0,-0.5024,0.698
0.0,-0.492,0.6934
0.0,-0.5011,0.6945
0.0,-0.4946,0.6998
0.0,-0.4916,0.6961
0.0,-0.497,0.7029
0.0,-0.4991,0.7027
0.0,-0.4935,0.6917
0.0,-0.4928,0.7004
0.0,-0.5028,0.6973
0.0,-0.503,0.7032
0.0,-0.5029,0.692
