protected,f0,accuracy
0.0,0.5023,0.7015
0.0,0.5083,0.694
0.0,0.4951,0.6976
0.0,0.4969,0.6975
0.0,0.5086,0.6951
0.0,0.5002,0.7015
0.0,0.5087,0.6952
0.0,0.4961,0.7064
0.0,0.5041,0.7057
0.0,0.5043,0.703
0.0,0.497,0.7025
0.0,0.4943,0.701
0.0,0.4978,0.6994
0.0,0.5055,0.7015
0.0,0.4926,0.7019
0.0,0.5005,0.6966
0.0,0.4963,0.7036
0.0,0.5038,0.7021
0.0,0.5065,0.7031
0.0,0.4979,0.696
0.0,0.4952,0.7008
0.0,0.501,0.6949
0.0,0.5028,0.6881
0.0,0.5078,0.7095
0.0,0.4995,0.6936
0.0,0.4924,0.7019
0.0,0.4899,0.7018
0.0,0.5084,0.7014
0.0,0.5001,0.6991
0.0,0.4999,0.7024
0.0,0.4999,0.6976
0.0,0.5038,0.6925
0.0,0.4914,0.6982
0.0,0.494,0.7141
0.0,0.5003,0.7059
0.0,0.4971,0.6934
0.0,0.499,0.6968
0.0,0.4985,0.699
0.0,0.4988,0.6966
0.0,0.5109,0.7008
0.0,0.4946,0.7002
0.0,0.5006,0.7068
0.0,0.4923,0.6993
0.0,0.5064,0.704
0.0,0.5088,0.7046
0.0,0.4969,0.7015
0.0,0.5036,0.7014
0.0,0.4991,0.7025
0.0,0.4998,0.7012
0.0,0.4963,0.7008
0.0,0.5091,0.6936
0.0,0.4957,0.6985
0.0,0.5119,0.6997
0.0,0.4891,0.7009
0.0,0.4951,0.708
0.0,0.4947,0.7005
0.0,0.4972,0.7076
0.0,0.4977,0.6994
0.0,0.504,0.7033
0.0,0.5052,0.6989
0.0,0.4965,0.7126
0.0,0.5007,0.7065
0.0,0.4998,0.6989
0.0,0.4951,0.7077
0.0,0.5011,0.6957
0.0,0.5004,0.7048
0.0,0.4958,0.6945
0.0,0.4966,0.6987
0.0,0.5024,0.7021
0.0,0.4982,0.7036
0.0,0.5009,0.7061
0.0,0.5025,0.7021
0.0,0.4921,0.6966
0.0,0.4908,0.7028
0.0,0.5005,0.7043
0.0,0.4919,0.7065
0.0,0.49,0.7077
0.0,0.4984,0.6973
0.0,0.4903,0.7121
0.0,0.498,0.695
0.0,0.5008,0.6958
0.0,0.4975,0.7019
0.0,0.5036,0.6949
0.0,0.4914,0.7042
0.0,0.498,0.7054
0.0,0.4974,0.7071
0.0,0.4924,0.7016
0.0,0.494,0.7046
0.0,0.5065,0.697
0.0,0.5018,0.6962
0.0,0.4878,0.6998
0.0,0.4994,0.6979
0.0,0.4963,0.7076
0.0,0.5033,0.6995
0.0,0.5004,0.6975
0.0,0.4988,0.7006
0.0,0.4933,0.6955
0.0,0.4984,0.6959
0.0,0.4936,0.7013
0.0,0.5018,0.7035
