protected,f0,accuracy
0.0,0.5035,0.6582
0.0,0.504,0.6596
0.0,0.4977,0.6598
0.0,0.5029,0.659
0.0,0.4913,0.6547
0.0,0.499,0.6524
0.0,0.4969,0.6454
0.0,0.4991,0.6556
0.0,0.4982,0.6536
0.0,0.5094,0.6509
0.0,0.5014,0.6496
0.0,0.5013,0.6459
0.0,0.4987,0.6493
0.0,0.5053,0.647
0.0,0.5033,0.6483
0.0,0.5047,0.6423
0.0,0.507,0.6513
0.0,0.4982,0.6481
0.0,0.4946,0.6477
0.0,0.4987,0.6463
0.0,0.5105,0.6449
0.0,0.5026,0.6516
0.0,0.5023,0.6454
0.0,0.5085,0.6468
0.0,0.5005,0.6511
0.0,0.4972,0.6452
0.0,0.5003,0.6515
0.0,0.5089,0.656
0.0,0.5029,0.648
0.0,0.4998,0.6488
0.0,0.495,0.6563
0.0,0.5049,0.6532
0.0,0.5061,0.6574
0.0,0.4959,0.6546
0.0,0.495,0.6586
0.0,0.5022,0.6553
0.0,0.5058,0.6501
0.0,0.4976,0.6576
0.0,0.4888,0.6507
0.0,0.4994,0.6508
0.0,0.5037,0.6483
0.0,0.4971,0.651
0.0,0.5002,0.6512
0.0,0.4965,0.6485
0.0,0.4931,0.6507
0.0,0.5058,0.6566
0.0,0.5012,0.6427
0.0,0.5006,0.6451
0.0,0.5025,0.6587
0.0,0.5008,0.6447
0.0,0.5042,0.6472
0.0,0.5022,0.6485
0.0,0.4991,0.6518
0.0,0.4986,0.6513
0.0,0.5064,0.6519
0.0,0.5053,0.6564
0.0,0.5001,0.6464
0.0,0.4997,0.6497
0.0,0.5029,0.6554
0.0,0.4973,0.6567
0.0,0.506,0.6485
0.0,0.498,0.6514
0.0,0.5023,0.6538
0.0,0.5012,0.6499
0.0,0.4955,0.6566
0.0,0.5055,0.6549
0.0,0.4992,0.6454
0.0,0.5103,0.6493
0.0,0.4961,0.644
0.0,0.5003,0.649
0.0,0.4937,0.642
0.0,0.4948,0.644
0.0,0.4922,0.6558
0.0,0.4947,0.6508
0.0,0.5058,0.6458
0.0,0.5024,0.6483
0.0,0.4919,0.6588
0.0,0.506,0.6478
0.0,0.4952,0.6465
0.0,0.4979,0.6549
0.0,0.502,0.6484
0.0,0.4988,0.6518
0.0,0.5026,0.6484
0.0,0.4909,0.6537
0.0,0.5006,0.654
0.0,0.5142,0.6539
0.0,0.4999,0.6507
0.0,0.495,0.6446
0.0,0.5025,0.6474
0.0,0.5035,0.6486
0.0,0.4995,0.6463
0.0,0.4989,0.6547
0.0,0.5048,0.652
0.0,0.4948,0.6446
0.0,0.5007,0.6511
0.0,0.5033,0.6461
0.0,0.4936,0.6431
0.0,0.4985,0.6467
0.0,0.4974,0.6548
0.0,0.497,0.6462
