protected,f0,accuracy
0.2468,-0.5035,0.8025
0.2496,-0.4981,0.8014
0.2536,-0.5051,0.8027
0.2572,-0.5011,0.7995
0.2524,-0.5043,0.8047
0.2482,-0.5019,0.7996
0.2532,-0.5062,0.7948
0.251,-0.4996,0.8072
0.255,-0.5083,0.8028
0.2557,-0.5052,0.8008
0.2478,-0.5026,0.7998
0.2452,-0.498,0.795
0.2496,-0.5035,0.802
0.2598,-0.5132,0.8012
0.2533,-0.5065,0.8018
0.2553,-0.5049,0.7996
0.2575,-0.5011,0.8001
0.2538,-0.5064,0.7956
0.2492,-0.5004,0.7997
0.2423,-0.4935,0.7975
0.2474,-0.4975,0.8033
0.2443,-0.4902,0.7983
0.2525,-0.504,0.8013
0.2475,-0.5008,0.8035
0.2549,-0.5031,0.8042
0.2404,-0.4891,0.7954
0.2502,-0.499,0.7972
0.2459,-0.5054,0.8033
0.2485,-0.496,0.7921
0.2508,-0.5031,0.8028
0.2456,-0.4952,0.801
0.2557,-0.5125,0.8015
0.2581,-0.5064,0.7994
0.2517,-0.4972,0.8014
0.2495,-0.5028,0.8011
0.2548,-0.5033,0.7994
0.2511,-0.5027,0.7998
0.2395,-0.5021,0.7933
0.2522,-0.5066,0.7977
0.2457,-0.4909,0.8087
0.2377,-0.4912,0.7977
0.2492,-0.4965,0.7971
0.2509,-0.5049,0.7916
0.256,-0.5023,0.7982
0.2447,-0.4894,0.795
0.2544,-0.5084,0.7954
0.2641,-0.5087,0.8044
0.2525,-0.4976,0.7994
0.2564,-0.5045,0.791
0.246,-0.5023,0.7953
0.2559,-0.5096,0.8057
0.2427,-0.5036,0.8028
0.259,-0.5081,0.8002
0.2482,-0.5032,0.8069
0.2497,-0.4975,0.798
0.2504,-0.5045,0.7962
0.2401,-0.5018,0.7917
0.2544,-0.5105,0.7967
0.2471,-0.5016,0.8003
0.2516,-0.5079,0.8023
0.2477,-0.503,0.7928
0.2525,-0.5007,0.7975
0.2584,-0.5035,0.8015
0.2463,-0.4929,0.7963
0.2486,-0.5015,0.7956
0.249,-0.4984,0.8
0.251,-0.5068,0.7949
0.2471,-0.4961,0.8023
0.2448,-0.4973,0.809
0.2432,-0.4893,0.7924
0.2544,-0.5047,0.7997
0.25,-0.5026,0.8
0.2597,-0.5142,0.8004
0.2499,-0.4996,0.7962
0.2496,-0.4974,0.8112
0.2502,-0.4994,0.8047
0.2485,-0.4989,0.7927
0.2474,-0.4919,0.7933
0.2515,-0.4976,0.801
0.2387,-0.4931,0.8022
0.2487,-0.5063,0.7968
0.2481,-0.4944,0.8027
0.2481,-0.4976,0.8086
0.2483,-0.4976,0.7955
0.2536,-0.5021,0.8019
0.2528,-0.5023,0.802
0.2499,-0.497,0.7927
0.2554,-0.5048,0.8029
0.2541,-0.5038,0.801
0.2513,-0.4953,0.8054
0.2518,-0.5084,0.7908
0.2529,-0.4944,0.7927
0.2457,-0.4964,0.7956
0.2437,-0.4921,0.7984
0.2451,-0.4982,0.8009
0.2475,-0.5001,0.7995
0.2499,-0.5043,0.8027
0.2593,-0.5052,0.8012
0.2493,-0.5018,0.8048
0.2494,-0.4989,0.7998
