protected,f0,accuracy
0.0,0.0,0.8474
0.0,0.0,0.8444
0.0,0.0,0.8526
0.0,0.0,0.8514
0.0,0.0,0.8538
0.0,0.0,0.8519
0.0,0.0,0.8525
0.0,0.0,0.8511
0.0,0.0,0.8553
0.0,0.0,0.8527
0.0,0.0,0.8449
0.0,0.0,0.8481
0.0,0.0,0.8521
0.0,0.0,0.8489
0.0,0.0,0.8504
0.0,0.0,0.8517
0.0,0.0,0.8493
0.0,0.0,0.8473
0.0,0.0,0.8486
0.0,0.0,0.8506
0.0,0.0,0.8517
0.0,0.0,0.8504
0.0,0.0,0.8528
0.0,0.0,0.8565
0.0,0.0,0.8497
0.0,0.0,0.851
0.0,0.0,0.8511
0.0,0.0,0.8518
0.0,0.0,0.851
0.0,0.0,0.8498
0.0,0.0,0.8466
0.0,0.0,0.8514
0.0,0.0,0.85
0.0,0.0,0.8547
0.0,0.0,0.8538
0.0,0.0,0.8476
0.0,0.0,0.8532
0.0,0.0,0.8536
0.0,0.0,0.8492
0.0,0.0,0.851
0.0,0.0,0.8481
0.0,0.0,0.8497
0.0,0.0,0.8512
0.0,0.0,0.8529
0.0,0.0,0.8513
0.0,0.0,0.8444
0.0,0.0,0.8518
0.0,0.0,0.8524
0.0,0.0,0.8477
0.0,0.0,0.8516
0.0,0.0,0.8452
0.0,0.0,0.8485
0.0,0.0,0.8527
0.0,0.0,0.8544
0.0,0.0,0.8571
0.0,0.0,0.8517
0.0,0.0,0.853
0.0,0.0,0.8551
0.0,0.0,0.8556
0.0,0.0,0.8512
0.0,0.0,0.8465
0.0,0.0,0.853
0.0,0.0,0.8531
0.0,0.0,0.8514
0.0,0.0,0.8483
0.0,0.0,0.8457
0.0,0.0,0.8536
0.0,0.0,0.8611
0.0,0.0,0.8476
0.0,0.0,0.8472
0.0,0.0,0.8472
0.0,0.0,0.8554
0.0,0.0,0.8523
0.0,0.0,0.8521
0.0,0.0,0.8491
0.0,0.0,0.8431
0.0,0.0,0.8485
0.0,0.0,0.8463
0.0,0.0,0.8592
0.0,0.0,0.8465
0.0,0.0,0.8479
0.0,0.0,0.849
0.0,0.0,0.8518
0.0,0.0,0.8471
0.0,0.0,0.8499
0.0,0.0,0.8547
0.0,0.0,0.8447
0.0,0.0,0.8523
0.0,0.0,0.849
0.0,0.0,0.8482
0.0,0.0,0.8507
0.0,0.0,0.8515
0.0,0.0,0.8514
0.0,0.0,0.8594
0.0,0.0,0.8513
0.0,0.0,0.8505
0.0,0.0,0.8504
0.0,0.0,0.8541
0.0,0.0,0.8497
0.0,0.0,0.8416
