protected,f0,accuracy
0.2517,0.0,0.7594
0.2482,0.0,0.7492
0.2569,0.0,0.7455
0.2478,0.0,0.7521
0.2438,0.0,0.7471
0.2434,0.0,0.7521
0.2464,0.0,0.7524
0.2456,0.0,0.7496
0.2481,0.0,0.7469
0.2467,0.0,0.7494
0.2562,0.0,0.7507
0.2537,0.0,0.7518
0.2503,0.0,0.7439
0.2495,0.0,0.7535
0.2501,0.0,0.754
0.2475,0.0,0.7475
0.2492,0.0,0.7452
0.2509,0.0,0.754
0.2553,0.0,0.7535
0.2421,0.0,0.7494
0.2483,0.0,0.7541
0.2504,0.0,0.7546
0.2514,0.0,0.7518
0.2519,0.0,0.7512
0.2553,0.0,0.7493
0.2449,0.0,0.7494
0.2543,0.0,0.7566
0.2495,0.0,0.7537
0.2474,0.0,0.7552
0.2531,0.0,0.7446
0.2459,0.0,0.7524
0.2466,0.0,0.747
0.2453,0.0,0.7463
0.249,0.0,0.7547
0.2467,0.0,0.748
0.25,0.0,0.7511
0.2558,0.0,0.76
0.2507,0.0,0.7484
0.2475,0.0,0.7533
0.2519,0.0,0.7523
0.2553,0.0,0.7566
0.246,0.0,0.7442
0.2496,0.0,0.7535
0.2468,0.0,0.7518
0.2558,0.0,0.7525
0.2483,0.0,0.7467
0.249,0.0,0.7587
0.2525,0.0,0.7431
0.2485,0.0,0.7528
0.2532,0.0,0.7485
0.2401,0.0,0.7482
0.2451,0.0,0.7501
0.2516,0.0,0.746
0.2487,0.0,0.7433
0.2439,0.0,0.759
0.2467,0.0,0.7488
0.2462,0.0,0.7518
0.2454,0.0,0.7512
0.2476,0.0,0.7484
0.2534,0.0,0.7508
0.2507,0.0,0.7519
0.2497,0.0,0.7444
0.2454,0.0,0.7597
0.2466,0.0,0.7502
0.2489,0.0,0.7468
0.2538,0.0,0.7485
0.2509,0.0,0.7492
0.2565,0.0,0.7497
0.2486,0.0,0.7525
0.2435,0.0,0.7473
0.2505,0.0,0.7459
0.2481,0.0,0.7454
0.2578,0.0,0.7448
0.2541,0.0,0.751
0.2503,0.0,0.7487
0.2563,0.0,0.7541
0.2461,0.0,0.7467
0.2504,0.0,0.7584
0.2529,0.0,0.7538
0.2451,0.0,0.7374
0.2481,0.0,0.7466
0.243,0.0,0.7461
0.251,0.0,0.7503
0.2533,0.0,0.7592
0.2477,0.0,0.7503
0.2493,0.0,0.7508
0.2472,0.0,0.7504
0.2411,0.0,0.7492
0.2512,0.0,0.7443
0.2521,0.0,0.7437
0.2479,0.0,0.7552
0.2521,0.0,0.7485
0.2474,0.0,0.7548
0.25,0.0,0.7551
0.2491,0.0,0.7506
0.2562,0.0,0.7496
0.2471,0.0,0.753
0.2504,0.0,0.7446
0.2458,0.0,0.7495
0.2498,0.0,0.7626
