protected,f0,accuracy
0.2466,0.0,0.5981
0.2529,0.0,0.6074
-0.2471,-0.4981,0.5988
0.2475,0.0,0.6057
0.2452,0.0,0.5998
0.2422,0.0,0.6053
0.2556,0.0,0.6076
0.243,0.0,0.5976
0.255,0.0,0.5996
0.2583,0.0,0.5909
0.2506,0.0,0.6032
0.2467,0.0,0.5926
0.2478,0.0,0.6015
0.2506,0.0,0.6049
0.2396,0.0,0.5862
0.2556,0.0,0.5981
0.2476,0.0,0.5915
0.243,0.0,0.6033
0.2587,0.0,0.5958
0.2479,0.0,0.6077
0.2495,0.0,0.6042
0.2486,0.0,0.5978
0.2483,0.0,0.6021
0.2482,0.0,0.601
0.2505,0.0,0.6066
0.2545,0.0,0.5997
0.2379,0.0,0.6016
0.2462,0.0,0.6126
0.2522,0.0,0.6037
0.2463,0.0,0.5906
0.2528,0.0,0.5994
0.2497,0.0,0.6061
0.2481,0.0,0.5986
0.2455,0.0,0.6061
0.2564,0.0,0.6034
0.2534,0.0,0.6059
0.2495,0.0,0.5998
0.2575,0.0,0.5957
0.2417,0.0,0.5998
0.2496,0.0,0.5967
0.2544,0.0,0.5967
0.25,0.0,0.5976
0.0,-0.251,0.6073
0.2534,0.0,0.5982
0.2538,0.0,0.5963
0.2488,0.0,0.6027
0.2441,0.0,0.609
0.252,0.0,0.6068
0.2514,0.0,0.5989
0.2445,0.0,0.6008
0.2503,0.0,0.5947
0.25,0.0,0.604
0.2483,0.0,0.5956
0.2453,0.0,0.5993
0.247,0.0,0.5967
0.2513,0.2481,0.6023
0.2536,0.0,0.6063
0.2482,0.0,0.596
0.2456,0.0,0.6067
0.2495,0.0,0.6
0.2464,0.0,0.6027
0.2507,0.0,0.6036
0.2472,0.0,0.5968
0.2487,0.0,0.6026
0.2489,0.2476,0.6053
0.2447,0.0,0.5978
0.2508,0.0,0.6021
0.2476,0.0,0.6057
0.2506,0.0,0.6019
0.2502,0.0,0.5987
0.2471,0.0,0.5981
0.2381,0.0,0.6054
0.2541,0.0,0.6021
0.0,0.0,0.5994
-0.2487,-0.4968,0.5986
0.239,0.0,0.596
0.2441,0.0,0.6095
0.2552,0.2527,0.5949
0.244,0.0,0.5975
0.2553,0.0,0.5951
0.2535,0.0,0.5913
0.0,0.0,0.5951
0.2521,0.0,0.6072
0.2448,0.0,0.6052
0.245,0.0,0.5999
0.2465,0.0,0.5939
0.2503,0.0,0.6013
0.2482,0.0,0.6036
0.2454,0.0,0.6014
-0.251,-0.5041,0.5964
0.2486,0.0,0.6
0.2522,0.0,0.5955
0.2499,0.0,0.6032
0.2477,0.0,0.599
0.2545,0.0,0.5926
0.2556,0.0,0.5995
0.2512,0.0,0.5998
0.241,0.0,0.6058
0.2529,0.0,0.5938
0.2495,0.0,0.5977
