protected,f0,accuracy
0.2501,0.5084,0.7593
0.2494,0.4922,0.7407
0.2514,0.4999,0.7519
0.2492,0.4916,0.7462
0.2457,0.495,0.749
0.2474,0.4915,0.7433
0.2454,0.5016,0.7552
0.2501,0.5019,0.7518
0.2523,0.4979,0.7472
0.2493,0.5006,0.7439
0.245,0.5088,0.7492
0.2533,0.5,0.7509
0.2512,0.5034,0.7517
0.242,0.5017,0.7503
0.2427,0.4998,0.7516
0.2455,0.4996,0.7511
0.2502,0.4966,0.7481
0.2529,0.5044,0.7489
0.2512,0.511,0.7431
0.2494,0.4977,0.7513
0.2604,0.5075,0.7522
0.2443,0.4861,0.7548
0.2464,0.4947,0.7511
0.2487,0.5042,0.7539
0.2467,0.5031,0.7618
0.2447,0.4997,0.7598
0.2467,0.4927,0.7533
0.2512,0.5056,0.745
0.2552,0.501,0.7499
0.2477,0.4982,0.7544
0.2545,0.5081,0.7484
0.2502,0.4975,0.7562
0.2494,0.4953,0.7497
0.2511,0.4996,0.7557
0.253,0.4946,0.7481
0.2471,0.4935,0.7459
0.2571,0.4992,0.7427
0.2462,0.4971,0.7638
0.2577,0.5009,0.7536
0.2463,0.4975,0.7485
0.2506,0.4991,0.7471
0.2539,0.5082,0.7537
0.2543,0.5074,0.7481
0.2518,0.5042,0.7463
0.2445,0.5034,0.7487
0.2574,0.5029,0.7474
0.2529,0.5023,0.7471
0.2524,0.5032,0.7524
0.248,0.4942,0.751
0.2567,0.498,0.7502
0.2564,0.5007,0.7468
0.2422,0.4975,0.7551
0.2449,0.4925,0.7527
0.2418,0.486,0.7493
0.2537,0.5019,0.747
0.2504,0.5028,0.7558
0.2507,0.4989,0.745
0.2574,0.5056,0.7543
0.2583,0.5002,0.7498
0.2453,0.4959,0.7516
0.2506,0.5038,0.7431
0.2574,0.504,0.7497
0.2586,0.5031,0.7461
0.2578,0.505,0.7582
0.2583,0.5092,0.7518
0.2492,0.5012,0.7505
0.2527,0.4992,0.7453
0.2467,0.4958,0.7591
0.2429,0.4915,0.7468
0.2616,0.5043,0.7619
0.2528,0.4999,0.7553
0.2455,0.4866,0.7493
0.253,0.4971,0.7448
0.252,0.4986,0.75
0.2485,0.4988,0.7511
0.2423,0.497,0.7512
0.2392,0.4882,0.7501
0.2574,0.5096,0.7489
0.2468,0.4916,0.7482
0.2476,0.5009,0.7461
0.2399,0.4977,0.7499
0.2527,0.5011,0.7585
0.253,0.5,0.7529
0.2523,0.4926,0.7494
0.2495,0.5036,0.7495
0.2529,0.5058,0.7523
0.2499,0.4948,0.7494
0.2523,0.4997,0.7472
0.2541,0.4946,0.7569
0.2565,0.5059,0.7459
0.2454,0.5011,0.7505
0.2528,0.496,0.7468
0.257,0.5072,0.7451
0.2516,0.4999,0.7409
0.2545,0.5055,0.758
0.2476,0.4969,0.7552
0.2562,0.5038,0.7475
0.2565,0.5036,0.7489
0.2563,0.4986,0.7475
0.2608,0.5093,0.7523
