protected,f0,accuracy
0.2485,0.5045,0.6987
0.2556,0.507,0.6973
0.2444,0.4977,0.7071
0.2505,0.4971,0.7037
0.2517,0.5019,0.7004
0.2566,0.5046,0.7008
0.2515,0.4967,0.7026
0.252,0.502,0.7012
0.2512,0.5006,0.7024
0.2464,0.4982,0.6957
0.2529,0.5046,0.6976
0.2503,0.5,0.7093
0.254,0.4994,0.6919
0.2471,0.4949,0.6953
0.2471,0.4917,0.7049
0.2553,0.5048,0.6964
0.2385,0.4965,0.6962
0.2495,0.4978,0.694
0.2516,0.4982,0.7047
0.2491,0.496,0.6948
0.2548,0.5032,0.6967
0.2514,0.5021,0.7049
0.2517,0.4999,0.7045
0.2469,0.4919,0.7001
0.2416,0.5032,0.6906
0.2467,0.5003,0.7104
0.2463,0.4962,0.6931
0.2467,0.5033,0.698
0.2552,0.4989,0.7092
0.2516,0.4927,0.6972
0.2441,0.4936,0.6965
0.2522,0.5069,0.6939
0.2527,0.5011,0.7056
0.2507,0.5004,0.6967
0.2492,0.4973,0.7014
0.2518,0.502,0.702
0.2474,0.4999,0.7042
0.2463,0.4894,0.7098
0.2543,0.5017,0.6987
0.2462,0.5009,0.6974
0.2536,0.5018,0.6986
0.2465,0.494,0.6918
0.246,0.5023,0.7004
0.2441,0.4927,0.7044
0.2527,0.5077,0.7037
0.2478,0.4997,0.6934
0.2499,0.4949,0.7033
0.2477,0.5034,0.6963
0.252,0.5044,0.7041
0.2494,0.4954,0.7089
0.2493,0.5054,0.7004
0.2523,0.4932,0.6981
0.2547,0.5058,0.6987
0.2588,0.5032,0.7077
0.2479,0.5047,0.6982
0.2587,0.5045,0.6912
0.2493,0.4991,0.7031
0.2487,0.5019,0.6981
0.248,0.4966,0.6972
0.2447,0.4959,0.6935
0.2512,0.5066,0.6977
0.251,0.4998,0.6967
0.2505,0.5008,0.6954
0.26,0.5064,0.7029
0.2501,0.5037,0.7026
0.2512,0.5085,0.7092
0.2519,0.5031,0.7037
0.243,0.4852,0.6971
0.239,0.4944,0.701
0.2494,0.4949,0.699
0.2475,0.4971,0.6979
0.2447,0.4928,0.6908
0.2596,0.5063,0.6999
0.247,0.501,0.7006
0.2498,0.5035,0.6935
0.2541,0.5057,0.7034
0.2481,0.4972,0.7016
0.2491,0.5043,0.6935
0.254,0.4997,0.6898
0.2501,0.5064,0.6982
0.2458,0.4951,0.6996
0.2506,0.5073,0.6961
0.247,0.5025,0.6989
0.2473,0.4985,0.6985
0.258,0.5031,0.7005
0.2564,0.5031,0.7049
0.2477,0.5051,0.7065
0.2462,0.4934,0.6989
0.2549,0.5067,0.696
0.2499,0.5056,0.6957
0.2448,0.4905,0.696
0.2517,0.4991,0.7072
0.2525,0.4993,0.6971
0.2444,0.4985,0.702
0.2457,0.5015,0.7052
0.2423,0.4977,0.7044
0.2543,0.5027,0.6989
0.2543,0.5036,0.7059
0.2533,0.5043,0.7018
0.2495,0.498,0.6923
