protected,f0,accuracy
0.0,0.4947,0.7583
0.0,0.5002,0.7481
0.0,0.4947,0.7408
0.0,0.5025,0.7523
0.0,0.4934,0.7502
0.0,0.5032,0.745
0.0,0.5011,0.7491
0.0,0.4999,0.7515
0.0,0.5007,0.7566
0.0,0.5047,0.7491
0.0,0.5092,0.744
0.0,0.5031,0.7501
0.0,0.4996,0.75
0.0,0.4961,0.7452
0.0,0.4953,0.7515
0.0,0.4967,0.7526
0.0,0.4992,0.7489
0.0,0.5004,0.7463
0.0,0.4885,0.7532
0.0,0.5026,0.7516
0.0,0.5057,0.7566
0.0,0.492,0.7576
0.0,0.4946,0.7467
0.0,0.4976,0.7508
0.0,0.5071,0.7461
0.0,0.499,0.7474
0.0,0.4947,0.7473
0.0,0.4941,0.7449
0.0,0.4978,0.7552
0.0,0.4955,0.7504
0.0,0.4991,0.7499
0.0,0.4979,0.7474
0.0,0.4929,0.7569
0.0,0.4938,0.7473
0.0,0.5031,0.7536
0.0,0.5074,0.7461
0.0,0.51,0.7515
0.0,0.4925,0.7478
0.0,0.5034,0.7465
0.0,0.5035,0.7531
0.0,0.4973,0.7518
0.0,0.4997,0.7503
0.0,0.5017,0.755
0.0,0.4947,0.7481
0.0,0.5101,0.7466
0.0,0.5043,0.7464
0.0,0.5044,0.75
0.0,0.5,0.7521
0.0,0.4968,0.754
0.0,0.4835,0.7488
0.0,0.4964,0.7532
0.0,0.4983,0.7549
0.0,0.4955,0.7507
0.0,0.4996,0.7559
0.0,0.4977,0.7533
0.0,0.49,0.7474
0.0,0.4922,0.7573
0.0,0.4986,0.7511
0.0,0.509,0.7552
0.0,0.5007,0.7594
0.0,0.4987,0.7522
0.0,0.5142,0.7423
0.0,0.4991,0.7466
0.0,0.5031,0.757
0.0,0.4971,0.7529
0.0,0.5042,0.7502
0.0,0.5022,0.7552
0.0,0.5077,0.7558
0.0,0.5053,0.7485
0.0,0.4956,0.7583
0.0,0.494,0.7499
0.0,0.4975,0.7473
0.0,0.5006,0.7442
0.0,0.4993,0.7511
0.0,0.5085,0.7453
0.0,0.5066,0.7508
0.0,0.4992,0.7437
0.0,0.4963,0.7471
0.0,0.5039,0.75
0.0,0.4986,0.7547
0.0,0.5072,0.7519
0.0,0.5065,0.7462
0.0,0.4997,0.747
0.0,0.5022,0.7464
0.0,0.5043,0.7458
0.0,0.5097,0.7485
0.0,0.4983,0.7495
0.0,0.5025,0.7445
0.0,0.5059,0.7536
0.0,0.5073,0.7564
0.0,0.5018,0.756
0.0,0.4947,0.7543
0.0,0.5115,0.7467
0.0,0.5024,0.7388
0.0,0.5023,0.7445
0.0,0.5095,0.7557
0.0,0.4964,0.7572
0.0,0.5,0.7523
0.0,0.4972,0.7476
0.0,0.5052,0.7492
