protected,f0,accuracy
0.0,0.5048,0.8993
0.0,0.5037,0.9006
0.0,0.4931,0.8982
0.0,0.5079,0.8988
0.0,0.4954,0.9031
0.0,0.5074,0.8991
0.0,0.5064,0.9049
0.0,0.4991,0.8993
0.0,0.5041,0.9035
0.0,0.5008,0.9008
0.0,0.4945,0.9025
0.0,0.4987,0.8988
0.0,0.5051,0.9012
0.0,0.5015,0.8974
0.0,0.4916,0.9025
0.0,0.5058,0.9003
0.0,0.5005,0.8992
0.0,0.5055,0.8994
0.0,0.5075,0.901
0.0,0.5033,0.8963
0.0,0.5003,0.8996
0.0,0.4981,0.8975
0.0,0.4895,0.9068
0.0,0.5003,0.901
0.0,0.5002,0.9005
0.0,0.5006,0.8968
0.0,0.5032,0.9024
0.0,0.4991,0.9013
0.0,0.4881,0.9005
0.0,0.5002,0.8967
0.0,0.5123,0.9043
0.0,0.4962,0.8966
0.0,0.4946,0.9012
0.0,0.4997,0.9002
0.0,0.4998,0.9047
0.0,0.5055,0.904
0.0,0.4937,0.8989
0.0,0.5012,0.9012
0.0,0.4928,0.8986
0.0,0.4925,0.8984
0.0,0.5046,0.9045
0.0,0.4911,0.9005
0.0,0.5026,0.8972
0.0,0.4993,0.8978
0.0,0.5043,0.9014
0.0,0.4943,0.9024
0.0,0.4967,0.8989
0.0,0.499,0.9024
0.0,0.495,0.8951
0.0,0.5018,0.9027
0.0,0.4955,0.8996
0.0,0.5025,0.9023
0.0,0.504,0.8957
0.0,0.4959,0.9023
0.0,0.4911,0.9044
0.0,0.5107,0.9051
0.0,0.495,0.8975
0.0,0.5049,0.9052
0.0,0.5058,0.8994
0.0,0.5004,0.8984
0.0,0.4926,0.8951
0.0,0.5021,0.9004
0.0,0.5,0.9022
0.0,0.4935,0.8979
0.0,0.5096,0.8967
0.0,0.5028,0.901
0.0,0.4969,0.8986
0.0,0.5043,0.8932
0.0,0.509,0.8969
0.0,0.5045,0.8928
0.0,0.4968,0.8989
0.0,0.4992,0.8974
0.0,0.5051,0.9006
0.0,0.5041,0.9007
0.0,0.5014,0.8966
0.0,0.5039,0.9048
0.0,0.4978,0.8951
0.0,0.4974,0.8999
0.0,0.5028,0.8986
0.0,0.4989,0.9001
0.0,0.498,0.8975
0.0,0.4908,0.898
0.0,0.4921,0.8991
0.0,0.5026,0.8963
0.0,0.4958,0.8996
0.0,0.5073,0.8994
0.0,0.5021,0.9008
0.0,0.5062,0.9013
0.0,0.4915,0.9026
0.0,0.5017,0.9007
0.0,0.501,0.8971
0.0,0.5068,0.8984
0.0,0.5032,0.9037
0.0,0.4985,0.8986
0.0,0.5023,0.9005
0.0,0.4984,0.8963
0.0,0.51,0.9031
0.0,0.5088,0.9061
0.0,0.4967,0.9048
0.0,0.4996,0.9005
