protected,f0,accuracy
0.0,0.0,0.6513
0.0,0.0,0.6595
0.0,0.0,0.6522
0.0,0.0,0.6498
0.0,0.0,0.6475
0.0,-0.2494,0.6363
0.0,0.0,0.6461
0.0,0.0,0.6432
0.0,0.0,0.6529
0.0,0.0,0.6558
0.0,0.0,0.6487
0.0,0.0,0.6494
0.0,0.0,0.6532
0.0,0.0,0.6556
0.0,0.0,0.6504
0.0,0.0,0.6492
0.0,0.0,0.6517
0.0,0.0,0.652
0.0,0.0,0.6525
0.0,0.0,0.6497
0.0,0.0,0.6591
0.0,0.0,0.6467
0.0,0.0,0.6457
0.0,0.0,0.6552
0.0,0.0,0.6519
0.0,0.0,0.6578
0.0,0.0,0.6494
0.0,0.0,0.6424
0.0,0.0,0.6466
0.0,0.0,0.6536
0.0,0.0,0.6459
0.0,0.0,0.647
0.0,0.0,0.6517
0.0,0.0,0.6501
0.0,-0.2527,0.6482
0.0,0.0,0.6518
0.0,0.0,0.6449
0.0,0.0,0.6505
0.0,0.0,0.6521
0.0,0.0,0.6524
0.0,0.0,0.648
0.0,0.0,0.6523
0.0,0.0,0.6512
0.0,0.0,0.649
0.0,0.0,0.6486
0.0,-0.2538,0.6462
0.0,0.0,0.6524
0.0,0.0,0.6462
0.0,0.0,0.6396
0.0,0.0,0.6483
0.0,0.0,0.6499
0.0,0.0,0.653
0.0,0.0,0.6463
0.0,0.0,0.6588
0.0,0.0,0.6506
0.0,0.0,0.6482
0.0,0.0,0.6441
0.0,0.0,0.6539
0.0,0.0,0.653
0.0,0.0,0.6549
0.0,0.0,0.649
0.0,0.0,0.6538
0.0,-0.2549,0.6477
0.0,0.0,0.6471
0.0,0.0,0.6393
0.0,0.0,0.6537
0.0,-0.2486,0.6521
0.0,0.0,0.6437
0.0,0.0,0.6462
0.0,0.0,0.6553
0.0,0.0,0.6453
0.0,0.0,0.6437
0.0,0.0,0.6539
0.0,0.0,0.6581
0.0,0.0,0.6573
0.0,0.0,0.6454
0.0,0.0,0.6509
0.0,0.0,0.6493
0.0,0.0,0.6449
0.0,0.0,0.6459
0.0,0.0,0.6511
0.0,0.0,0.6463
0.0,0.0,0.6438
0.0,0.0,0.6434
0.0,0.0,0.6526
0.0,0.0,0.6544
0.0,0.0,0.6481
0.0,0.0,0.6481
0.0,0.0,0.6503
0.0,0.0,0.6448
0.0,0.0,0.645
0.0,0.0,0.6412
0.0,0.0,0.6506
0.0,0.0,0.6513
0.0,0.0,0.6437
0.0,0.0,0.6532
0.0,0.0,0.6562
0.0,-0.2506,0.6565
0.0,0.0,0.6478
0.0,0.0,0.6487
