protected,f0
0.251,-0.4955
0.2546,-0.5064
0.2538,-0.503
0.25,-0.5019
0.248,-0.4986
0.2503,-0.4904
0.2487,-0.4949
0.2491,-0.4936
0.2506,-0.502
0.2396,-0.4861
0.2526,-0.5006
0.2499,-0.5025
0.2534,-0.4978
0.2504,-0.5045
0.2544,-0.4969
0.254,-0.5062
0.2422,-0.5011
0.2532,-0.5033
0.2505,-0.4996
0.2547,-0.4997
0.2503,-0.5039
0.2529,-0.5051
0.2483,-0.501
0.2536,-0.4993
0.2492,-0.5017
0.2531,-0.5071
0.2459,-0.4996
0.2528,-0.4981
0.2428,-0.5002
0.2572,-0.5071
0.2469,-0.4993
0.2524,-0.5093
0.2485,-0.5015
0.2539,-0.5019
0.2534,-0.5096
0.2524,-0.4911
0.2529,-0.4929
0.2577,-0.5089
0.2514,-0.5004
0.2465,-0.5058
0.2467,-0.4948
0.2583,-0.5069
0.2462,-0.5008
0.2549,-0.5091
0.2477,-0.5007
0.2538,-0.4976
0.2508,-0.5057
0.2501,-0.499
0.2455,-0.5001
0.2464,-0.4989
0.2484,-0.4969
0.2454,-0.5021
0.2521,-0.503
0.248,-0.4927
0.2538,-0.5046
0.2472,-0.4986
0.2484,-0.4983
0.2507,-0.5003
0.2435,-0.5008
0.2477,-0.4986
0.2526,-0.5034
0.2463,-0.4986
0.2522,-0.4968
0.2501,-0.5017
0.2437,-0.5005
0.2475,-0.4965
0.25,-0.4993
0.2529,-0.502
0.2492,-0.4976
0.2517,-0.4969
0.2516,-0.4975
0.2482,-0.5003
0.2447,-0.497
0.2528,-0.5001
0.2534,-0.5015
0.2459,-0.4977
0.2549,-0.5052
0.2524,-0.5016
0.2463,-0.5006
0.2451,-0.497
0.249,-0.4994
0.2434,-0.4961
0.2497,-0.5008
0.2471,-0.4933
0.2462,-0.4993
0.2443,-0.4956
0.2467,-0.5001
0.2553,-0.5008
0.2502,-0.4981
0.2512,-0.5
0.2512,-0.4952
0.251,-0.5039
0.2521,-0.4933
0.2545,-0.5047
0.2517,-0.5012
0.2484,-0.4978
0.2463,-0.4983
0.2515,-0.5006
0.2514,-0.503
0.2561,-0.5073
