protected,f0
0.246,0.4981
0.2517,0.5055
0.2517,0.5082
0.2461,0.5035
0.2521,0.4958
0.251,0.5008
0.2506,0.5057
0.2535,0.5009
0.2493,0.4981
0.2476,0.4998
0.2484,0.4929
0.2595,0.5061
0.2518,0.5016
0.2462,0.4962
0.2461,0.4995
0.2445,0.4966
0.2533,0.4989
0.2469,0.4959
0.25,0.4977
0.2484,0.497
0.2519,0.5047
0.256,0.5042
0.2562,0.4962
0.2499,0.4968
0.2433,0.4919
0.2486,0.5103
0.2462,0.498
0.2559,0.5033
0.2549,0.4964
0.257,0.5017
0.2439,0.4962
0.2503,0.4975
0.2428,0.4941
0.2529,0.4958
0.2513,0.5023
0.2519,0.4999
0.2544,0.505
0.2569,0.5027
0.2423,0.4932
0.2516,0.5007
0.2489,0.5017
0.2437,0.4944
0.2509,0.5127
0.2499,0.5058
0.2421,0.4902
0.2511,0.5003
0.2517,0.5043
0.2528,0.5019
0.2505,0.4999
0.2534,0.5025
0.2498,0.5014
0.2488,0.4989
0.2463,0.4971
0.2509,0.5013
0.2511,0.4962
0.2564,0.5023
0.2564,0.5098
0.2461,0.4985
0.247,0.5013
0.2506,0.4921
0.2547,0.5035
0.2519,0.4994
0.2375,0.498
0.2593,0.5016
0.2465,0.4975
0.2444,0.4917
0.2491,0.4999
0.2538,0.5066
0.2453,0.4989
0.25,0.4978
0.248,0.5009
0.2521,0.4983
0.2431,0.4852
0.2488,0.5056
0.2477,0.5028
0.2547,0.5021
0.25,0.4994
0.2458,0.492
0.2471,0.4955
0.2464,0.4938
0.2477,0.5
0.2569,0.5031
0.246,0.4967
0.252,0.5037
0.2515,0.5036
0.2445,0.4977
0.2502,0.5037
0.2488,0.4976
0.249,0.495
0.2498,0.5023
0.254,0.5029
0.2505,0.498
0.2559,0.507
0.2519,0.5018
0.2506,0.4995
0.2506,0.5008
0.2535,0.5021
0.2511,0.5017
0.2546,0.5122
0.247,0.4975
