protected,f0
0.254,0.5017
0.2519,0.4959
0.2416,0.4913
0.2532,0.5003
0.251,0.4918
0.2549,0.5033
0.2524,0.4996
0.2519,0.4967
0.2512,0.5047
0.2508,0.5058
0.2387,0.4896
0.2476,0.5009
0.2437,0.4941
0.247,0.5044
0.2506,0.4978
0.2519,0.5003
0.2546,0.5051
0.2511,0.4987
0.243,0.4938
0.2502,0.4997
0.2562,0.5066
0.2515,0.501
0.2549,0.5048
0.2507,0.5009
0.2535,0.4993
0.2567,0.512
0.2515,0.5036
0.2417,0.4961
0.2493,0.4978
0.2564,0.5039
0.2518,0.5015
0.2506,0.5037
0.2526,0.4994
0.2504,0.5039
0.2527,0.4979
0.2495,0.5062
0.2489,0.5035
0.2524,0.5042
0.2475,0.5004
0.2477,0.5017
0.2454,0.5008
0.2449,0.4972
0.2516,0.4946
0.2553,0.507
0.2489,0.4952
0.2491,0.4994
0.2482,0.4971
0.2539,0.4997
0.262,0.5087
0.258,0.5038
0.2473,0.4943
0.2505,0.495
0.242,0.4947
0.2497,0.502
0.2538,0.5032
0.2522,0.5055
0.2509,0.5053
0.2606,0.5114
0.2514,0.5017
0.2539,0.5018
0.2486,0.4941
0.2525,0.4935
0.2503,0.5011
0.25,0.5014
0.2444,0.489
0.2439,0.4987
0.2447,0.5002
0.2449,0.4945
0.2542,0.4963
0.2547,0.5008
0.2472,0.4974
0.2571,0.5026
0.2454,0.4966
0.255,0.494
0.2415,0.4907
0.2467,0.5053
0.253,0.5087
0.2434,0.4919
0.2474,0.5029
0.2564,0.507
0.2485,0.5057
0.2487,0.4986
0.2401,0.4918
0.2502,0.4999
0.2465,0.4944
0.2463,0.4924
0.2516,0.5
0.2447,0.4947
0.2473,0.4988
0.2571,0.5025
0.2503,0.4961
0.2522,0.5028
0.2519,0.4999
0.2496,0.4943
0.2461,0.4913
0.2434,0.4959
0.2563,0.4992
0.2493,0.4969
0.2521,0.4973
0.2552,0.5049
