protected,f0
0.2441,0.4949
0.2423,0.4991
-0.251,0.0
0.2501,0.5029
-0.2512,0.0
0.0,0.0
0.253,0.4988
-0.2558,0.0
0.502,0.5039
0.2502,0.4962
0.2515,0.5008
0.2484,0.4964
0.2444,0.4941
0.2542,0.4991
0.249,0.5064
0.2589,0.5095
0.2489,0.4977
0.2558,0.5023
0.0,0.0
-0.2485,0.0
-0.2542,0.0
0.2448,0.5007
0.2456,0.4888
0.2474,0.4991
0.5061,0.5004
0.2434,0.4953
-0.2501,0.0
0.4994,0.5048
0.2536,0.4988
0.2525,0.4968
0.2501,0.4989
-0.2446,0.0
0.0,0.0
0.249,0.4928
0.2571,0.508
0.2482,0.4995
0.244,0.4996
0.253,0.5025
0.2468,0.4997
0.5037,0.4972
0.2423,0.4949
0.2527,0.5039
0.2476,0.5064
0.2568,0.5054
0.2465,0.502
0.0,0.0
-0.2537,0.0
0.254,0.5035
0.2519,0.5018
0.2532,0.4984
0.0,0.0
0.2482,0.5017
0.5001,0.5003
0.2529,0.5054
0.2491,0.5002
0.0,0.0
0.2485,0.5066
0.253,0.5041
-0.2551,0.0
0.2439,0.4933
0.2552,0.4977
0.2433,0.4979
0.4907,0.4987
0.248,0.4916
-0.2555,0.0
0.0,0.0
0.2534,0.5043
-0.2483,0.0
0.2527,0.5008
0.2427,0.4932
0.5,0.5032
0.5019,0.5035
0.254,0.5032
0.2486,0.4967
0.2414,0.4898
0.0,0.0
0.2527,0.5085
0.2437,0.4976
0.5022,0.4962
0.2423,0.4963
0.2572,0.4999
0.2394,0.4921
0.2479,0.5024
0.252,0.4978
0.5018,0.4993
0.2468,0.488
-0.2526,0.0
0.2442,0.5033
0.2565,0.5052
0.0,0.0
-0.2516,0.0
0.2457,0.4969
0.2503,0.4988
0.2486,0.4988
0.5015,0.4995
0.2495,0.4988
-0.2506,0.0
0.2539,0.5067
0.2513,0.5021
0.2582,0.5099
