protected,f0
0.2505,-0.5105
0.2486,-0.5023
0.2506,-0.4988
0.2574,-0.5067
0.2521,-0.5014
0.2459,-0.4958
0.2489,-0.4962
0.2518,-0.4973
0.2517,-0.5097
0.2431,-0.4924
0.2544,-0.502
0.2515,-0.4984
0.2569,-0.5
0.2469,-0.4962
0.2523,-0.5035
0.2486,-0.4989
0.2486,-0.4951
0.2467,-0.5001
0.2525,-0.4968
0.2484,-0.4897
0.2524,-0.5052
0.2534,-0.5104
0.2496,-0.4938
0.2521,-0.5038
0.2497,-0.5024
0.2481,-0.5021
0.2417,-0.5039
0.2482,-0.5041
0.2472,-0.5043
0.2483,-0.5065
0.2463,-0.4968
0.249,-0.4969
0.2576,-0.4996
0.2569,-0.507
0.2579,-0.5029
0.2516,-0.5
0.2548,-0.5061
0.252,-0.501
0.2459,-0.4934
0.2605,-0.5043
0.2403,-0.4915
0.2516,-0.4983
0.2543,-0.5019
0.2403,-0.503
0.2546,-0.5051
0.2542,-0.5049
0.2449,-0.5032
0.2469,-0.4948
0.2549,-0.5037
0.2516,-0.5002
0.2475,-0.5044
0.2567,-0.5108
0.2563,-0.4998
0.2489,-0.5052
0.2466,-0.5021
0.2485,-0.5032
0.2486,-0.5007
0.2563,-0.5069
0.2529,-0.5039
0.2515,-0.4928
0.2455,-0.4974
0.2483,-0.5008
0.2487,-0.4998
0.2548,-0.4993
0.2475,-0.5003
0.255,-0.5006
0.2438,-0.5002
0.2531,-0.4988
0.2499,-0.5021
0.2505,-0.5074
0.248,-0.5025
0.2494,-0.4999
0.254,-0.5022
0.2474,-0.5006
0.2602,-0.5024
0.2466,-0.5038
0.2481,-0.4931
0.2553,-0.5112
0.2455,-0.49
0.2526,-0.4967
0.2489,-0.4997
0.2478,-0.4917
0.2517,-0.5072
0.245,-0.4925
0.2564,-0.5018
0.2554,-0.5079
0.2484,-0.4988
0.2477,-0.494
0.2538,-0.4998
0.2561,-0.4998
0.2505,-0.4989
0.2549,-0.5055
0.2506,-0.4969
0.2554,-0.5017
0.2471,-0.497
0.2511,-0.4957
0.2536,-0.4974
0.2459,-0.4964
0.257,-0.5058
0.2492,-0.4994
