protected,f0
0.2522,-0.496
0.2448,-0.4963
0.2494,-0.5057
0.2499,-0.5018
0.2475,-0.4976
0.2527,-0.495
0.2504,-0.5064
0.2493,-0.5072
0.2443,-0.4996
0.246,-0.4963
0.2556,-0.5105
0.2493,-0.5041
0.2467,-0.5003
0.2542,-0.5028
0.248,-0.4974
0.2463,-0.4959
0.2509,-0.5047
0.2484,-0.4962
0.2436,-0.5002
0.2545,-0.5003
0.2513,-0.4988
0.2494,-0.4932
0.2471,-0.5017
0.2512,-0.5002
0.2478,-0.4951
0.2554,-0.5004
0.2511,-0.5054
0.2524,-0.5059
0.2574,-0.5028
0.2506,-0.5034
-0.2511,-0.4948
0.2512,-0.4978
0.2528,-0.5059
-0.2551,-0.4988
0.2438,-0.495
0.245,-0.4965
0.249,-0.5047
0.2498,-0.5027
0.2532,-0.4956
0.2502,-0.502
0.2508,-0.4996
0.2528,-0.4939
0.26,-0.5064
0.2527,-0.4948
0.249,-0.4928
0.2525,-0.5018
0.256,-0.5052
0.2452,-0.5006
0.2559,-0.4964
0.2515,-0.5007
-0.2491,-0.493
0.2573,-0.5004
0.2525,-0.5005
0.2463,-0.4926
-0.2431,-0.4973
0.2433,-0.4966
0.2453,-0.5
0.2461,-0.5003
0.2516,-0.4976
0.2527,-0.5039
0.246,-0.5024
0.2477,-0.4952
0.2488,-0.5015
0.2507,-0.4923
0.2497,-0.4978
0.248,-0.4986
0.2379,-0.4914
0.2633,-0.5044
0.2404,-0.4912
0.2485,-0.507
0.246,-0.4957
0.2493,-0.5022
0.2538,-0.4988
0.2542,-0.5044
0.2536,-0.4963
0.2466,-0.4906
0.2446,-0.4938
0.2605,-0.5078
0.2499,-0.4939
0.2467,-0.497
0.2523,-0.5006
0.2451,-0.5025
0.2498,-0.5048
0.2534,-0.5053
0.245,-0.4959
0.2505,-0.4995
0.2556,-0.5001
0.2558,-0.5084
0.2501,-0.4991
0.2494,-0.4999
0.2454,-0.4971
0.2476,-0.5039
0.2506,-0.5021
0.2463,-0.4945
0.2473,-0.4994
0.2514,-0.5005
0.2484,-0.501
0.2579,-0.505
0.2533,-0.4972
0.2519,-0.4953
