protected,f0
0.2421,-0.4959
0.2549,-0.508
0.2552,-0.5001
0.2478,-0.5006
0.2525,-0.5041
0.2501,-0.4997
0.2473,-0.4981
0.2532,-0.4988
0.2531,-0.4936
0.2469,-0.5032
0.2538,-0.5045
0.2573,-0.5051
0.242,-0.4987
0.2492,-0.4983
0.2494,-0.4921
0.2438,-0.5
0.2515,-0.5068
0.2533,-0.5034
0.2448,-0.4998
0.2502,-0.4992
0.2419,-0.4996
0.2406,-0.4903
0.2494,-0.503
0.2537,-0.498
0.2523,-0.5025
0.247,-0.4951
0.2515,-0.5085
0.248,-0.4987
0.2487,-0.5054
0.2553,-0.5058
0.2502,-0.4972
0.2552,-0.5032
0.251,-0.5045
0.2441,-0.4998
0.2523,-0.5021
0.2493,-0.4942
0.2464,-0.4967
0.243,-0.494
0.2565,-0.4957
0.2525,-0.4961
0.255,-0.5023
0.2497,-0.4942
0.2463,-0.5013
0.2475,-0.501
0.2442,-0.4906
0.2504,-0.5004
0.2467,-0.5027
0.2475,-0.5041
0.2443,-0.4969
0.2545,-0.5011
0.2528,-0.5031
0.2479,-0.4933
0.2499,-0.4977
0.2526,-0.5039
0.2511,-0.4918
0.2484,-0.4996
0.249,-0.5041
0.2414,-0.4866
0.2503,-0.5005
0.242,-0.4892
0.2544,-0.5014
0.2523,-0.4998
0.2536,-0.5062
0.2564,-0.5105
0.2494,-0.4975
0.2482,-0.4914
0.2488,-0.4989
0.2522,-0.4978
0.253,-0.5027
0.2439,-0.5006
0.2507,-0.4977
0.2519,-0.4985
0.2524,-0.5079
0.2497,-0.5067
0.2492,-0.496
0.2469,-0.5
0.2429,-0.4936
0.2483,-0.493
0.2506,-0.4986
0.2527,-0.4982
0.2446,-0.4952
0.2599,-0.5093
0.2477,-0.4968
0.2479,-0.5015
0.2413,-0.4855
0.2505,-0.5007
0.2518,-0.5016
0.2481,-0.4986
0.2563,-0.5073
0.2564,-0.4965
0.2523,-0.4959
0.249,-0.4999
0.2556,-0.5057
0.2567,-0.5048
0.2572,-0.504
0.2482,-0.4916
0.2435,-0.4956
0.2526,-0.4979
0.2573,-0.5046
0.2525,-0.4986
