protected,f0
0.2564,0.4927
0.247,0.4952
0.2448,0.4975
0.2476,0.5025
0.2583,0.501
0.253,0.5036
0.2519,0.4941
0.2419,0.4887
0.2483,0.5052
0.2522,0.4941
0.2516,0.4897
0.2466,0.4986
0.2556,0.5077
0.2529,0.4939
0.2523,0.5008
0.251,0.4947
-0.2534,0.5093
0.2521,0.4933
-0.2423,0.4922
0.2451,0.4992
0.2488,0.4981
-0.2561,0.5104
0.2562,0.5013
0.2474,0.4987
0.2466,0.486
0.2572,0.5028
0.2421,0.4927
0.2495,0.5001
0.2482,0.4927
-0.2494,0.5
0.2462,0.4921
0.2482,0.5013
0.2567,0.5017
0.2486,0.503
0.2519,0.5045
0.2452,0.4916
0.2518,0.4986
0.2529,0.5063
-0.2556,0.5049
0.2451,0.5
0.2483,0.4991
-0.2517,0.5059
0.2507,0.5008
0.2521,0.5018
0.2442,0.4936
0.2519,0.5002
0.2465,0.4949
-0.2491,0.4968
0.2574,0.5047
-0.2536,0.4952
-0.2569,0.4997
0.254,0.5025
0.2554,0.5028
-0.2576,0.5112
0.2538,0.504
-0.2524,0.5071
0.2493,0.4996
0.2428,0.4898
0.2454,0.4958
-0.2448,0.4932
0.2525,0.5022
0.2481,0.4989
0.0,0.2484
0.2507,0.5016
0.2568,0.4999
0.251,0.5028
0.2558,0.5056
0.2557,0.5084
0.2462,0.4953
0.2475,0.5027
0.2488,0.5051
0.2502,0.492
0.2539,0.503
0.2514,0.4963
0.2601,0.5111
0.2363,0.4855
0.2472,0.4951
0.2535,0.5088
0.2514,0.502
0.2524,0.5042
0.2482,0.5033
0.2445,0.5031
0.2503,0.5005
0.2442,0.4984
0.2532,0.5036
0.2482,0.4944
0.253,0.4992
0.2438,0.4905
0.2438,0.4912
0.2527,0.4992
0.2489,0.4998
0.2501,0.497
0.2509,0.5078
-0.2438,0.4946
0.2492,0.5017
0.2403,0.494
0.248,0.4945
0.2567,0.4966
-0.2511,0.4978
0.2488,0.4991
