protected,f0
0.0,0.2507
-0.2465,0.5
0.0,0.2465
0.0,0.2476
-0.2524,0.5043
0.2508,0.4961
-0.2477,0.4992
-0.2542,0.4996
0.0,0.2443
-0.2476,0.5038
0.2484,0.4964
0.0,0.2506
-0.2513,0.504
0.0,0.2451
-0.2555,0.5066
0.0,0.2535
0.0,0.2602
-0.2528,0.4974
0.2567,0.5057
-0.2492,0.5038
0.0,0.261
-0.2406,0.4949
0.0,0.2552
-0.2462,0.4947
-0.2499,0.4976
-0.2504,0.4933
0.0,0.2452
0.0,0.2413
0.0,0.2585
0.0,0.255
0.2458,0.4935
-0.2472,0.5012
0.2496,0.491
-0.2497,0.4981
0.0,0.2524
-0.2521,0.5013
0.0,0.2423
0.2497,0.4995
0.0,0.2594
-0.2522,0.5074
-0.2473,0.4996
-0.2492,0.4959
0.0,0.2491
0.0,0.2519
0.0,0.2494
-0.2454,0.4971
-0.2502,0.5018
-0.2501,0.5021
0.0,0.2518
-0.2448,0.4925
-0.256,0.4991
0.0,0.2488
-0.2419,0.4915
-0.2518,0.5069
0.0,0.2479
-0.2489,0.4981
0.0,0.2571
-0.2483,0.4984
-0.2496,0.4947
0.0,0.2544
-0.2505,0.5031
-0.2563,0.5088
0.0,0.2514
0.2519,0.4955
-0.2618,0.5093
-0.2584,0.5069
0.2511,0.5061
-0.2493,0.5026
-0.2506,0.4944
0.0,0.2518
0.0,0.2422
0.2453,0.4917
0.0,0.2525
-0.2489,0.4986
-0.2483,0.4987
0.0,0.2422
-0.2453,0.4962
0.0,0.2483
0.0,0.2454
0.2497,0.4985
0.0,0.2513
-0.25,0.5046
0.2412,0.4964
-0.2512,0.5055
-0.2556,0.5075
0.0,0.2548
0.2418,0.4912
0.0,0.2502
-0.2432,0.4904
-0.2528,0.5048
0.0,0.2541
-0.2484,0.4928
0.0,0.2498
0.0,0.2428
-0.2525,0.5025
-0.2452,0.501
-0.2487,0.5047
0.0,0.2473
-0.2473,0.497
0.0,0.2424
