protected,f0
0.2488,-0.4917
0.2542,-0.5009
0.2475,-0.4977
0.2543,-0.5019
0.2574,-0.501
0.2553,-0.4995
0.2535,-0.5056
0.2542,-0.5057
0.2483,-0.4987
0.2505,-0.504
0.2505,-0.4982
0.2536,-0.4983
0.2508,-0.4959
0.2492,-0.5047
0.2513,-0.5043
0.247,-0.4977
0.2528,-0.4994
0.2583,-0.5065
0.2587,-0.5038
0.2509,-0.4958
0.2549,-0.5056
0.2496,-0.5004
0.2542,-0.5016
0.2492,-0.493
0.2515,-0.4982
0.2522,-0.5057
0.2498,-0.5046
0.2442,-0.4938
0.2482,-0.5003
0.2481,-0.501
0.2489,-0.5042
0.2493,-0.4986
0.256,-0.4992
0.2507,-0.5054
0.2515,-0.5053
0.2555,-0.5092
0.2529,-0.5011
0.2537,-0.5062
0.2538,-0.5097
0.253,-0.5035
0.2565,-0.5011
0.2466,-0.4996
0.2446,-0.4984
0.2491,-0.493
0.2425,-0.4992
0.2516,-0.5008
0.2532,-0.5006
0.2448,-0.4996
0.2494,-0.502
0.2463,-0.4968
0.25,-0.5029
0.2498,-0.4968
0.2521,-0.5006
0.2517,-0.4936
0.2586,-0.5037
0.2534,-0.4989
0.2488,-0.4907
0.2456,-0.5011
0.2466,-0.4985
0.2486,-0.4958
0.2565,-0.5061
0.2562,-0.5042
0.2487,-0.4965
0.2518,-0.5039
0.252,-0.5051
0.2552,-0.5123
0.2366,-0.4874
0.2491,-0.5004
0.2444,-0.5002
0.248,-0.5042
0.2407,-0.4941
0.2413,-0.4965
0.2512,-0.4964
0.2533,-0.498
0.2524,-0.5043
0.2484,-0.5033
0.2488,-0.4993
0.2493,-0.4947
0.2521,-0.5011
0.2481,-0.4957
0.2485,-0.5044
0.2595,-0.5081
0.2419,-0.4955
0.2464,-0.5037
0.2464,-0.4983
0.2499,-0.5055
0.245,-0.4958
0.248,-0.5049
0.2536,-0.502
0.2566,-0.5135
0.2411,-0.5003
0.2519,-0.5026
0.2516,-0.5073
0.2456,-0.4941
0.2496,-0.4995
0.2552,-0.5001
0.2492,-0.4959
0.2465,-0.5033
0.2528,-0.498
0.2471,-0.4926
