protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.4038,0.6019,0.5,0.41,0.0,0.01,0.51
0.0,0.4118,0.5953,0.5,0.41,0.0,-0.02,0.08
0.0,0.4078,0.6071,0.5,0.41,0.0,-0.01,0.31
0.1001,0.3982,0.6105,0.51,0.41,0.0,0.02,0.05
0.0,0.4034,0.6036,0.49,0.4,0.0,0.01,0.55
0.0,0.3933,0.5954,0.5,0.41,0.0,0.0,0.98
0.0,0.398,0.6032,0.49,0.4,0.0,-0.01,0.46
0.0,0.4001,0.6055,0.51,0.42,0.0,-0.01,0.43
0.0,0.395,0.6072,0.5,0.41,0.0,-0.0,0.68
0.0,0.3962,0.598,0.5,0.41,0.0,0.0,0.76
0.0,0.407,0.6108,0.51,0.41,0.0,-0.01,0.26
0.0,0.402,0.6053,0.49,0.4,0.0,0.01,0.14
0.0,0.3991,0.5944,0.5,0.4,0.0,0.01,0.14
0.0,0.4009,0.5985,0.51,0.42,0.0,-0.0,0.93
0.0,0.4079,0.6034,0.5,0.41,0.0,0.01,0.41
0.0,0.4009,0.5962,0.5,0.41,0.0,0.02,0.02
0.0,0.4006,0.5976,0.51,0.42,0.0,-0.01,0.19
0.0,0.4033,0.6094,0.5,0.41,0.0,0.01,0.45
0.0,0.3982,0.5945,0.49,0.4,0.0,0.01,0.31
0.0,0.3973,0.6045,0.5,0.41,0.0,0.0,0.76
0.0,0.4029,0.5961,0.5,0.41,0.0,0.01,0.39
0.0,0.3994,0.6022,0.5,0.41,0.0,-0.02,0.1
0.0,0.4065,0.5896,0.5,0.41,0.0,0.0,0.65
0.0,0.3954,0.6076,0.49,0.41,0.0,-0.02,0.09
0.0,0.4041,0.5978,0.49,0.41,0.0,-0.01,0.39
0.0,0.3983,0.61,0.5,0.4,0.0,-0.01,0.58
0.0,0.4067,0.603,0.5,0.4,0.0,-0.0,0.63
0.0,0.4048,0.6088,0.5,0.4,0.0,0.0,0.81
0.0,0.4084,0.5958,0.5,0.41,0.0,0.02,0.11
0.0,0.4052,0.6014,0.49,0.4,0.0,-0.02,0.01
0.0,0.4031,0.6013,0.5,0.41,0.0,0.01,0.23
0.0,0.4047,0.5946,0.5,0.41,0.0,0.01,0.53
0.0,0.3958,0.5999,0.5,0.41,0.0,0.01,0.43
0.0,0.4046,0.5982,0.5,0.41,0.0,-0.0,0.98
0.0,0.3983,0.5943,0.49,0.41,0.0,0.01,0.27
0.0,0.3958,0.6002,0.5,0.41,0.0,-0.0,0.9
0.0,0.3932,0.5985,0.51,0.42,0.0,0.01,0.59
0.0,0.4014,0.5957,0.5,0.41,0.0,0.0,0.77
0.0,0.393,0.6016,0.49,0.41,0.0,-0.0,0.86
0.0,0.3974,0.6055,0.5,0.41,0.0,-0.02,0.13
0.0,0.3964,0.5947,0.49,0.41,0.0,0.0,0.63
0.0,0.4026,0.6017,0.49,0.4,0.0,-0.0,0.67
0.0,0.4022,0.5945,0.5,0.41,0.0,-0.0,0.87
0.0,0.3904,0.5975,0.5,0.41,0.0,-0.01,0.33
0.0,0.3986,0.6007,0.5,0.41,0.0,0.0,0.64
0.0,0.4008,0.6009,0.5,0.4,0.0,0.0,0.87
0.0,-0.3987,0.6012,0.5,0.41,0.0,-0.03,0.01
0.0,0.3965,0.6092,0.5,0.41,0.0,-0.01,0.54
0.0,0.4008,0.5843,0.5,0.41,0.0,-0.0,0.63
0.0,0.4032,0.5981,0.49,0.4,0.0,-0.0,0.63
