protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.0,0.7344,0.29,0.2,0.0,0.0,0.8
0.0,0.0,0.7368,0.29,0.2,0.0,-0.01,0.34
0.0,0.0,0.7285,0.29,0.21,0.0,-0.01,0.16
0.0,0.0,0.7338,0.29,0.2,0.0,0.0,0.78
0.0,0.0,0.7296,0.29,0.2,0.0,-0.01,0.58
0.0,0.0,0.7264,0.3,0.21,0.0,0.02,0.11
0.0,0.0,0.7374,0.3,0.2,0.0,-0.0,0.96
0.0,0.0,0.7317,0.31,0.21,0.0,-0.01,0.15
0.0,0.0,0.7275,0.31,0.21,0.0,0.01,0.49
0.0,0.0,0.7279,0.3,0.2,0.0,0.01,0.55
0.0,0.0,0.7311,0.3,0.2,0.0,0.0,0.96
0.0,0.0,0.7355,0.29,0.2,0.0,0.01,0.6
0.0,0.0,0.7308,0.3,0.21,0.0,-0.0,0.64
0.0,0.0,0.7336,0.3,0.2,0.0,0.01,0.15
0.0,0.0,0.7329,0.29,0.19,0.0,0.0,0.96
0.0,0.0,0.7341,0.3,0.2,0.0,0.01,0.54
0.0,0.0,0.7271,0.29,0.2,0.0,0.02,0.09
0.0,0.0,0.7331,0.3,0.21,0.0,-0.0,0.96
0.0,0.0,0.726,0.3,0.2,0.0,-0.0,0.64
0.0,0.0,0.7334,0.29,0.2,0.0,0.01,0.33
0.0,0.0,0.7294,0.31,0.21,0.0,-0.0,0.74
0.0,0.0,0.7276,0.3,0.2,0.0,0.02,0.1
0.0,0.0,0.7298,0.3,0.2,0.0,0.01,0.49
0.0,0.0,0.7366,0.3,0.21,0.0,-0.0,0.73
0.0,0.0,0.7317,0.29,0.2,0.0,-0.01,0.32
0.0,0.0,0.7259,0.3,0.21,0.0,0.02,0.04
0.0,0.0,0.7292,0.3,0.2,0.0,-0.01,0.19
0.0,0.0,0.7304,0.29,0.2,0.0,0.01,0.26
0.0,0.0,0.7359,0.29,0.2,0.0,0.0,0.65
0.0,0.0,0.7207,0.31,0.21,0.0,-0.0,0.9
0.0,0.0,0.7231,0.3,0.2,0.0,0.0,0.64
0.0,0.0,0.7326,0.3,0.2,0.0,-0.0,0.76
0.0,0.0,0.7286,0.29,0.2,0.0,0.01,0.58
0.0,0.0,0.7361,0.3,0.2,0.0,-0.0,0.76
0.0,0.0,0.7322,0.3,0.2,0.0,-0.01,0.26
0.0,0.0,0.7403,0.29,0.2,0.0,-0.0,0.82
0.0,0.0,0.7341,0.3,0.2,0.0,-0.01,0.23
0.0,0.0,0.7254,0.3,0.2,0.0,0.01,0.15
0.0,0.0,0.7342,0.3,0.2,0.0,-0.01,0.61
0.0,0.0,0.7308,0.31,0.21,0.0,-0.01,0.15
0.0,0.0,0.7268,0.3,0.21,0.0,-0.01,0.5
0.0,0.0,0.728,0.29,0.2,0.0,-0.02,0.01
0.0,0.0,0.7274,0.3,0.2,0.0,0.01,0.14
0.0,0.0,0.7287,0.31,0.22,0.0,-0.01,0.24
0.0,0.0,0.7264,0.3,0.21,0.0,0.02,0.06
0.0,0.0,0.726,0.3,0.21,0.0,-0.01,0.46
0.0,0.0,0.7287,0.3,0.2,0.0,0.01,0.48
0.0,0.0,0.7327,0.31,0.21,0.0,0.0,0.89
0.0,0.0,0.7304,0.31,0.21,0.0,0.01,0.28
0.0,0.0,0.728,0.3,0.2,0.0,0.02,0.02
