protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.0,0.6182,0.3,0.14,0.0,-0.0,0.77
0.0,0.0,0.6137,0.29,0.13,0.0,-0.0,0.67
0.0,0.0,0.6048,0.28,0.12,0.0,0.01,0.17
0.0,0.0,0.6108,0.3,0.13,0.0,-0.01,0.36
0.0,0.0,0.6103,0.32,0.14,0.0,0.01,0.35
0.0,0.0,0.6162,0.33,0.14,0.0,-0.0,0.72
0.0,0.0,0.6121,0.29,0.13,0.0,0.0,0.71
0.0,0.0,0.6146,0.31,0.14,0.0,0.02,0.1
0.0,0.0,0.6135,0.3,0.13,0.0,0.01,0.19
0.0,0.0,0.6218,0.31,0.14,0.0,0.0,0.73
0.0,0.0,0.6207,0.33,0.15,0.0,-0.01,0.32
0.0,0.0,0.6142,0.3,0.14,0.0,0.0,0.63
0.0,0.0,0.6165,0.32,0.14,0.0,0.0,0.89
0.0,0.0,0.6102,0.31,0.14,0.0,-0.01,0.46
0.0,0.0,0.6192,0.31,0.13,0.0,0.02,0.03
0.0,0.0,0.6132,0.31,0.14,0.0,-0.02,0.1
0.0,0.0,0.614,0.29,0.13,0.0,0.01,0.29
0.0,0.0,0.6113,0.28,0.13,0.0,-0.0,0.96
0.0,0.0,0.6152,0.33,0.15,0.0,0.01,0.25
0.0,0.0,0.6101,0.28,0.13,0.0,-0.02,0.08
0.0,0.0,0.6159,0.29,0.13,0.0,-0.02,0.07
0.0,0.0,0.619,0.31,0.14,0.0,0.01,0.59
0.0,0.0,0.6169,0.3,0.13,0.0,0.0,0.86
0.0,0.0,0.6121,0.3,0.14,0.0,0.02,0.05
0.0,0.0,0.6098,0.29,0.13,0.0,-0.01,0.55
0.0,0.0,0.6123,0.33,0.15,0.0,0.02,0.09
0.0,0.0,0.6098,0.32,0.14,0.0,0.0,0.91
0.0,0.0,0.6164,0.3,0.13,0.0,0.02,0.03
0.0,0.0,0.6111,0.31,0.14,0.0,-0.01,0.18
0.0,0.0,0.6149,0.31,0.14,0.0,-0.02,0.02
0.0,0.0,0.6168,0.32,0.14,0.0,0.01,0.41
0.0,0.0,0.6149,0.3,0.13,0.0,-0.01,0.38
0.0,0.0,0.6145,0.3,0.13,0.0,-0.02,0.13
0.0,0.0,0.6102,0.3,0.13,0.0,-0.01,0.3
0.0,0.0,0.603,0.3,0.14,0.0,0.0,0.86
0.0,0.0,0.6097,0.29,0.13,0.0,0.01,0.49
0.0,0.0,0.6149,0.3,0.13,0.0,-0.0,0.88
0.0,0.0,0.6144,0.3,0.13,0.0,-0.01,0.19
0.0,0.0,0.6177,0.28,0.12,0.0,0.0,0.79
0.0,0.0,0.6213,0.31,0.14,0.0,0.01,0.55
0.0,0.0,0.6219,0.32,0.15,0.0,0.01,0.14
0.0,0.0,0.6169,0.32,0.15,0.0,0.01,0.28
0.0,0.0,0.6249,0.3,0.13,0.0,-0.0,0.65
0.0,0.0,0.6067,0.29,0.13,0.0,-0.01,0.57
0.0,0.0,0.6181,0.31,0.14,0.0,0.0,0.9
0.0,0.0,0.6176,0.28,0.13,0.0,0.01,0.23
0.0,0.0,0.6189,0.3,0.13,0.0,-0.01,0.26
0.0,0.0,0.6147,0.27,0.12,0.0,0.01,0.61
0.0,0.0,0.6122,0.32,0.15,0.0,0.0,0.73
0.0,0.0,0.6131,0.3,0.14,0.0,-0.0,0.7
