protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.3525,0.7229,0.39,0.4,0.0,0.0,0.89
0.0,0.3555,0.723,0.4,0.4,0.0,0.0,0.79
0.0,0.3507,0.718,0.4,0.4,0.0,-0.01,0.36
0.0,0.3418,0.7151,0.41,0.42,0.0,0.01,0.24
0.0,0.3455,0.718,0.39,0.4,0.0,0.02,0.13
0.0,0.343,0.7216,0.4,0.41,0.0,0.02,0.01
0.0,0.3581,0.7221,0.41,0.41,0.0,0.0,0.64
0.0,0.3378,0.7239,0.4,0.42,0.0,-0.0,0.64
0.0,0.3533,0.716,0.4,0.41,0.0,-0.0,0.65
0.0,0.355,0.7197,0.39,0.4,0.0,0.01,0.33
0.0,0.3535,0.7198,0.39,0.41,0.0,-0.01,0.47
0.0,0.3518,0.7161,0.4,0.41,0.0,-0.0,0.82
0.0,0.3551,0.7171,0.4,0.4,0.0,-0.01,0.58
0.0,0.3513,0.7209,0.4,0.41,0.0,0.0,0.65
0.0,0.3441,0.7202,0.4,0.41,0.0,0.0,0.76
0.0,0.3463,0.7214,0.4,0.41,0.0,0.0,0.94
0.0,0.3487,0.7126,0.4,0.41,0.0,0.0,0.73
0.0,0.3472,0.7228,0.4,0.41,0.0,-0.0,0.79
0.0,0.3477,0.7179,0.4,0.4,0.0,-0.01,0.48
0.0,0.3413,0.7183,0.41,0.42,0.0,-0.0,1.0
0.0,0.355,0.7209,0.41,0.41,0.0,0.0,0.82
0.0,0.3536,0.7159,0.39,0.4,0.0,-0.01,0.14
0.0,0.3459,0.7264,0.4,0.41,0.0,-0.01,0.39
0.0,0.3548,0.7195,0.39,0.4,0.0,0.0,0.85
0.0,0.3493,0.7222,0.41,0.42,0.0,-0.0,0.66
0.0,0.3428,0.7233,0.39,0.41,0.0,0.01,0.6
0.0,0.3463,0.7233,0.4,0.41,0.0,0.02,0.07
0.0,0.343,0.7211,0.4,0.41,0.0,-0.01,0.46
0.0,0.3433,0.7196,0.39,0.4,0.0,-0.01,0.28
0.0,0.3553,0.7169,0.42,0.42,0.0,0.01,0.57
0.0,0.3524,0.7169,0.41,0.41,0.0,0.0,0.69
0.0,0.352,0.7207,0.4,0.41,0.0,0.01,0.29
0.0,0.3559,0.7204,0.41,0.41,0.0,-0.0,0.76
0.0,0.3477,0.7108,0.4,0.41,0.0,-0.02,0.03
0.0,0.3545,0.728,0.4,0.41,0.0,-0.01,0.52
0.0,0.3464,0.7233,0.4,0.41,0.0,0.01,0.33
0.0,0.3558,0.719,0.4,0.41,0.0,0.0,0.91
0.0,0.3501,0.7212,0.4,0.4,0.0,0.01,0.44
0.0,0.351,0.7155,0.4,0.41,0.0,-0.01,0.18
0.0,0.3509,0.7224,0.41,0.42,0.0,0.01,0.31
0.0,0.3473,0.7179,0.4,0.41,0.0,0.0,0.78
0.0,0.3467,0.7202,0.4,0.4,0.0,0.01,0.27
0.0,0.347,0.7191,0.4,0.4,0.0,0.02,0.03
0.0,0.3535,0.7268,0.41,0.41,0.0,-0.0,0.74
0.0,0.3475,0.7153,0.4,0.41,0.0,0.01,0.38
0.0,0.3489,0.7191,0.4,0.41,0.0,-0.0,0.83
0.0,0.3535,0.7247,0.41,0.42,0.0,-0.0,0.92
0.0,0.3481,0.7147,0.39,0.4,0.0,0.01,0.28
0.0,0.3467,0.7191,0.4,0.41,0.0,0.0,0.92
0.0,0.3502,0.7173,0.4,0.41,0.0,-0.02,0.03
