protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.0,0.699,0.15,0.03,0.0,0.0,0.62
0.0,0.0,0.6975,0.23,0.05,0.0,-0.02,0.04
0.0,0.0,0.7031,0.23,0.05,0.0,-0.01,0.34
0.0,0.0,0.703,0.15,0.03,0.0,0.01,0.46
0.0,0.0,0.7034,0.22,0.05,0.0,0.01,0.17
0.0,0.0,0.7002,0.15,0.03,0.0,0.01,0.6
0.0,0.0,0.693,0.16,0.03,0.0,0.0,0.66
0.0,0.0,0.6949,0.22,0.05,0.0,-0.01,0.39
0.0,0.0,0.6986,0.18,0.04,0.0,-0.01,0.17
0.0,0.0,0.7079,0.23,0.05,0.0,0.0,0.93
0.0,0.0,0.6933,0.2,0.04,0.0,-0.01,0.62
0.0,0.0,0.6988,0.21,0.04,0.0,0.01,0.59
0.0,0.0,0.6985,0.18,0.04,0.0,-0.01,0.51
0.0,0.0,0.7111,0.14,0.03,0.01,-0.01,0.5
0.0,0.0,0.7052,0.19,0.04,0.0,0.02,0.13
0.0,0.0,0.7011,0.21,0.05,0.0,0.0,0.72
0.0,0.0,0.6934,0.22,0.05,0.0,-0.0,0.98
0.0,0.0,0.7049,0.18,0.03,0.0,-0.0,0.79
0.0,0.0,0.7051,0.23,0.04,0.0,-0.0,0.7
0.0,0.0,0.6995,0.22,0.05,0.0,0.0,0.93
0.0,0.0,0.7062,0.23,0.05,0.0,-0.01,0.6
0.0,0.0,0.7023,0.17,0.04,0.0,0.01,0.59
0.0,0.0,0.7081,0.18,0.04,0.0,0.01,0.34
0.0,0.0,0.6977,0.15,0.03,0.0,0.01,0.44
0.0,0.0,0.6967,0.21,0.04,0.0,0.0,0.66
0.0,0.0,0.7022,0.17,0.04,0.0,0.02,0.07
0.0,0.0,0.6977,0.23,0.05,0.0,-0.0,0.7
0.0,0.0,0.7029,0.21,0.05,0.0,-0.02,0.03
0.0,0.0,0.7024,0.22,0.05,0.0,0.0,0.93
0.0,0.0,0.6982,0.14,0.03,0.0,-0.01,0.2
0.0,0.0,0.7057,0.2,0.05,0.0,-0.02,0.1
0.0,0.0,0.7054,0.12,0.03,0.01,-0.02,0.13
0.0,0.0,0.6985,0.19,0.04,0.0,-0.01,0.57
0.0,0.0,0.7016,0.21,0.04,0.0,0.01,0.45
0.0,0.0,0.7087,0.23,0.05,0.0,0.01,0.49
0.0,0.0,0.697,0.21,0.04,0.0,0.01,0.56
0.0,0.0,0.7056,0.22,0.05,0.0,-0.01,0.29
0.0,0.0,0.704,0.23,0.05,0.0,0.01,0.29
0.0,0.0,0.7079,0.24,0.05,0.0,-0.01,0.37
0.0,0.0,0.703,0.21,0.05,0.0,-0.01,0.23
0.0,0.0,0.7037,0.17,0.04,0.0,0.01,0.19
0.0,0.0,0.6958,0.2,0.05,0.0,-0.03,0.0
0.0,0.0,0.702,0.15,0.03,0.0,0.01,0.18
0.0,0.0,0.6883,0.19,0.04,0.0,-0.01,0.45
0.0,0.0,0.6976,0.19,0.04,0.0,-0.02,0.1
0.0,0.0,0.7039,0.23,0.05,0.0,-0.02,0.02
0.0,0.0,0.7099,0.18,0.04,0.0,0.02,0.11
0.0,0.0,0.6917,0.15,0.04,0.0,0.01,0.46
0.0,0.0,0.6992,0.2,0.04,0.0,0.0,0.78
0.0,0.0,0.7022,0.19,0.04,0.0,0.0,0.73
