protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
-0.2975,0.0,0.8978,0.8,-0.77,0.0,-0.02,0.1
-0.3021,0.0,0.9047,0.8,-0.77,0.0,-0.0,0.87
-0.2993,0.0,0.8968,0.8,-0.77,0.0,0.01,0.59
-0.3001,0.0,0.9001,0.8,-0.78,0.0,0.0,0.93
-0.2974,0.0,0.8976,0.8,-0.77,0.0,-0.01,0.59
-0.3026,0.0,0.9015,0.8,-0.78,0.0,-0.0,0.72
-0.3016,0.0,0.8981,0.81,-0.78,0.0,0.01,0.52
-0.2941,0.0,0.8975,0.79,-0.76,0.0,-0.01,0.43
-0.3005,0.0,0.8989,0.78,-0.76,0.0,0.01,0.22
-0.3046,0.0,0.8998,0.8,-0.78,0.0,0.01,0.41
-0.2938,0.0,0.8969,0.81,-0.78,0.0,-0.01,0.2
-0.3009,0.0,0.9007,0.8,-0.77,0.0,-0.01,0.43
-0.2988,0.0,0.8998,0.8,-0.77,0.0,-0.0,0.93
-0.2998,0.0,0.8991,0.8,-0.77,0.0,0.01,0.31
-0.3025,0.0,0.9022,0.8,-0.78,0.0,0.02,0.11
-0.305,0.0,0.8991,0.81,-0.78,0.0,0.01,0.33
-0.2973,0.0,0.8988,0.8,-0.77,0.0,-0.0,0.93
-0.3025,0.0,0.9054,0.79,-0.77,0.0,-0.01,0.61
-0.3051,0.0,0.8988,0.8,-0.78,0.0,0.02,0.05
-0.2946,0.0,0.8992,0.79,-0.76,0.0,0.01,0.48
-0.2863,0.0,0.9017,0.8,-0.77,0.0,0.01,0.55
-0.2905,0.0,0.9055,0.79,-0.76,0.0,-0.0,0.88
-0.3039,0.0,0.8965,0.8,-0.78,0.0,-0.0,0.72
-0.2952,0.0,0.8998,0.8,-0.77,0.0,-0.01,0.34
-0.3052,0.0,0.9023,0.79,-0.77,0.0,0.0,0.7
-0.2972,0.0,0.8966,0.8,-0.77,0.0,-0.0,0.83
-0.2982,0.0,0.9001,0.8,-0.77,0.0,0.02,0.06
-0.3089,0.0,0.8962,0.8,-0.78,0.0,0.01,0.23
-0.301,0.0,0.8974,0.8,-0.78,0.0,-0.01,0.5
-0.2899,0.0,0.8952,0.8,-0.77,0.0,-0.0,0.68
-0.2997,0.0,0.9025,0.8,-0.78,0.0,0.0,0.73
-0.3047,0.0,0.897,0.8,-0.77,0.0,0.0,0.88
-0.2965,0.0,0.8977,0.8,-0.77,0.0,0.01,0.52
-0.3081,0.0,0.8997,0.8,-0.78,0.0,-0.01,0.19
-0.3009,0.0,0.9016,0.79,-0.77,0.0,-0.01,0.61
-0.299,0.0,0.8998,0.8,-0.77,0.0,-0.01,0.6
-0.2989,0.0,0.9031,0.8,-0.77,0.0,0.01,0.61
-0.2947,0.0,0.908,0.81,-0.78,0.0,-0.0,0.72
-0.2983,0.0,0.8954,0.8,-0.77,0.0,-0.01,0.37
-0.3025,0.0,0.9046,0.81,-0.78,0.0,-0.01,0.25
-0.2934,0.0,0.9011,0.8,-0.77,0.0,-0.01,0.19
-0.2973,0.0,0.9033,0.8,-0.77,0.0,0.01,0.25
-0.2952,0.0,0.8972,0.8,-0.77,0.0,-0.0,0.66
-0.3058,0.0,0.8951,0.8,-0.77,0.0,0.0,0.75
-0.2985,0.0,0.9012,0.79,-0.77,0.0,-0.02,0.1
-0.3017,0.0,0.9032,0.81,-0.78,0.0,-0.0,0.74
-0.3039,0.0,0.9032,0.8,-0.77,0.0,-0.0,0.78
-0.2964,0.0,0.8979,0.81,-0.78,0.0,-0.0,0.86
-0.2949,0.0,0.9019,0.8,-0.78,0.0,0.01,0.54
-0.3011,0.0,0.8965,0.81,-0.78,0.0,0.02,0.08
