protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.3416,0.651,0.5,0.48,0.0,0.01,0.19
0.0,0.348,0.6431,0.5,0.48,0.0,0.01,0.46
0.0,0.3472,0.6501,0.5,0.48,0.0,0.0,0.83
0.0,0.3458,0.6588,0.5,0.48,0.0,0.01,0.33
0.0,0.3491,0.6558,0.5,0.48,0.0,-0.01,0.56
0.0,0.3467,0.6514,0.5,0.48,0.0,-0.01,0.17
0.0,0.3416,0.6423,0.5,0.48,0.0,0.0,0.72
0.0,0.3508,0.6531,0.5,0.48,0.0,-0.02,0.12
0.0,0.3533,0.643,0.5,0.48,0.0,-0.01,0.27
0.0,0.3474,0.6384,0.5,0.48,0.0,0.01,0.57
0.0,0.3512,0.6463,0.49,0.48,0.0,-0.01,0.61
0.0,0.3599,0.6527,0.5,0.48,0.0,-0.01,0.22
0.0,0.3453,0.6485,0.5,0.48,0.0,0.01,0.5
0.0,0.352,0.6497,0.5,0.48,0.0,0.01,0.59
0.0,0.3506,0.6499,0.51,0.49,0.0,-0.0,0.99
0.0,0.3556,0.6458,0.5,0.48,0.0,-0.0,0.72
0.0,0.3513,0.6491,0.49,0.47,0.0,-0.0,0.88
0.0,0.3473,0.6464,0.51,0.49,0.0,0.01,0.33
0.0,0.3544,0.6538,0.49,0.48,0.0,-0.0,0.95
0.0,0.3548,0.6572,0.5,0.48,0.0,0.0,0.82
0.0,0.3532,0.6567,0.5,0.48,0.0,-0.0,0.96
0.0,0.3569,0.656,0.5,0.48,0.0,0.01,0.43
0.0,0.3496,0.6435,0.49,0.47,0.0,-0.01,0.56
0.0,0.3625,0.6442,0.49,0.47,0.0,0.0,0.84
0.0,0.3484,0.6518,0.5,0.48,0.0,0.01,0.37
0.0,0.3522,0.652,0.49,0.48,0.0,-0.0,0.93
0.0,0.3474,0.6369,0.5,0.48,0.0,0.0,0.74
0.0,0.3511,0.6535,0.5,0.49,0.0,0.02,0.09
0.0,0.3526,0.6474,0.5,0.48,0.0,-0.0,0.92
0.0,0.3448,0.6473,0.5,0.48,0.0,0.0,0.8
0.0,0.3431,0.642,0.5,0.48,0.0,-0.02,0.12
0.0,0.3462,0.6453,0.5,0.48,0.0,-0.0,0.85
0.0,0.3466,0.6573,0.49,0.47,0.0,0.01,0.58
0.0,0.358,0.6552,0.51,0.48,0.0,0.01,0.47
0.0,0.3491,0.6493,0.49,0.47,0.0,-0.0,0.93
0.0,0.3483,0.6519,0.5,0.48,0.0,-0.02,0.12
0.0,0.3546,0.6402,0.5,0.48,0.0,-0.02,0.08
0.0,0.3523,0.6443,0.5,0.49,0.0,0.0,0.74
0.0,0.352,0.6511,0.51,0.48,0.0,0.0,0.85
0.0,0.3536,0.6585,0.49,0.47,0.0,-0.01,0.36
0.0,0.3407,0.6453,0.5,0.49,0.0,-0.0,0.93
0.0,0.3448,0.655,0.51,0.48,0.0,-0.0,0.7
0.0,0.3527,0.6518,0.5,0.48,0.0,-0.0,0.65
0.0,0.3576,0.6529,0.5,0.48,0.0,-0.02,0.08
0.0,0.3562,0.6483,0.5,0.48,0.0,-0.01,0.47
0.0,0.3466,0.6601,0.49,0.47,0.0,-0.01,0.37
0.0,0.3618,0.6447,0.5,0.48,0.0,-0.01,0.61
0.0,0.3475,0.6432,0.5,0.48,0.0,-0.0,0.67
0.0,0.3526,0.6472,0.5,0.48,0.0,0.0,0.84
0.0,0.3514,0.6504,0.49,0.47,0.0,-0.0,0.7
