protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0964,0.0,0.8063,0.7,0.47,0.0,0.0,0.66
0.0991,0.0,0.8095,0.69,0.46,0.0,0.02,0.13
0.1025,0.0,0.8031,0.7,0.47,0.0,0.0,0.75
0.0975,0.0,0.8102,0.71,0.47,0.0,-0.01,0.61
0.1001,0.0,0.8088,0.7,0.47,0.0,-0.02,0.08
0.1014,0.0,0.8166,0.71,0.49,0.0,0.01,0.29
0.0988,0.0,0.8133,0.7,0.47,0.0,0.01,0.19
0.0995,0.0,0.8058,0.7,0.48,0.0,0.02,0.08
0.1058,0.0,0.8136,0.71,0.49,0.0,-0.0,0.88
0.1035,0.0,0.8054,0.67,0.46,0.0,-0.02,0.05
0.0997,0.0,0.8041,0.68,0.46,0.0,0.01,0.14
0.0988,0.0,0.8121,0.69,0.46,0.0,-0.0,0.75
0.1011,0.0,0.8079,0.71,0.48,0.0,-0.02,0.1
0.0976,0.0,0.8121,0.71,0.47,0.0,-0.01,0.31
0.1017,0.0,0.8109,0.68,0.46,0.0,-0.01,0.54
0.0987,0.0,0.8106,0.7,0.47,0.0,-0.0,0.75
0.0971,0.0,0.8102,0.69,0.47,0.0,-0.01,0.17
0.0986,0.0,0.8081,0.7,0.47,0.0,-0.02,0.11
0.1007,0.0,0.8127,0.7,0.48,0.0,0.0,0.94
0.0986,0.0,0.808,0.69,0.46,0.0,0.0,0.72
0.0996,0.0,0.8068,0.7,0.47,0.0,0.01,0.43
0.094,0.0,0.8093,0.69,0.46,0.0,-0.01,0.53
0.1,0.0,0.8054,0.71,0.48,0.0,-0.01,0.44
0.1025,0.0,0.8108,0.7,0.48,0.0,0.02,0.13
0.102,0.0,0.8151,0.71,0.49,0.0,-0.0,0.82
0.1001,0.0,0.8216,0.7,0.47,0.0,0.03,0.01
0.1002,0.0,0.8129,0.69,0.47,0.0,0.0,0.91
0.0998,0.0,0.8124,0.68,0.46,0.0,0.0,0.86
0.0978,0.0,0.8124,0.68,0.46,0.0,-0.01,0.33
0.0965,0.0,0.8094,0.71,0.48,0.0,-0.0,0.84
0.0978,0.0,0.8126,0.69,0.47,0.0,0.01,0.58
0.1012,0.0,0.8084,0.69,0.46,0.0,0.0,0.8
0.0973,0.0,0.8127,0.7,0.47,0.0,-0.0,0.7
0.1001,0.0,0.8114,0.7,0.47,0.0,0.01,0.37
0.0974,0.0,0.806,0.71,0.48,0.0,0.01,0.33
0.102,0.0,0.8101,0.69,0.47,0.0,-0.0,0.74
0.1,0.0,0.8063,0.69,0.47,0.0,0.0,0.98
0.0973,0.0,0.8014,0.71,0.47,0.0,0.0,0.65
0.0978,0.0,0.8053,0.7,0.47,0.0,0.01,0.37
0.0971,0.0,0.8094,0.69,0.46,0.0,-0.01,0.2
0.1025,0.0,0.8145,0.69,0.47,0.0,0.0,0.68
0.1017,0.0,0.8125,0.7,0.47,0.0,0.0,0.78
0.1022,0.0,0.8102,0.72,0.49,0.0,-0.01,0.61
0.1013,0.0,0.8074,0.72,0.49,0.0,-0.0,0.78
0.0961,0.0,0.8046,0.69,0.46,0.0,-0.01,0.43
0.099,0.0,0.8097,0.7,0.47,0.0,0.0,0.88
0.1019,0.0,0.8127,0.69,0.47,0.0,-0.01,0.2
0.1003,0.0,0.8128,0.69,0.47,0.0,0.0,0.88
0.1024,0.0,0.805,0.69,0.48,0.0,0.0,0.89
0.1017,0.0,0.8095,0.7,0.48,0.0,-0.0,0.95
