protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.0,0.7861,0.3,0.34,0.0,0.0,0.81
0.0,0.0,0.7962,0.29,0.33,0.0,-0.0,0.78
0.0,0.0,0.7858,0.31,0.34,0.0,0.0,0.8
0.0,0.0,0.7899,0.3,0.34,0.0,-0.01,0.47
0.0,0.0,0.7879,0.3,0.34,0.0,0.02,0.07
0.0,0.0,0.7905,0.31,0.34,0.0,-0.02,0.02
0.0,0.0,0.7908,0.3,0.34,0.0,0.01,0.33
0.0,0.0,0.7945,0.3,0.34,0.0,0.0,0.74
0.0,0.0,0.7925,0.3,0.34,0.0,0.01,0.59
0.0,0.0,0.7911,0.29,0.33,0.0,-0.01,0.58
0.0,0.0,0.7927,0.3,0.33,0.0,-0.0,0.89
0.0,0.0,0.7891,0.31,0.34,0.0,-0.01,0.3
0.0,0.0,0.7907,0.3,0.34,0.0,-0.01,0.53
0.0,0.0,0.7952,0.3,0.34,0.0,0.01,0.26
0.0,0.0,0.7816,0.3,0.33,0.0,0.01,0.42
0.0,0.0,0.7823,0.3,0.34,0.0,0.0,0.97
0.0,0.0,0.7884,0.3,0.33,0.0,0.0,0.72
0.0,0.0,0.7895,0.3,0.34,0.0,-0.0,0.76
0.0,0.0,0.7905,0.29,0.33,0.0,0.0,0.63
0.0,0.0,0.7879,0.3,0.33,0.0,0.01,0.29
0.0,0.0,0.7934,0.3,0.34,0.0,-0.0,0.75
0.0,0.0,0.7931,0.3,0.34,0.0,0.0,0.66
0.0,0.0,0.7887,0.3,0.34,0.0,0.0,0.89
0.0,0.0,0.795,0.3,0.34,0.0,-0.01,0.15
0.0,0.0,0.7854,0.29,0.34,0.0,0.0,0.67
0.0,0.0,0.7894,0.29,0.33,0.0,0.01,0.41
0.0,0.0,0.7878,0.3,0.34,0.0,-0.01,0.35
0.0,0.0,0.7975,0.3,0.34,0.0,0.02,0.03
0.0,0.0,0.7808,0.3,0.34,0.0,-0.0,0.95
0.0,0.0,0.7891,0.31,0.34,0.0,0.01,0.48
0.0,0.0,0.7906,0.3,0.33,0.0,-0.01,0.39
0.0,0.0,0.788,0.32,0.34,0.0,-0.01,0.35
0.0,0.0,0.7898,0.3,0.34,0.0,0.01,0.56
0.0,0.0,0.7917,0.3,0.34,0.0,0.0,0.99
0.0,0.0,0.7955,0.3,0.34,0.0,0.0,0.67
0.0,0.0,0.7939,0.3,0.34,0.0,0.01,0.36
0.0,0.0,0.7892,0.3,0.34,0.0,0.0,0.79
0.0,0.0,0.7912,0.3,0.34,0.0,-0.0,0.88
0.0,0.0,0.7938,0.3,0.34,0.0,-0.01,0.57
0.0,0.0,0.7875,0.3,0.34,0.0,-0.0,0.69
0.0,0.0,0.791,0.3,0.34,0.0,0.01,0.28
0.0,0.0,0.7856,0.31,0.34,0.0,-0.0,0.73
0.0,0.0,0.7949,0.31,0.34,0.0,0.01,0.27
0.0,0.0,0.7957,0.3,0.34,0.0,0.0,0.76
0.0,0.0,0.7822,0.3,0.34,0.0,-0.01,0.51
0.0,0.0,0.7881,0.3,0.34,0.0,0.0,0.88
0.0,0.0,0.7905,0.3,0.34,0.0,-0.01,0.61
0.0,0.0,0.795,0.3,0.35,0.0,0.02,0.04
0.0,0.0,0.793,0.3,0.33,0.0,-0.01,0.38
0.0,0.0,0.7919,0.31,0.34,0.0,0.01,0.49
