protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.4487,0.545,0.5,0.3,0.0,-0.01,0.6
0.0,0.4586,0.5452,0.5,0.3,0.0,0.01,0.57
0.0,0.4512,0.5511,0.5,0.3,0.0,0.01,0.3
0.0,0.4456,0.549,0.5,0.31,0.0,-0.0,0.86
0.0,0.4446,0.5481,0.51,0.31,0.0,0.01,0.34
0.0,0.4566,0.5515,0.5,0.31,0.0,-0.01,0.31
0.0,0.4435,0.5442,0.51,0.3,0.0,0.0,0.8
0.0,0.4561,0.543,0.5,0.3,0.0,-0.01,0.24
0.0,0.448,0.554,0.5,0.31,0.0,0.02,0.08
0.0,0.4558,0.5593,0.49,0.3,0.0,0.01,0.24
0.0504,0.453,0.5402,0.5,0.3,0.0,0.03,0.0
0.0,0.4506,0.5589,0.51,0.31,0.0,0.0,0.82
0.0,0.4478,0.5537,0.51,0.3,0.0,0.01,0.16
0.0,0.4567,0.5406,0.51,0.3,0.0,-0.01,0.47
0.0,0.4498,0.5587,0.5,0.3,0.0,-0.0,0.66
0.0538,0.4515,0.5576,0.5,0.31,0.0,0.02,0.1
0.0,-0.4527,0.5484,0.5,0.3,0.0,-0.01,0.16
0.0,0.4428,0.5471,0.5,0.3,0.0,0.01,0.57
0.0,-0.4604,0.5463,0.5,0.29,0.0,-0.03,0.0
0.0,0.4473,0.5431,0.5,0.3,0.0,0.01,0.22
0.0,0.4521,0.5497,0.5,0.3,0.0,-0.01,0.54
0.0,0.4546,0.5456,0.5,0.3,0.0,-0.01,0.44
0.0,0.4476,0.5531,0.51,0.3,0.0,-0.0,0.84
0.0,0.4472,0.5427,0.5,0.3,0.0,0.01,0.54
0.0,0.4506,0.5444,0.49,0.3,0.0,-0.0,0.87
0.0,0.4586,0.5465,0.49,0.29,0.0,-0.0,0.76
0.0,0.4519,0.5448,0.5,0.3,0.0,-0.01,0.21
0.0,0.4483,0.5562,0.5,0.3,0.0,0.0,0.98
0.0,0.4563,0.5535,0.5,0.3,0.0,0.02,0.07
0.0,-0.4446,0.558,0.51,0.31,0.0,-0.01,0.16
0.0,0.4524,0.5487,0.5,0.3,0.0,0.01,0.24
0.0,0.4455,0.5489,0.5,0.3,0.0,0.0,0.65
0.0,0.4562,0.5514,0.5,0.3,0.0,0.0,0.89
0.0,-0.4506,0.5478,0.5,0.3,0.0,-0.02,0.02
0.0,0.4436,0.5582,0.5,0.31,0.0,-0.01,0.25
0.0,0.4514,0.5506,0.49,0.3,0.0,0.01,0.5
0.0,0.4557,0.5481,0.5,0.3,0.0,0.01,0.38
0.0,-0.4526,0.55,0.51,0.31,0.0,-0.01,0.22
0.0,0.445,0.55,0.5,0.3,0.0,0.01,0.26
0.0,0.4451,0.5476,0.5,0.3,0.0,0.01,0.47
0.0,0.4518,0.5493,0.5,0.3,0.0,0.0,0.73
0.0,0.4459,0.5536,0.5,0.3,0.0,0.0,0.98
0.0,-0.4575,0.5556,0.5,0.3,0.0,-0.01,0.32
0.0,0.4431,0.5532,0.51,0.31,0.0,0.0,0.9
0.0,-0.4507,0.5561,0.5,0.31,0.0,-0.01,0.29
0.0,0.4506,0.5486,0.5,0.3,0.0,-0.02,0.1
0.0,0.4512,0.5459,0.5,0.3,0.0,-0.01,0.51
0.0,0.4447,0.5513,0.49,0.3,0.0,0.01,0.2
0.0501,0.4447,0.5462,0.5,0.31,0.0,0.02,0.03
0.0,0.4577,0.5479,0.5,0.3,0.0,-0.01,0.45
