protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.2923,0.0,0.7206,0.59,0.55,0.0,-0.0,0.77
0.2935,0.0,0.7197,0.6,0.55,0.0,-0.0,0.99
0.3009,0.0,0.717,0.6,0.55,0.0,-0.0,0.95
0.2937,0.0,0.7307,0.6,0.55,0.0,0.01,0.47
0.2945,0.0,0.7287,0.6,0.55,0.0,0.01,0.48
0.295,0.0,0.7238,0.6,0.56,0.0,0.01,0.37
0.3029,0.0,0.7221,0.59,0.55,0.0,0.01,0.37
0.3005,0.0,0.7212,0.6,0.56,0.0,-0.0,0.69
0.2909,0.0,0.716,0.61,0.56,0.0,-0.0,0.95
0.2986,0.0,0.7257,0.6,0.56,0.0,-0.0,0.68
0.302,0.0,0.7258,0.61,0.57,0.0,-0.0,0.8
0.2951,0.0,0.7272,0.59,0.55,0.0,-0.01,0.14
0.3016,0.0,0.7149,0.6,0.55,0.0,-0.02,0.06
0.3041,0.0,0.7262,0.61,0.57,0.0,-0.01,0.45
0.3006,0.0,0.7194,0.6,0.56,0.0,0.0,0.99
0.2976,0.0,0.7204,0.59,0.55,0.0,0.01,0.35
0.3003,0.0,0.7209,0.61,0.56,0.0,-0.01,0.32
0.3017,0.0,0.7222,0.59,0.55,0.0,0.02,0.06
0.3018,0.0,0.7161,0.59,0.55,0.0,0.0,0.92
0.3091,0.0,0.727,0.6,0.57,0.0,-0.0,0.91
0.2892,0.0,0.7222,0.6,0.55,0.0,0.01,0.56
0.3002,0.0,0.7203,0.6,0.55,0.0,0.0,0.68
0.3055,0.0,0.7212,0.61,0.57,0.0,0.0,0.67
0.3048,0.0,0.7214,0.6,0.56,0.0,-0.0,0.94
0.2969,0.0,0.7206,0.6,0.56,0.0,0.02,0.02
0.2988,0.0,0.7144,0.61,0.56,0.0,-0.02,0.11
0.2992,0.0,0.7226,0.6,0.55,0.0,-0.02,0.06
0.2948,0.0,0.7236,0.6,0.56,0.0,0.02,0.02
0.2971,0.0,0.7217,0.59,0.55,0.0,-0.04,0.0
0.3065,0.0,0.7143,0.6,0.56,0.0,-0.0,0.77
0.294,0.0,0.7203,0.59,0.55,0.0,-0.01,0.45
0.3039,0.0,0.7253,0.6,0.56,0.0,-0.01,0.36
0.3005,0.0,0.7115,0.59,0.55,0.0,0.01,0.35
0.3033,0.0,0.7117,0.6,0.56,0.0,0.01,0.49
0.2991,0.0,0.7223,0.6,0.56,0.0,-0.01,0.5
0.302,0.0,0.7192,0.6,0.56,0.0,-0.0,0.99
0.3003,0.0,0.7141,0.61,0.56,0.0,-0.01,0.43
0.3041,0.0,0.7214,0.61,0.56,0.0,0.0,0.77
0.2941,0.0,0.716,0.59,0.55,0.0,-0.0,0.98
0.2976,0.0,0.7209,0.59,0.55,0.0,-0.02,0.08
0.3009,0.0,0.7158,0.6,0.56,0.0,0.02,0.08
0.3014,0.0,0.7123,0.6,0.56,0.0,-0.01,0.24
0.2982,0.0,0.7207,0.6,0.55,0.0,-0.01,0.35
0.2933,0.0,0.7243,0.59,0.55,0.0,0.0,0.93
0.3058,0.0,0.7256,0.59,0.55,0.0,0.03,0.0
0.2988,0.0,0.717,0.6,0.56,0.0,-0.02,0.13
0.3021,0.0,0.7273,0.6,0.56,0.0,-0.0,0.62
0.3033,0.0,0.721,0.6,0.56,0.0,-0.01,0.46
0.3044,0.0,0.7192,0.61,0.56,0.0,0.01,0.55
0.3022,0.0,0.7273,0.59,0.55,0.0,-0.0,0.89
