protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.3027,0.0,0.9312,0.9,0.86,0.0,-0.01,0.52
0.3026,0.0,0.9294,0.9,0.86,0.0,-0.02,0.03
0.2993,0.0,0.9296,0.89,0.85,0.0,-0.01,0.45
0.2934,0.0,0.9345,0.9,0.85,0.0,-0.01,0.32
0.2975,0.0,0.9242,0.9,0.85,0.0,-0.0,0.75
0.2941,0.0,0.9331,0.9,0.85,0.0,-0.02,0.11
0.2956,0.0,0.9339,0.9,0.85,0.0,0.01,0.2
0.2995,0.0,0.9255,0.9,0.86,0.0,-0.01,0.33
0.3042,0.0,0.928,0.9,0.85,0.0,-0.01,0.58
0.3008,0.0,0.9331,0.89,0.85,0.0,0.0,0.66
0.2961,0.0,0.9302,0.9,0.85,0.0,-0.0,0.66
0.3056,0.0,0.9257,0.9,0.86,0.0,-0.0,0.82
0.2909,0.0,0.93,0.9,0.85,0.0,-0.0,0.78
0.2936,0.0,0.9347,0.9,0.85,0.0,-0.01,0.32
0.3044,0.0,0.9307,0.9,0.86,0.0,-0.01,0.39
0.2995,0.0,0.9352,0.9,0.85,0.0,-0.0,0.67
0.2915,0.0,0.9307,0.9,0.85,0.0,0.01,0.54
0.2991,0.0,0.9355,0.9,0.86,0.0,0.01,0.24
0.3087,0.0,0.9318,0.9,0.86,0.0,-0.01,0.14
0.29,0.0,0.9346,0.9,0.85,0.0,0.01,0.48
0.3034,0.0,0.9338,0.9,0.86,0.0,-0.0,0.88
0.3053,0.0,0.9286,0.9,0.86,0.0,0.0,0.97
0.301,0.0,0.9304,0.91,0.86,0.0,0.0,0.98
0.2941,0.0,0.9318,0.9,0.85,0.0,0.0,0.93
0.2946,0.0,0.9285,0.9,0.85,0.0,-0.01,0.56
0.3013,0.0,0.9271,0.9,0.86,0.0,-0.02,0.09
0.3005,0.0,0.9301,0.9,0.85,0.0,-0.0,0.78
0.3109,0.0,0.9265,0.9,0.86,0.0,0.01,0.4
0.3013,0.0,0.9253,0.9,0.86,0.0,-0.01,0.48
0.2907,0.0,0.9296,0.9,0.85,0.0,0.01,0.2
0.2971,0.0,0.9312,0.9,0.85,0.0,0.01,0.44
0.3033,0.0,0.9297,0.9,0.85,0.0,0.01,0.45
0.2986,0.0,0.9296,0.9,0.86,0.0,-0.02,0.07
0.2942,0.0,0.9284,0.9,0.86,0.0,0.01,0.51
0.3044,0.0,0.9289,0.9,0.85,0.0,-0.01,0.46
0.3058,0.0,0.9282,0.9,0.85,0.0,0.02,0.09
0.295,0.0,0.9296,0.9,0.85,0.0,0.01,0.57
0.3032,0.0,0.9305,0.9,0.86,0.0,-0.02,0.03
0.307,0.0,0.9313,0.9,0.86,0.0,0.01,0.41
0.303,0.0,0.9326,0.9,0.85,0.0,-0.01,0.46
0.3048,0.0,0.9286,0.91,0.86,0.0,0.01,0.44
0.2972,0.0,0.9289,0.9,0.86,0.0,-0.01,0.35
0.2956,0.0,0.9279,0.9,0.86,0.0,0.0,0.63
0.3023,0.0,0.9275,0.9,0.86,0.0,-0.01,0.35
0.3007,0.0,0.9283,0.9,0.85,0.0,0.03,0.0
0.294,0.0,0.9341,0.9,0.86,0.0,0.01,0.29
0.2957,0.0,0.9315,0.9,0.85,0.0,-0.02,0.09
0.2954,0.0,0.928,0.9,0.85,0.0,-0.01,0.16
0.3056,0.0,0.9331,0.9,0.85,0.0,-0.01,0.55
0.3053,0.0,0.9312,0.9,0.86,0.0,0.0,0.81
