protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.0,0.5971,0.43,0.09,0.0,-0.0,0.68
0.0096,0.0,0.6012,0.52,0.1,0.0,0.01,0.51
0.0044,-0.0047,0.599,0.53,0.1,0.0,-0.0,0.92
0.0,0.0,0.5876,0.46,0.08,0.0,0.01,0.48
0.0,0.0,0.5915,0.43,0.08,0.0,0.01,0.28
0.0,0.0,0.5984,0.43,0.08,0.0,-0.01,0.36
0.0,0.0,0.5929,0.5,0.1,0.0,-0.0,0.98
0.0106,0.0,0.5936,0.51,0.11,0.0,-0.0,0.63
0.0124,0.0,0.607,0.54,0.12,0.0,0.01,0.31
0.0109,0.0,0.6018,0.5,0.11,0.0,0.0,0.87
0.0111,0.0,0.6103,0.48,0.1,0.0,0.01,0.35
0.01,0.0,0.6033,0.52,0.11,0.0,0.0,0.79
0.0107,0.0,0.6053,0.5,0.11,0.0,0.03,0.0
0.0,0.0,0.5907,0.52,0.1,0.0,0.0,0.76
0.0092,0.0,0.6001,0.54,0.1,0.0,0.02,0.03
0.0102,0.0,0.6072,0.49,0.1,0.0,0.0,0.88
0.0,0.0,0.5968,0.49,0.1,0.0,0.01,0.45
0.0,0.0,0.5948,0.5,0.1,0.0,0.01,0.31
0.0095,0.0,0.6009,0.54,0.11,0.0,0.01,0.22
0.0,0.0,0.5851,0.46,0.09,0.0,-0.0,0.67
0.0098,0.0,0.6105,0.51,0.1,0.0,0.01,0.36
0.0117,0.0,0.6164,0.47,0.1,0.0,-0.0,0.97
0.0042,-0.0043,0.5993,0.52,0.1,0.0,-0.01,0.35
0.0095,0.0,0.5969,0.53,0.1,0.0,0.0,0.66
0.0,0.0,0.599,0.53,0.1,0.0,-0.0,0.92
0.0,0.0,0.5887,0.44,0.09,0.0,-0.01,0.14
0.0045,0.0045,0.6,0.47,0.1,0.0,0.02,0.04
0.0052,-0.006,0.5973,0.47,0.1,0.0,-0.01,0.17
0.0088,0.0,0.605,0.57,0.11,0.0,0.0,0.68
0.0,0.0,0.5957,0.44,0.08,0.0,-0.0,0.74
0.0047,0.0047,0.5999,0.54,0.1,0.0,0.01,0.28
0.0057,-0.0041,0.5962,0.49,0.1,0.0,-0.03,0.0
0.0,0.0,0.5941,0.49,0.09,0.0,0.01,0.51
0.0105,0.0,0.5935,0.5,0.1,0.0,0.0,0.91
0.0046,-0.005,0.5956,0.5,0.1,0.0,-0.01,0.37
0.0114,0.0,0.6021,0.5,0.11,0.0,-0.0,0.84
0.0,0.0,0.5906,0.42,0.08,0.0,-0.01,0.23
0.0112,0.0,0.5997,0.48,0.1,0.0,-0.01,0.46
0.0097,0.0,0.6056,0.51,0.1,0.0,0.0,0.82
0.0,0.0,0.5894,0.47,0.1,0.0,0.01,0.45
0.0043,-0.0055,0.601,0.48,0.1,0.0,-0.01,0.26
0.0091,0.0,0.6032,0.49,0.09,0.0,0.0,0.81
0.0094,0.0,0.5983,0.5,0.1,0.0,0.0,0.97
0.0112,0.0,0.5998,0.48,0.1,0.0,-0.01,0.48
0.0051,0.0051,0.6066,0.53,0.1,0.0,0.01,0.14
0.0057,-0.0047,0.599,0.49,0.1,0.0,-0.02,0.11
0.0096,0.0,0.6032,0.53,0.1,0.0,0.01,0.28
0.0113,0.0,0.6003,0.53,0.11,0.0,-0.01,0.29
0.0043,-0.0044,0.5968,0.47,0.09,0.0,-0.01,0.19
0.0095,0.0,0.6044,0.52,0.1,0.0,0.0,0.9
