protected,f0,accuracy,eps,protected_corr,pcp,fcorr,fcp
0.0,0.0,0.7095,0.17,0.06,0.0,-0.0,0.99
0.0,0.0,0.6988,0.23,0.08,0.0,-0.01,0.6
0.0,0.0,0.7054,0.18,0.06,0.0,0.0,0.96
0.0,0.0,0.7046,0.23,0.09,0.0,-0.01,0.24
0.0,0.0,0.7042,0.2,0.07,0.0,-0.01,0.35
0.0,0.0,0.6936,0.22,0.08,0.0,-0.01,0.5
0.0,0.0,0.6969,0.18,0.07,0.0,-0.01,0.5
0.0,0.0,0.7028,0.19,0.07,0.0,0.01,0.3
0.0,0.0,0.7059,0.21,0.07,0.0,0.02,0.07
0.0,0.0,0.709,0.2,0.07,0.0,-0.0,0.96
0.0,0.0,0.7027,0.23,0.08,0.0,0.01,0.45
0.0,0.0,0.7115,0.21,0.08,0.0,0.0,0.78
0.0,0.0,0.7069,0.18,0.07,0.0,0.01,0.46
0.0,0.0,0.6935,0.18,0.07,0.0,-0.01,0.27
0.0,0.0,0.7032,0.18,0.06,0.0,0.01,0.21
0.0,0.0,0.7074,0.17,0.07,0.0,0.01,0.14
0.0,0.0,0.704,0.21,0.08,0.0,-0.01,0.48
0.0,0.0,0.7014,0.2,0.08,0.0,-0.02,0.12
0.0,0.0,0.7086,0.2,0.08,0.0,0.0,0.67
0.0,0.0,0.7064,0.19,0.07,0.0,-0.0,0.67
0.0,0.0,0.7013,0.22,0.09,0.0,-0.01,0.2
0.0,0.0,0.7028,0.19,0.07,0.0,0.0,0.78
0.0,0.0,0.7083,0.21,0.08,0.0,-0.01,0.15
0.0,0.0,0.7056,0.21,0.08,0.0,0.0,0.86
0.0,0.0,0.7068,0.2,0.08,0.0,-0.01,0.32
0.0,0.0,0.712,0.21,0.08,0.0,0.0,0.94
0.0,0.0,0.7117,0.17,0.06,0.0,0.0,0.66
0.0,0.0,0.7076,0.21,0.08,0.0,0.0,0.85
0.0,0.0,0.7032,0.21,0.08,0.0,0.01,0.4
0.0,0.0,0.7072,0.2,0.07,0.0,-0.0,0.94
0.0,0.0,0.7088,0.22,0.09,0.0,-0.01,0.25
0.0,0.0,0.7076,0.23,0.09,0.0,0.01,0.26
0.0,0.0,0.715,0.22,0.08,0.0,0.02,0.05
0.0,0.0,0.7091,0.17,0.07,0.0,-0.0,0.97
0.0,0.0,0.6962,0.21,0.08,0.0,0.02,0.09
0.0,0.0,0.7107,0.24,0.09,0.0,0.0,0.84
0.0,0.0,0.7123,0.22,0.08,0.0,0.0,1.0
0.0,0.0,0.7025,0.22,0.09,0.0,0.01,0.37
0.0,0.0,0.7006,0.23,0.09,0.0,0.01,0.27
0.0,0.0,0.7096,0.21,0.08,0.0,0.01,0.57
0.0,0.0,0.7015,0.19,0.07,0.0,0.0,0.98
0.0,0.0,0.7101,0.17,0.07,0.0,0.01,0.52
0.0,0.0,0.7056,0.2,0.08,0.0,0.01,0.42
0.0,0.0,0.7032,0.2,0.07,0.0,-0.0,0.7
0.0,0.0,0.7053,0.2,0.07,0.0,-0.0,1.0
0.0,0.0,0.7024,0.2,0.07,0.0,0.0,0.87
0.0,0.0,0.7174,0.21,0.08,0.0,0.0,0.99
0.0,0.0,0.7121,0.21,0.07,0.0,-0.01,0.49
0.0,0.0,0.7089,0.24,0.09,0.0,0.01,0.51
0.0,0.0,0.7051,0.2,0.07,0.0,-0.02,0.12
