protected,f0
0.2477,-0.4933
0.2529,-0.5044
0.2587,-0.5087
0.0,0.0
0.2489,-0.5049
-0.4971,-0.4996
0.2429,-0.4862
0.2511,-0.5007
0.2494,-0.494
0.2523,-0.4995
0.2526,-0.4968
-0.2505,-0.497
0.2555,-0.5114
-0.5053,-0.4947
0.2462,-0.5019
0.2551,-0.5084
0.0,0.0
-0.4985,-0.4924
0.2622,-0.5021
0.2522,-0.5047
-0.5003,-0.5003
0.2564,-0.5019
0.2503,-0.4974
-0.2471,-0.5014
0.2523,-0.5073
0.2478,-0.4963
0.2462,-0.5046
-0.2467,-0.4971
-0.2505,-0.5043
0.2515,0.0
0.2498,-0.5011
0.2509,0.0
0.2454,-0.4985
0.2472,-0.4966
0.2489,-0.4967
-0.2463,-0.5025
0.2457,0.0
-0.2523,-0.5016
0.2556,-0.5067
0.2544,-0.5074
0.251,-0.5014
0.2496,-0.5022
0.2514,-0.5013
0.2505,-0.5018
0.2404,-0.4875
0.2576,-0.5062
0.2436,-0.5019
0.2465,-0.4962
0.2481,-0.5014
0.2569,-0.504
0.2446,-0.496
0.2544,-0.5088
0.2497,-0.4994
0.2477,-0.4956
0.2474,-0.4957
0.2569,-0.5038
0.2556,-0.5008
0.2449,-0.4935
0.2529,-0.5013
0.2465,-0.4958
0.2535,-0.4982
-0.4988,-0.5114
-0.4978,-0.5092
0.2541,-0.5012
0.2459,-0.4982
-0.2474,-0.4954
0.2455,-0.4998
0.2421,-0.499
-0.2446,-0.4987
0.2531,-0.5052
0.2499,-0.5047
-0.5122,-0.5022
0.2487,-0.4994
0.2451,-0.4994
0.2419,-0.4921
-0.2439,-0.4904
0.2521,-0.4944
-0.2487,-0.4976
0.2502,-0.5008
0.2455,-0.4937
0.252,-0.5022
0.2532,-0.5004
-0.2461,-0.4978
0.2536,-0.5062
0.245,-0.4963
0.2502,-0.4947
0.246,-0.4972
0.2468,-0.5006
-0.251,-0.5033
-0.2518,-0.5052
0.2519,0.0
0.2486,-0.502
0.2496,-0.4968
-0.2494,-0.5022
0.2549,-0.5047
0.2461,-0.5027
0.2478,0.0
0.2492,-0.494
0.2522,-0.5021
-0.2546,-0.5002
