protected,f0,accuracy
-0.2537,0.503,0.7434
0.2526,0.5032,0.7543
0.2485,0.5016,0.7432
0.2544,0.4985,0.745
0.2498,0.5022,0.7474
0.2528,0.5045,0.743
-0.2455,0.4988,0.7512
0.2457,0.502,0.7521
0.2499,0.4994,0.7492
0.2524,0.5049,0.748
0.2487,0.5006,0.7503
0.2529,0.5098,0.7447
0.2433,0.4939,0.7576
0.2524,0.5006,0.7475
-0.2519,0.5013,0.7594
0.2498,0.4965,0.7444
0.2502,0.4994,0.7477
0.2469,0.4942,0.7576
0.2423,0.4861,0.7465
-0.2498,0.504,0.7561
-0.2525,0.5011,0.7501
0.2505,0.5066,0.7499
0.252,0.4973,0.75
0.2597,0.5058,0.7554
0.2481,0.5014,0.7539
0.2511,0.4963,0.7504
0.2431,0.4943,0.7475
0.2566,0.5078,0.7504
0.2495,0.5003,0.7462
0.2431,0.5,0.7569
0.2522,0.5029,0.7426
-0.2503,0.4989,0.7484
0.2456,0.4979,0.7474
0.2475,0.4986,0.7532
0.2483,0.4987,0.7554
-0.2479,0.4989,0.7452
0.2519,0.5079,0.7439
0.2514,0.5047,0.7422
-0.2505,0.496,0.7516
0.2529,0.4989,0.7484
-0.2446,0.5014,0.7553
0.2494,0.5066,0.7488
0.2513,0.5018,0.7445
0.2458,0.5005,0.7538
-0.2445,0.4958,0.7561
0.2493,0.5021,0.7576
0.2532,0.5029,0.7476
0.2469,0.4982,0.7508
0.2465,0.4992,0.7534
0.2494,0.5066,0.7475
0.242,0.4928,0.7501
0.2494,0.4963,0.7497
-0.2456,0.4985,0.7505
0.2429,0.4949,0.7505
0.259,0.5092,0.7512
-0.253,0.4981,0.7515
0.2488,0.5019,0.7578
-0.2449,0.5072,0.7552
0.2496,0.5059,0.7486
0.2522,0.502,0.7451
0.2569,0.5117,0.7513
0.249,0.4978,0.7558
0.2561,0.505,0.7458
0.2542,0.5003,0.7521
0.2493,0.5057,0.7506
0.2527,0.4959,0.751
-0.2531,0.5055,0.7482
0.2473,0.4948,0.7592
0.253,0.5065,0.7574
0.242,0.4941,0.7449
0.2445,0.5032,0.7587
0.2511,0.4997,0.7493
-0.2524,0.5074,0.757
-0.2518,0.5042,0.7442
0.25,0.4986,0.7526
0.2549,0.4993,0.7529
0.2427,0.4909,0.7383
0.2454,0.5012,0.7479
0.2508,0.5105,0.749
0.2515,0.5037,0.7564
0.253,0.4988,0.7535
0.2561,0.5106,0.7537
0.247,0.5011,0.7624
-0.2542,0.4994,0.7488
0.2495,0.5021,0.7539
-0.2509,0.5038,0.7511
-0.2564,0.502,0.7467
0.2472,0.4973,0.7468
0.2518,0.4976,0.7514
0.2544,0.5045,0.7452
-0.2526,0.5083,0.7503
0.2509,0.5034,0.7488
0.2446,0.4942,0.7556
0.2551,0.4982,0.7507
-0.2502,0.5002,0.7514
0.246,0.4972,0.7509
0.2483,0.502,0.7554
0.251,0.4958,0.7478
0.2552,0.5076,0.7511
0.2505,0.5017,0.7481
