protected,f0,accuracy
0.2516,0.0,0.7504
0.2564,0.0,0.7543
0.2571,0.0,0.7574
0.2485,0.0,0.7522
0.2502,0.0,0.7437
0.2544,0.0,0.7499
0.2454,0.0,0.7427
0.2543,0.0,0.7432
0.2618,0.0,0.7531
0.2489,0.0,0.7531
0.2534,0.0,0.7482
0.2549,0.0,0.7482
0.2468,0.0,0.7448
0.2539,0.0,0.7463
0.255,0.0,0.7441
0.2546,0.0,0.7473
0.241,0.0,0.749
0.255,0.0,0.7465
0.2498,0.0,0.7488
0.2443,0.0,0.7515
0.2577,0.0,0.7529
0.2452,0.0,0.7493
0.2427,0.0,0.7477
0.245,0.0,0.7404
0.2502,0.0,0.7422
0.2509,0.0,0.7436
0.2453,0.0,0.7552
0.2432,0.0,0.7466
0.2499,0.0,0.745
0.2405,0.0,0.759
0.2471,0.0,0.7455
0.2576,0.0,0.7523
0.2482,0.0,0.7396
0.2471,0.0,0.7489
0.2536,0.0,0.7551
0.2457,0.0,0.7506
0.2455,0.0,0.7437
0.2489,0.0,0.7503
0.2498,0.0,0.7509
0.2519,0.0,0.748
0.2419,0.0,0.7498
0.2563,0.0,0.7551
0.2558,0.0,0.7449
0.2571,0.0,0.7569
0.2482,0.0,0.7496
0.249,0.0,0.7445
0.2491,0.0,0.7595
0.2538,0.0,0.7603
0.25,0.0,0.7532
0.2484,0.0,0.7404
0.2522,0.0,0.7528
0.2514,0.0,0.7444
0.2438,0.0,0.7549
0.2434,0.0,0.7502
0.2525,0.0,0.7472
0.2511,0.0,0.7494
0.2444,0.0,0.7551
0.253,0.0,0.7516
0.2493,0.0,0.7537
0.2526,0.0,0.7561
0.2506,0.0,0.7448
0.2479,0.0,0.7478
0.2579,0.0,0.7473
0.2452,0.0,0.7445
0.2519,0.0,0.7514
0.2583,0.0,0.7465
0.2469,0.0,0.7523
0.2449,0.0,0.7529
0.2469,0.0,0.7529
0.2632,0.0,0.7543
0.2501,0.0,0.7465
0.2517,0.0,0.746
0.2508,0.0,0.7498
0.2563,0.0,0.7486
0.2455,0.0,0.7527
0.2516,0.0,0.7536
0.2458,0.0,0.7447
0.2491,0.0,0.7527
0.2506,0.0,0.7507
0.2498,0.0,0.7488
0.2537,0.0,0.7526
0.2476,0.0,0.7516
0.2485,0.0,0.7485
0.2494,0.0,0.7456
0.2475,0.0,0.7483
0.2409,0.0,0.7443
0.2572,0.0,0.7547
0.2514,0.0,0.7485
0.2614,0.0,0.7598
0.2526,0.0,0.7507
0.2495,0.0,0.7527
0.2531,0.0,0.7504
0.2449,0.0,0.7478
0.263,0.0,0.7454
0.2531,0.0,0.748
0.247,0.0,0.7509
0.2509,0.0,0.7514
0.2451,0.0,0.7519
0.248,0.0,0.7555
0.2438,0.0,0.7526
