protected,f0,accuracy
0.0,-0.5024,0.7551
0.0,-0.5014,0.7492
0.0,-0.5057,0.7541
0.0,-0.5054,0.7533
0.0,-0.5006,0.7502
0.0,-0.507,0.7508
0.0,-0.5068,0.7498
0.0,-0.5059,0.7477
0.0,-0.503,0.7486
0.0,-0.5031,0.7496
0.0,-0.5015,0.7459
0.0,-0.4941,0.7499
0.0,-0.5008,0.7524
0.0,-0.4917,0.7554
0.0,-0.5005,0.7545
0.0,-0.4915,0.742
0.0,-0.5008,0.7419
0.0,-0.4875,0.7444
0.0,-0.5046,0.7528
0.0,-0.5086,0.7499
0.0,-0.5003,0.7489
0.0,-0.5054,0.7512
0.0,-0.5068,0.753
0.0,-0.4999,0.759
0.0,-0.4952,0.7476
0.0,-0.5091,0.7579
0.0,-0.4926,0.7537
0.0,-0.4879,0.7557
0.0,-0.5011,0.7528
0.0,-0.4974,0.7514
0.0,-0.5006,0.7498
0.0,-0.5013,0.7467
0.0,-0.5108,0.7571
0.0,-0.5083,0.743
0.0,-0.497,0.7558
0.0,-0.5013,0.7467
0.0,-0.5022,0.7424
0.0,-0.4946,0.74
0.0,-0.5094,0.7578
0.0,-0.4933,0.746
0.0,-0.492,0.7508
0.0,-0.4976,0.7486
0.0,-0.4961,0.7514
0.0,-0.5029,0.7483
0.0,-0.4974,0.7434
0.0,-0.4995,0.7475
0.0,-0.498,0.7463
0.0,-0.4986,0.7529
0.0,-0.5032,0.7584
0.0,-0.4974,0.749
0.0,-0.5017,0.7567
0.0,-0.4992,0.7505
0.0,-0.5036,0.7506
0.0,-0.512,0.7539
0.0,-0.5026,0.7547
0.0,-0.5019,0.7486
0.0,-0.4995,0.7533
0.0,-0.499,0.7503
0.0,-0.5046,0.742
0.0,-0.4892,0.7472
0.0,-0.4897,0.7471
0.0,-0.4973,0.7538
0.0,-0.4875,0.7474
0.0,-0.5012,0.7503
0.0,-0.5003,0.7458
0.0,-0.4981,0.7556
0.0,-0.4997,0.7461
0.0,-0.5055,0.7491
0.0,-0.4962,0.7561
0.0,-0.5045,0.7443
0.0,-0.4932,0.754
0.0,-0.5049,0.7493
0.0,-0.5017,0.751
0.0,-0.4931,0.7528
0.0,-0.5026,0.762
0.0,-0.5116,0.7482
0.0,-0.5024,0.7468
0.0,-0.497,0.7507
0.0,-0.4988,0.7497
0.0,-0.5068,0.7466
0.0,-0.4968,0.7555
0.0,-0.496,0.7517
0.0,-0.5063,0.7478
0.0,-0.4953,0.7474
0.0,-0.4954,0.7481
0.0,-0.4978,0.747
0.0,-0.4981,0.7463
0.0,-0.4946,0.7522
0.0,-0.502,0.7535
0.0,-0.492,0.7545
0.0,-0.5005,0.7484
0.0,-0.4938,0.7498
0.0,-0.4997,0.7555
0.0,-0.497,0.7452
0.0,-0.4983,0.7557
0.0,-0.5082,0.7585
0.0,-0.5087,0.7491
0.0,-0.5115,0.7489
0.0,-0.5068,0.7393
0.0,-0.5042,0.7498
