protected,f0,accuracy
0.2497,0.0,0.7511
0.246,0.0,0.7561
0.2509,0.0,0.751
0.2498,0.0,0.7564
0.2526,0.0,0.7517
0.2527,0.0,0.7513
0.2505,0.0,0.7493
0.256,0.0,0.7531
0.2556,0.0,0.7531
0.2506,0.0,0.7473
0.2491,0.0,0.7559
0.2494,0.0,0.7456
0.2612,0.0,0.744
0.2456,0.0,0.7435
0.2476,0.0,0.7512
0.2428,0.0,0.7545
0.2456,0.0,0.7453
0.2461,0.0,0.7492
0.2556,0.0,0.7481
0.2557,0.0,0.7447
0.2506,0.0,0.7508
0.2538,0.0,0.7452
0.2505,0.0,0.7528
0.254,0.0,0.7533
0.2445,0.0,0.7511
0.2551,0.0,0.7439
0.2511,0.0,0.7578
0.2485,0.0,0.7562
0.2449,0.0,0.7468
0.2489,0.0,0.7487
0.2537,0.0,0.7463
0.2509,0.0,0.7399
0.2484,0.0,0.7493
0.2451,0.0,0.7489
0.2501,0.0,0.7541
0.2494,0.0,0.745
0.2577,0.0,0.7545
0.2458,0.0,0.7467
0.2499,0.0,0.7481
0.2525,0.0,0.7487
0.2488,0.0,0.7561
0.2475,0.0,0.751
0.2456,0.0,0.7514
0.2496,0.0,0.7512
0.2413,0.0,0.7497
0.254,0.0,0.748
0.2449,0.0,0.7561
0.2479,0.0,0.7524
0.2456,0.0,0.7522
0.25,0.0,0.7561
0.2572,0.0,0.7485
0.2509,0.0,0.7426
0.2469,0.0,0.7439
0.2532,0.0,0.7428
0.2501,0.0,0.7441
0.2502,0.0,0.7428
0.2507,0.0,0.7458
0.2499,0.0,0.7546
0.2481,0.0,0.7476
0.2493,0.0,0.7455
0.2521,0.0,0.7444
0.2468,0.0,0.7479
0.247,0.0,0.7435
0.2496,0.0,0.7499
0.2627,0.0,0.747
0.2559,0.0,0.7551
0.253,0.0,0.751
0.254,0.0,0.7489
0.2561,0.0,0.7528
0.2509,0.0,0.762
0.24,0.0,0.7432
0.2474,0.0,0.7471
0.2534,0.0,0.7507
0.252,0.0,0.75
0.2462,0.0,0.7559
0.2566,0.0,0.7549
0.2506,0.0,0.7435
0.2519,0.0,0.7501
0.2466,0.0,0.7519
0.2442,0.0,0.7482
0.2539,0.0,0.7491
0.2406,0.0,0.7494
0.2544,0.0,0.7506
0.2469,0.0,0.7569
0.2435,0.0,0.7503
0.2468,0.0,0.746
0.2423,0.0,0.76
0.2567,0.0,0.7553
0.2482,0.0,0.7486
0.2491,0.0,0.7467
0.254,0.0,0.7484
0.2516,0.0,0.7534
0.249,0.0,0.7479
0.2521,0.0,0.745
0.2545,0.0,0.7462
0.2537,0.0,0.7417
0.2521,0.0,0.7464
0.2518,0.0,0.75
0.2461,0.0,0.7506
0.2498,0.0,0.7485
