protected,f0,accuracy
0.0,-0.5007,0.5985
0.0,-0.4997,0.6047
0.0,-0.4982,0.6106
0.0,-0.4974,0.6042
0.0,-0.5025,0.5998
0.0,-0.5,0.6029
0.2466,-0.4968,0.5862
0.0,-0.5059,0.601
0.0,-0.5008,0.6065
0.0,-0.4965,0.6026
0.0,-0.5036,0.6003
0.0,-0.4953,0.6021
0.0,-0.4949,0.5951
0.0,-0.5014,0.5837
0.2527,-0.5056,0.6081
0.0,-0.5029,0.6026
0.0,-0.4994,0.5927
0.0,-0.4973,0.5915
0.0,-0.4966,0.5999
0.0,-0.5029,0.5956
0.0,-0.4993,0.6021
0.247,-0.5004,0.607
0.2485,-0.4981,0.5984
0.2542,-0.4999,0.6036
0.0,-0.5088,0.6014
0.0,-0.5081,0.6014
0.0,-0.4919,0.6011
0.2453,-0.4992,0.6061
0.0,-0.4983,0.5903
0.2477,-0.4947,0.5902
0.0,-0.4969,0.5959
0.0,-0.5069,0.5964
0.0,-0.5015,0.5972
0.0,-0.4929,0.6009
0.2539,-0.5034,0.603
0.0,-0.5056,0.6011
0.2541,-0.5,0.5995
0.0,-0.4884,0.5993
0.0,-0.4965,0.6104
0.0,-0.4988,0.5984
0.0,-0.498,0.604
0.0,-0.4954,0.5977
0.0,-0.5074,0.5968
0.0,-0.4878,0.6021
0.0,-0.4947,0.5919
0.246,-0.4945,0.5957
0.0,-0.4983,0.6042
0.0,-0.4946,0.6009
0.0,-0.5034,0.6002
0.0,-0.4925,0.6053
0.0,-0.4933,0.5969
0.0,-0.4921,0.6004
0.2535,-0.5004,0.5987
0.0,-0.4913,0.5963
0.0,-0.4962,0.5995
0.0,-0.5024,0.594
0.0,-0.4989,0.6021
0.0,-0.5024,0.6061
0.0,-0.4951,0.5931
0.0,-0.5066,0.6027
0.2518,-0.4941,0.602
0.0,-0.5032,0.6037
0.0,-0.4966,0.5957
0.0,-0.5032,0.5852
0.0,-0.5061,0.6008
0.0,-0.5029,0.5931
0.0,-0.4954,0.5955
0.2518,-0.501,0.5983
0.0,-0.497,0.6045
0.0,-0.5085,0.6066
0.0,-0.4967,0.6028
0.2422,-0.493,0.5999
0.256,-0.5024,0.5986
0.0,-0.4924,0.6053
0.2492,-0.5073,0.596
0.0,-0.4961,0.5955
0.0,-0.5046,0.5973
0.2542,-0.5033,0.5921
0.0,-0.4992,0.6004
0.0,-0.5062,0.6026
0.0,-0.508,0.5993
0.0,-0.5016,0.5954
0.0,-0.5014,0.6079
0.0,-0.4892,0.5983
0.0,-0.4982,0.596
0.0,-0.4952,0.6089
0.2537,-0.5042,0.6031
0.0,-0.4933,0.6023
0.0,-0.5054,0.5933
0.0,-0.5057,0.5981
0.0,-0.5012,0.6041
0.2524,-0.5016,0.5888
0.0,-0.495,0.5843
0.2488,-0.5035,0.6026
0.0,-0.4951,0.6064
0.0,-0.5018,0.6002
0.0,-0.5011,0.5942
0.0,-0.5031,0.5988
0.0,-0.5003,0.6052
0.0,-0.4982,0.5906
