protected,f0,accuracy
0.0,0.0,0.7993
0.0,0.0,0.7959
0.0,0.0,0.8026
0.0,0.0,0.7983
0.0,0.0,0.7995
0.0,0.0,0.802
0.0,0.0,0.8016
0.0,0.0,0.8013
0.0,0.0,0.8069
0.0,0.0,0.8009
0.0,0.0,0.7938
0.0,0.0,0.7987
0.0,0.0,0.8048
0.0,0.0,0.7939
0.0,0.0,0.7938
0.0,0.0,0.7984
0.0,0.0,0.7999
0.0,0.0,0.7984
0.0,0.0,0.7967
0.0,0.0,0.8005
0.0,0.0,0.8028
0.0,0.0,0.8024
0.0,0.0,0.8006
0.0,0.0,0.7952
0.0,0.0,0.7917
0.0,0.0,0.7971
0.0,0.0,0.8085
0.0,0.0,0.7983
0.0,0.0,0.8017
0.0,0.0,0.7982
0.0,0.0,0.7981
0.0,0.0,0.7941
0.0,0.0,0.8049
0.0,0.0,0.7989
0.0,0.0,0.7983
0.0,0.0,0.8085
0.0,0.0,0.8021
0.0,0.0,0.8006
0.0,0.0,0.7948
0.0,0.0,0.7976
0.0,0.0,0.7968
0.0,0.0,0.7993
0.0,0.0,0.798
0.0,0.0,0.7961
0.0,0.0,0.7993
0.0,0.0,0.7976
0.0,0.0,0.8043
0.0,0.0,0.802
0.0,0.0,0.8007
0.0,0.0,0.8081
0.0,0.0,0.799
0.0,0.0,0.7941
0.0,0.0,0.8
0.0,0.0,0.8012
0.0,0.0,0.7973
0.0,0.0,0.8042
0.0,0.0,0.8054
0.0,0.0,0.8008
0.0,0.0,0.7965
0.0,0.0,0.7985
0.0,0.0,0.8021
0.0,0.0,0.7991
0.0,0.0,0.795
0.0,0.0,0.8052
0.0,0.0,0.7975
0.0,0.0,0.7962
0.0,0.0,0.8058
0.0,0.0,0.7971
0.0,0.0,0.796
0.0,0.0,0.8054
0.0,0.0,0.8015
0.0,0.0,0.8034
0.0,0.0,0.7954
0.0,0.0,0.7953
0.0,0.0,0.7951
0.0,0.0,0.8006
0.0,0.0,0.8022
0.0,0.0,0.7969
0.0,0.0,0.7958
0.0,0.0,0.7996
0.0,0.0,0.8024
0.0,0.0,0.8015
0.0,0.0,0.8035
0.0,0.0,0.796
0.0,0.0,0.7995
0.0,0.0,0.799
0.0,0.0,0.7946
0.0,0.0,0.7999
0.0,0.0,0.7985
0.0,0.0,0.7977
0.0,0.0,0.7967
0.0,0.0,0.794
0.0,0.0,0.7909
0.0,0.0,0.8063
0.0,0.0,0.8012
0.0,0.0,0.8032
0.0,0.0,0.7968
0.0,0.0,0.7988
0.0,0.0,0.8071
0.0,0.0,0.7971
