protected,f0
0.0,0.0
0.2478,-0.5004
0.0,0.0
-0.4911,-0.5028
0.0,0.0
0.0,0.0
-0.4947,-0.4997
0.2556,0.0
-0.4934,-0.4991
0.245,-0.5001
0.2487,0.0
0.0,0.0
-0.253,-0.5055
0.248,0.0
0.0,0.0
0.249,0.0
0.0,0.0
0.2508,-0.5039
0.2434,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2541,-0.5029
0.0,0.0
-0.2438,-0.4967
0.0,0.0
0.2545,0.0
0.2548,-0.505
0.0,0.0
-0.2512,-0.5061
0.2629,0.0
0.2516,-0.4973
0.26,-0.5066
0.2485,0.0
0.0,0.0
0.2548,-0.5017
0.0,0.0
0.2503,0.0
0.2496,0.0
0.2529,0.0
0.2575,-0.5102
0.0,0.0
0.2503,0.0
-0.5022,-0.4926
0.0,0.0
-0.4972,-0.4999
-0.4936,-0.5086
0.2441,0.0
0.2454,-0.5032
0.0,0.0
0.0,0.0
0.2438,0.0
0.0,0.0
0.0,0.0
-0.5046,-0.4834
0.2403,-0.4927
0.0,0.0
0.2548,0.0
0.0,0.0
0.0,0.0
-0.5023,-0.5075
0.2511,0.0
-0.4981,-0.4973
0.2487,0.0
0.0,0.0
-0.4992,-0.4971
-0.4984,-0.4885
0.0,0.0
0.0,0.0
0.256,-0.499
-0.4968,-0.4938
-0.5074,-0.5017
-0.4909,-0.5057
0.2459,0.0
0.0,0.0
0.2564,0.0
0.0,0.0
0.0,0.0
0.2572,0.0
0.0,0.0
0.2505,0.0
0.0,0.0
0.2505,0.0
0.2557,0.0
-0.2482,-0.499
-0.4976,-0.5056
0.0,0.0
0.0,0.0
0.2553,-0.4967
0.2525,0.0
-0.2475,-0.5076
-0.4979,-0.5016
0.0,0.0
-0.5003,-0.4996
0.247,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.4946,-0.5026
