protected,f0
0.2463,-0.4959
0.2489,-0.4994
0.2503,-0.4984
0.2498,-0.4972
0.2511,-0.504
0.2417,-0.4963
0.2396,-0.4952
0.2495,-0.5026
0.2489,-0.4952
0.247,-0.5011
0.2471,-0.5031
0.2463,-0.4959
0.2525,-0.5139
0.2495,-0.4954
0.2496,-0.5025
0.2485,-0.4925
0.2543,-0.5008
0.2548,-0.5059
0.2542,-0.5002
0.2465,-0.5029
0.2547,-0.5
0.2522,-0.5038
0.259,-0.5089
0.2499,-0.4972
0.2568,-0.5004
0.2496,-0.4939
0.255,-0.5065
0.2494,-0.4994
0.2583,-0.5041
0.255,-0.5076
0.2563,-0.5079
0.2525,-0.504
0.2458,-0.493
0.2479,-0.4936
0.2574,-0.5022
0.246,-0.4986
0.25,-0.5063
0.2556,-0.5064
0.2503,-0.4971
0.2464,-0.497
0.244,-0.4959
0.2427,-0.4971
0.2526,-0.5002
0.2489,-0.4967
0.2449,-0.5004
0.2494,-0.4981
0.2505,-0.4979
0.2364,-0.4933
0.2536,-0.5032
0.2516,-0.4957
0.2518,-0.5004
0.2452,-0.4876
0.2499,-0.5022
0.2529,-0.4964
0.2491,-0.5039
0.2552,-0.5039
0.248,-0.5008
0.2464,-0.5037
0.2459,-0.493
0.2458,-0.4939
0.2467,-0.4968
0.253,-0.5027
0.2565,-0.5063
0.2515,-0.491
0.2509,-0.4971
0.2453,-0.4962
0.2551,-0.5023
0.2531,-0.5016
0.2476,-0.4992
0.2519,-0.5011
0.2543,-0.5058
0.2574,-0.505
0.2543,-0.5011
0.2496,-0.4944
0.2437,-0.4932
0.2486,-0.4968
0.2543,-0.4996
0.2487,-0.5002
0.2521,-0.4986
0.2494,-0.5009
0.2407,-0.4824
0.2496,-0.4932
0.2521,-0.4989
0.244,-0.4888
0.243,-0.4881
0.2515,-0.5006
0.2473,-0.5009
0.243,-0.499
0.2458,-0.4987
0.2453,-0.4985
0.2488,-0.4919
0.244,-0.496
0.2467,-0.5076
0.2463,-0.4887
0.2447,-0.4943
0.2499,-0.5023
0.2402,-0.4893
0.243,-0.4954
0.2512,-0.4955
0.2476,-0.5038
