protected,f0
0.243,-0.4995
0.2545,-0.5041
0.252,-0.5043
0.2488,-0.4974
0.2524,-0.5014
0.2433,-0.4966
0.2554,-0.5018
0.2487,-0.5026
0.2499,-0.4998
0.2519,-0.5079
0.2514,-0.5038
0.2485,-0.4961
0.2496,-0.5073
0.2537,-0.5043
0.2478,-0.4977
0.2496,-0.4994
0.2479,-0.4981
0.2477,-0.4959
0.2443,-0.4981
0.2529,-0.4993
0.2474,-0.5064
0.2495,-0.5023
0.2479,-0.5011
0.2461,-0.496
0.2523,-0.4993
0.2421,-0.5039
0.2508,-0.5003
0.2517,-0.5007
0.2564,-0.4994
0.2567,-0.507
0.2495,-0.5005
0.2515,-0.4977
0.2541,-0.5029
0.2577,-0.5054
0.2556,-0.5009
0.2443,-0.4931
0.2528,-0.5017
0.2501,-0.501
0.2572,-0.5081
0.2403,-0.4931
0.2483,-0.4978
0.2518,-0.4967
0.2373,-0.4898
0.2494,-0.4989
0.2503,-0.5011
0.2495,-0.5057
0.2504,-0.5105
0.2568,-0.5041
0.2436,-0.4939
0.2589,-0.51
0.2558,-0.5009
0.2482,-0.4938
0.2392,-0.5045
0.2471,-0.4954
0.257,-0.5061
0.2572,-0.5074
0.2508,-0.5079
0.2496,-0.4992
0.2482,-0.4989
0.2435,-0.4949
0.2505,-0.5013
0.2504,-0.505
0.2488,-0.4985
0.2549,-0.5122
0.2492,-0.4995
0.2533,-0.5032
0.2491,-0.5032
0.249,-0.4912
0.253,-0.501
0.2546,-0.4985
0.2456,-0.5003
0.2499,-0.5032
0.2534,-0.5044
0.2487,-0.4962
0.2533,-0.5089
0.2515,-0.5001
0.2481,-0.4974
0.2473,-0.5043
0.2545,-0.4942
0.2516,-0.5011
0.2546,-0.4957
0.2468,-0.4979
0.2483,-0.5
0.2427,-0.491
0.2503,-0.5034
0.2505,-0.5044
0.2482,-0.4977
0.2473,-0.4995
0.2464,-0.5007
0.2583,-0.5113
0.2515,-0.5039
0.2521,-0.4986
0.2533,-0.5011
0.2487,-0.4996
0.2509,-0.4957
0.2502,-0.4991
0.2509,-0.5018
0.2481,-0.5017
0.2569,-0.5115
0.2588,-0.5098
