protected,f0
0.0,0.0
0.4924,0.4979
0.2525,0.4956
0.2472,0.4965
0.0,0.0
-0.2512,0.0
0.5152,0.4975
-0.2531,0.0
0.0,0.0
0.247,0.4906
0.0,0.0
0.5007,0.5092
0.0,0.0
-0.2526,0.0
0.5083,0.4969
0.0,0.0
0.2435,0.4911
0.2447,0.4966
0.0,0.0
0.2455,0.4934
0.0,0.0
0.0,0.0
0.0,0.0
0.2537,0.5009
0.0,0.0
0.2549,0.5056
-0.2459,0.0
0.2484,0.4973
0.0,0.0
0.2536,0.5049
0.5061,0.504
0.0,0.0
0.0,0.0
0.2491,0.5014
-0.2517,0.0
0.0,0.0
0.0,0.0
0.2553,0.5006
0.5055,0.4999
0.0,0.0
-0.257,0.0
0.2479,0.4942
0.4998,0.4991
-0.2457,0.0
0.0,0.0
0.4972,0.4973
0.0,0.0
-0.2476,0.0
0.2573,0.5106
0.0,0.0
0.2575,0.5066
0.2455,0.5009
-0.2514,0.0
-0.2473,0.0
0.2511,0.4974
0.5051,0.5028
0.2508,0.4973
0.0,0.0
0.2586,0.5097
0.4886,0.4981
-0.2495,0.0
0.0,0.0
0.4974,0.5031
0.0,0.0
0.4942,0.4972
-0.2533,0.0
0.0,0.0
0.2502,0.5072
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4993,0.4959
0.2424,0.4902
-0.244,0.0
0.4979,0.4968
0.2492,0.5042
0.0,0.0
0.0,0.0
0.5036,0.4918
0.0,0.0
0.5015,0.503
0.2494,0.4949
0.4937,0.4998
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2456,0.4986
-0.2513,0.0
0.0,0.0
0.25,0.4955
-0.2448,0.0
0.0,0.0
0.242,0.4883
0.0,0.0
0.0,0.0
-0.2589,0.0
