protected,f0,accuracy
0.0,-0.5033,0.601
0.0,-0.4958,0.6039
0.2433,-0.4924,0.5947
0.0,-0.5038,0.5981
0.0,-0.5047,0.6039
0.0,-0.4953,0.6024
0.257,-0.5062,0.602
0.0,-0.4915,0.5936
0.2555,-0.5054,0.6008
0.0,-0.5052,0.5973
0.0,-0.4951,0.601
0.0,-0.5056,0.6068
0.0,-0.4993,0.5938
0.2573,-0.498,0.6034
0.0,-0.4997,0.6002
0.0,-0.4988,0.5956
0.0,-0.4966,0.5938
0.251,-0.4996,0.5919
0.0,-0.5008,0.6064
0.0,-0.5104,0.6007
0.0,-0.4893,0.6009
0.0,-0.489,0.5951
0.2604,-0.511,0.5963
0.0,-0.496,0.6007
0.0,-0.4976,0.5946
0.2476,-0.4956,0.5902
0.0,-0.5023,0.5925
0.2477,-0.4981,0.5975
0.0,-0.5085,0.5981
0.2493,-0.4995,0.6022
0.0,-0.4924,0.6002
0.0,-0.4951,0.5931
0.0,-0.5076,0.6023
0.2498,-0.4991,0.6026
0.2508,-0.5048,0.6054
0.0,-0.5013,0.5996
0.0,-0.5023,0.605
0.0,-0.5008,0.6029
0.0,-0.5031,0.6027
0.0,-0.4974,0.5967
0.0,-0.4955,0.5925
0.0,-0.4923,0.6054
0.0,-0.498,0.6
0.0,-0.5087,0.6098
0.2498,-0.5026,0.6022
0.0,-0.4966,0.6053
0.0,-0.508,0.6019
0.0,-0.505,0.6009
0.0,-0.5009,0.5917
0.0,-0.5051,0.5979
0.0,-0.5015,0.5955
0.0,-0.5132,0.5983
0.2439,-0.4987,0.6013
0.0,-0.4944,0.6011
0.0,-0.5045,0.5971
0.2554,-0.499,0.613
0.0,-0.4912,0.6013
0.0,-0.497,0.6014
0.2566,-0.4993,0.5911
0.0,-0.4903,0.6021
0.0,-0.5053,0.6031
0.0,-0.5073,0.5995
0.0,-0.4963,0.5994
0.0,-0.5013,0.5981
0.0,-0.4995,0.5981
0.0,-0.5001,0.604
0.0,-0.5041,0.5965
0.0,-0.5032,0.5981
0.0,-0.4974,0.5988
0.0,-0.5022,0.6013
0.0,-0.4943,0.6056
0.0,-0.5002,0.5973
0.0,-0.5022,0.6047
0.0,-0.4955,0.6064
0.247,-0.4993,0.6005
0.2483,-0.499,0.5984
0.0,-0.5024,0.5926
0.2532,-0.4993,0.6036
0.0,-0.5017,0.6087
0.0,-0.5058,0.6081
0.0,-0.5022,0.5936
0.0,-0.4968,0.6044
0.0,-0.5097,0.5978
0.2442,-0.4924,0.6068
0.0,-0.4987,0.6018
0.0,-0.4992,0.5986
0.0,-0.4947,0.5953
0.0,-0.4995,0.6009
0.0,-0.4946,0.5914
0.2496,-0.5107,0.5985
0.0,-0.4939,0.6007
0.0,-0.4979,0.6056
0.0,-0.5007,0.5989
0.0,-0.5028,0.6104
0.0,-0.499,0.5915
0.0,-0.4985,0.608
0.0,-0.4989,0.6066
0.0,-0.5031,0.6043
0.0,-0.5027,0.5987
0.0,-0.5004,0.5961
