protected,f0,accuracy
0.0,0.4982,0.6582
0.0,0.4949,0.6551
0.0,0.5062,0.653
0.0,0.4945,0.6532
0.0,0.4933,0.6524
0.0,0.4955,0.6546
0.0,0.5092,0.6396
0.0,0.4978,0.6489
0.0,0.4967,0.6507
0.0,0.5,0.645
0.0,0.505,0.6524
0.0,0.4924,0.648
0.0,0.4994,0.6551
0.0,0.5049,0.6455
0.0,0.4962,0.6609
0.0,0.5008,0.6401
0.0,0.5016,0.6485
0.0,0.505,0.6465
0.0,0.4954,0.6366
0.0,0.4913,0.6568
0.0,0.4968,0.6523
0.0,0.4983,0.6463
0.0,0.51,0.6427
0.0,0.4971,0.6457
0.0,0.5033,0.6578
0.0,0.4939,0.6558
0.0,0.5035,0.6475
0.0,0.5029,0.6478
0.0,0.4999,0.6613
0.0,0.4962,0.6512
0.0,0.4958,0.6559
0.0,0.4979,0.6559
0.0,0.5014,0.6471
0.0,0.4956,0.6536
0.0,0.4994,0.6546
0.0,0.4972,0.6509
0.0,0.5015,0.6555
0.0,0.4993,0.6524
0.0,0.5065,0.6564
0.0,0.4989,0.6496
0.0,0.4983,0.6489
0.0,0.4961,0.6592
0.0,0.5065,0.6473
0.0,0.4913,0.6439
0.0,0.4942,0.6536
0.0,0.5131,0.6514
0.0,0.4985,0.6549
0.0,0.5066,0.6511
0.0,0.499,0.6526
0.0,0.5021,0.65
0.0,0.4941,0.6507
0.0,0.4919,0.6491
0.0,0.5023,0.657
0.0,0.4991,0.6452
0.0,0.5036,0.6533
0.0,0.4938,0.6481
0.0,0.4966,0.6523
0.0,0.5006,0.6477
0.0,0.5017,0.6497
0.0,0.4924,0.6426
0.0,0.4935,0.6455
0.0,0.5039,0.6493
0.0,0.5132,0.6465
0.0,0.5035,0.6479
0.0,0.5046,0.6565
0.0,0.4939,0.6446
0.0,0.4964,0.648
0.0,0.5074,0.6489
0.0,0.4985,0.6375
0.0,0.5053,0.6487
0.0,0.5051,0.6524
0.0,0.5053,0.6499
0.0,0.5012,0.6425
0.0,0.493,0.6456
0.0,0.5108,0.6465
0.0,0.4971,0.6519
0.0,0.4981,0.6456
0.0,0.5028,0.6451
0.0,0.5011,0.655
0.0,0.4941,0.6572
0.0,0.4985,0.6513
0.0,0.507,0.6417
0.0,0.4991,0.6483
0.0,0.503,0.6492
0.0,0.5,0.6536
0.0,0.4942,0.6504
0.0,0.4982,0.6516
0.0,0.4938,0.6431
0.0,0.499,0.6497
0.0,0.5046,0.6518
0.0,0.4986,0.6565
0.0,0.4987,0.6513
0.0,0.494,0.651
0.0,0.498,0.6463
0.0,0.51,0.6573
0.0,0.503,0.6505
0.0,0.5007,0.6453
0.0,0.501,0.6515
0.0,0.5005,0.6536
0.0,0.4882,0.6495
