protected,f0,accuracy
0.2478,0.4965,0.652
0.2506,0.5063,0.6412
0.2661,0.509,0.6527
0.2492,0.5031,0.6554
0.2519,0.5057,0.6463
0.2465,0.493,0.6516
0.2463,0.4967,0.6535
0.2563,0.4998,0.6582
0.2528,0.5,0.6615
0.2463,0.4979,0.6506
0.2455,0.4992,0.6485
0.2534,0.5004,0.6445
0.2457,0.5039,0.6477
0.2528,0.5012,0.6548
0.2455,0.4889,0.6453
0.2514,0.5026,0.6602
0.2536,0.5065,0.6619
0.2496,0.5034,0.6501
0.2469,0.5018,0.656
0.2484,0.4988,0.6439
0.2467,0.4952,0.6585
0.2466,0.4922,0.6514
0.2445,0.4987,0.6459
0.2571,0.5,0.6516
0.2539,0.5008,0.6474
0.244,0.4945,0.6551
0.25,0.5017,0.6468
0.2488,0.495,0.6532
0.2553,0.5021,0.6476
0.2515,0.4944,0.6476
0.2536,0.5008,0.6517
0.2547,0.5023,0.6501
0.2488,0.5006,0.6452
0.2544,0.4997,0.6596
0.2512,0.4989,0.6479
0.2424,0.4975,0.6479
0.2521,0.5102,0.65
0.251,0.4937,0.6449
0.2506,0.5003,0.6471
0.245,0.4958,0.656
0.2444,0.499,0.6489
0.2492,0.4983,0.651
0.2471,0.4914,0.6471
0.2505,0.5001,0.6566
0.2441,0.4971,0.6457
0.2549,0.498,0.647
0.2436,0.5007,0.6516
0.2504,0.4942,0.6447
0.2508,0.5023,0.6529
0.2483,0.4949,0.6508
0.2448,0.4927,0.6567
0.2501,0.5049,0.6423
0.2511,0.4962,0.6544
0.2495,0.5026,0.6483
0.244,0.4958,0.6526
0.2483,0.4999,0.6461
0.2381,0.4891,0.6497
0.2459,0.4976,0.6448
0.2497,0.5017,0.6548
0.2462,0.4945,0.6509
0.2435,0.4943,0.6466
0.2478,0.4953,0.6498
0.2456,0.5047,0.6534
0.2419,0.4851,0.6527
0.2569,0.5049,0.6403
0.2476,0.4955,0.6599
0.2473,0.4906,0.6401
0.249,0.4974,0.6565
0.2556,0.5021,0.6534
0.248,0.4921,0.6535
0.2496,0.4911,0.6475
0.2515,0.5031,0.6507
0.2535,0.4953,0.6526
0.2489,0.5047,0.6491
0.2533,0.5024,0.6475
0.2601,0.5113,0.6475
0.2513,0.4998,0.6423
0.2438,0.4964,0.6543
0.2495,0.5088,0.6506
0.2461,0.4998,0.6465
0.2545,0.4983,0.644
0.2498,0.5017,0.6464
0.2494,0.5029,0.6519
0.2503,0.4977,0.6466
0.2493,0.4978,0.656
0.2482,0.4941,0.6472
0.2564,0.495,0.6485
0.2481,0.5002,0.6437
0.2483,0.5017,0.6436
0.2489,0.4994,0.6512
0.2502,0.5029,0.6452
0.2528,0.5023,0.6579
0.2469,0.5016,0.6504
0.242,0.4952,0.6534
0.2518,0.5037,0.6421
0.2544,0.5005,0.6449
0.2504,0.5018,0.6469
0.2471,0.5046,0.6516
0.2498,0.4957,0.6532
0.2469,0.5024,0.6495
