protected,f0,accuracy
-0.2437,0.0,0.5511
-0.2495,0.0,0.5452
0.2451,0.0,0.5532
0.2467,0.5043,0.5558
0.2477,0.0,0.5441
0.2485,0.0,0.5361
0.2535,0.0,0.5443
0.2554,0.2405,0.5537
0.2377,0.0,0.5478
-0.2465,0.0,0.5492
-0.2574,0.0,0.5569
0.2459,0.0,0.5488
0.2533,0.0,0.556
0.2529,0.0,0.5511
0.2515,0.0,0.5548
0.0,0.5003,0.5533
0.2478,0.2482,0.5473
0.2445,0.0,0.5538
-0.2571,0.0,0.555
-0.2479,0.0,0.5516
0.2473,0.2492,0.5578
0.2555,0.0,0.5543
0.2561,0.0,0.5505
0.0,0.0,0.5442
0.2513,0.0,0.5487
0.2517,0.0,0.5543
0.2496,0.0,0.5513
0.2381,0.0,0.5469
0.2494,0.2521,0.553
0.2466,0.2407,0.5549
0.2438,0.0,0.5458
0.2357,0.0,0.5388
0.0,0.2449,0.5498
0.0,0.0,0.5601
0.2566,0.0,0.5554
0.2511,0.0,0.5552
0.0,0.4992,0.547
0.0,0.5061,0.5507
0.2493,0.0,0.5392
0.0,0.0,0.5507
0.0,0.2559,0.5501
0.2545,0.2506,0.5601
-0.2479,0.0,0.55
0.0,0.5022,0.5466
0.0,0.0,0.5503
0.2514,0.0,0.5451
0.2421,0.0,0.5489
0.2464,0.2509,0.5519
0.2434,0.2513,0.5507
0.0,0.5047,0.5571
0.0,0.0,0.5463
0.2574,0.2446,0.5419
0.2518,0.0,0.5472
0.2511,0.0,0.5552
-0.2523,0.0,0.5483
0.2503,0.0,0.5547
0.0,0.4917,0.5444
0.2553,0.2544,0.5499
0.2514,0.0,0.5389
-0.2537,0.0,0.545
0.2536,0.0,0.5496
0.2514,0.2495,0.554
0.2563,0.0,0.5461
0.0,0.2429,0.5503
-0.2469,0.0,0.5457
0.2528,0.0,0.5584
-0.2485,0.0,0.5488
-0.2512,0.0,0.5434
0.2608,0.0,0.5438
0.2482,0.4966,0.543
0.249,0.0,0.5499
0.256,0.2498,0.5486
-0.2464,0.0,0.5553
0.2537,0.0,0.5506
0.2501,0.0,0.5449
0.2423,0.0,0.5573
0.0,0.0,0.5428
0.238,0.0,0.5423
-0.249,0.0,0.5474
0.2485,0.0,0.5468
0.2485,0.2551,0.5449
0.0,0.2464,0.544
-0.2461,0.0,0.5433
0.2566,0.0,0.5517
0.0,0.0,0.5569
-0.2507,0.0,0.5508
0.2481,0.0,0.5481
0.0,0.2482,0.5443
0.2569,0.2467,0.5456
0.2535,0.0,0.562
-0.2493,0.0,0.5482
0.0,0.2554,0.5591
0.2563,0.0,0.5522
0.0,0.5005,0.549
-0.2514,0.0,0.551
0.2528,0.0,0.5497
-0.2486,0.0,0.5515
0.2489,0.0,0.557
0.2475,0.2457,0.5524
0.2503,0.2474,0.535
