protected,f0,accuracy
0.2524,0.4977,0.8501
0.2534,0.5078,0.8497
0.2492,0.498,0.8471
0.2532,0.5058,0.844
0.2505,0.502,0.8507
0.2525,0.5029,0.8526
0.2493,0.5036,0.8466
0.2603,0.5111,0.8578
0.2453,0.4982,0.8495
0.2496,0.4985,0.8515
0.2518,0.4995,0.8536
0.2433,0.4961,0.855
0.2529,0.5057,0.8495
0.2451,0.4954,0.8539
0.2525,0.5026,0.8573
0.2537,0.5051,0.8484
0.2531,0.5007,0.8549
0.253,0.5047,0.8538
0.2525,0.5,0.8525
0.2518,0.5007,0.8493
0.249,0.4969,0.8553
0.2499,0.5016,0.8544
0.2554,0.5024,0.8514
0.2441,0.4971,0.8547
0.2495,0.5016,0.847
0.2495,0.4986,0.8494
0.2549,0.5005,0.8548
0.2488,0.4979,0.8405
0.2376,0.4991,0.8444
0.2498,0.4966,0.8485
0.2495,0.4974,0.8526
0.2502,0.4959,0.8497
0.2571,0.5033,0.8441
0.2431,0.4918,0.8484
0.2516,0.502,0.8472
0.2457,0.4947,0.8469
0.2489,0.499,0.8407
0.2478,0.5011,0.8504
0.2487,0.501,0.8487
0.2529,0.4983,0.8481
0.248,0.4998,0.8519
0.245,0.4899,0.852
0.2531,0.4971,0.8541
0.2545,0.5039,0.8464
0.2461,0.4996,0.8537
0.2537,0.4984,0.8436
0.2533,0.5032,0.8551
0.2444,0.4943,0.8453
0.258,0.5044,0.8474
0.2567,0.5092,0.8411
0.2587,0.5023,0.8473
0.2469,0.5026,0.85
0.244,0.5012,0.8476
0.2578,0.4993,0.8519
0.2521,0.5037,0.8544
0.2557,0.5087,0.8565
0.2494,0.4964,0.8516
0.2516,0.4994,0.8492
0.2532,0.5027,0.8437
0.2435,0.498,0.8546
0.2569,0.4993,0.8544
0.2461,0.498,0.8494
0.2521,0.4973,0.8469
0.2485,0.5007,0.8483
0.2423,0.505,0.8508
0.2484,0.502,0.8496
0.2565,0.5042,0.8498
0.2505,0.4958,0.8501
0.2562,0.4949,0.844
0.2481,0.5037,0.8484
0.2496,0.5006,0.8522
0.2435,0.5007,0.8474
0.2498,0.4998,0.8508
0.2503,0.4987,0.8459
0.2475,0.4964,0.8582
0.2503,0.4996,0.8533
0.2451,0.4959,0.8497
0.2533,0.4987,0.8475
0.2466,0.4952,0.8507
0.252,0.5019,0.8524
0.2445,0.5032,0.8518
0.2521,0.5028,0.8487
0.2468,0.4953,0.8455
0.2471,0.4927,0.8527
0.2466,0.4936,0.8516
0.2569,0.5007,0.8441
0.2501,0.4987,0.8487
0.2517,0.4933,0.852
0.2527,0.5005,0.849
0.2525,0.5057,0.8447
0.2545,0.5007,0.8504
0.2478,0.4948,0.8543
0.2489,0.503,0.8528
0.2494,0.5041,0.849
0.2568,0.5057,0.8473
0.2518,0.5071,0.8501
0.2484,0.5028,0.8448
0.256,0.5061,0.8464
0.2513,0.5001,0.8443
0.2466,0.5002,0.8481
