protected,f0,accuracy
0.2443,-0.5005,0.7073
0.2569,-0.5147,0.7061
0.2517,-0.5012,0.6961
0.2447,-0.4939,0.7062
0.2477,-0.4958,0.7024
0.2472,-0.4986,0.6933
0.2561,-0.5134,0.6963
0.249,-0.4992,0.7085
0.2515,-0.4997,0.7072
0.2511,-0.5038,0.7092
0.2469,-0.4924,0.7
0.2458,-0.4921,0.6964
0.2568,-0.5057,0.6994
0.2531,-0.511,0.7016
0.255,-0.4976,0.7054
0.2487,-0.4971,0.6971
0.2469,-0.4945,0.6932
0.2586,-0.5035,0.7045
0.2482,-0.4991,0.6928
0.2498,-0.4967,0.698
0.2511,-0.4981,0.6986
0.259,-0.5003,0.7076
0.2457,-0.4944,0.7034
0.2494,-0.4971,0.6957
0.25,-0.4982,0.6912
0.2489,-0.5041,0.698
0.2444,-0.4986,0.6918
0.2534,-0.4972,0.6939
0.2542,-0.506,0.7
0.249,-0.4993,0.6954
0.2532,-0.5011,0.7019
0.2549,-0.5064,0.6973
0.2477,-0.4985,0.7025
0.2538,-0.5059,0.7047
0.2479,-0.4989,0.7044
0.249,-0.4989,0.6992
0.2534,-0.4982,0.7078
0.2453,-0.5056,0.7021
0.2518,-0.5008,0.6951
0.2543,-0.5041,0.7006
0.2518,-0.5011,0.699
0.2519,-0.5027,0.6995
0.2514,-0.4982,0.6969
0.2542,-0.5082,0.7098
0.2506,-0.4963,0.6975
0.2488,-0.5027,0.7025
0.2513,-0.5078,0.7013
0.2473,-0.4913,0.6984
0.2518,-0.4938,0.6987
0.2495,-0.4995,0.6972
0.2541,-0.5002,0.6999
0.2417,-0.4905,0.6995
0.2477,-0.4985,0.7038
0.2479,-0.5009,0.7046
0.2494,-0.505,0.7033
0.2537,-0.4997,0.6948
0.2558,-0.4989,0.6982
0.2406,-0.4937,0.7045
0.2467,-0.4889,0.6965
0.2432,-0.4982,0.7027
0.2539,-0.5009,0.6964
0.2517,-0.5013,0.6962
0.2511,-0.4975,0.7024
0.2556,-0.5006,0.7048
0.2475,-0.4982,0.7054
0.2405,-0.503,0.6932
0.2529,-0.5075,0.6971
0.2489,-0.5048,0.6996
0.2526,-0.4974,0.6971
0.2504,-0.5046,0.7035
0.2499,-0.5005,0.6949
0.2472,-0.4976,0.6972
0.2476,-0.4975,0.6975
0.247,-0.5039,0.7013
0.2461,-0.4977,0.7032
0.2497,-0.5054,0.6944
0.2504,-0.5025,0.6973
0.2474,-0.5001,0.6944
0.2513,-0.5077,0.6991
0.2407,-0.4871,0.7035
0.2573,-0.5063,0.6974
0.2496,-0.4992,0.7085
0.2464,-0.4984,0.703
0.2476,-0.5006,0.696
0.256,-0.5024,0.6975
0.2497,-0.5008,0.704
0.2659,-0.5082,0.7023
0.2565,-0.5006,0.6889
0.2486,-0.496,0.6964
0.2547,-0.5056,0.7073
0.2463,-0.499,0.7048
0.2517,-0.5009,0.6924
0.2486,-0.4984,0.6899
0.2419,-0.4901,0.7015
0.2528,-0.5029,0.6916
0.2471,-0.5014,0.6967
0.2558,-0.5074,0.6956
0.246,-0.4985,0.7013
0.2571,-0.5034,0.7069
0.2482,-0.4979,0.7015
