protected,f0,accuracy
0.2491,0.0,0.6035
0.241,0.0,0.6098
0.2451,0.0,0.602
0.2471,0.0,0.6099
0.2558,0.0,0.597
0.251,0.0,0.6058
-0.2483,-0.4999,0.6003
0.2477,0.0,0.6033
0.2562,0.0,0.6027
0.2548,0.0,0.6004
0.2497,0.0,0.607
0.2457,0.0,0.5892
0.2464,0.0,0.5891
0.2456,0.0,0.604
0.2549,0.0,0.5986
0.2496,0.0,0.6038
0.2428,0.2493,0.5942
0.248,0.0,0.6008
0.2544,0.0,0.5986
0.2491,0.0,0.5949
0.2481,0.0,0.5934
0.2537,0.0,0.6112
0.2494,0.0,0.599
0.2486,0.0,0.605
0.2518,0.0,0.596
0.2516,0.0,0.5992
0.2463,0.0,0.6003
0.2493,0.0,0.6042
0.2581,0.0,0.608
0.2419,0.0,0.6018
0.2541,0.0,0.603
0.2444,0.0,0.5979
0.2528,0.0,0.5915
0.2448,0.0,0.6035
0.247,0.0,0.6016
0.2478,0.0,0.6025
0.2543,0.0,0.6087
0.2502,0.0,0.5922
0.245,0.0,0.6013
0.2468,0.0,0.5999
0.2476,0.0,0.5931
0.2471,0.0,0.6053
0.2566,0.2505,0.6071
0.2463,0.0,0.5918
0.2512,0.0,0.5985
0.2536,0.0,0.597
0.2548,0.0,0.5957
0.2585,0.0,0.5937
0.2535,0.0,0.6016
0.2482,0.0,0.5971
0.2452,0.2563,0.6078
0.249,0.0,0.5981
0.0,0.0,0.6014
0.2496,0.0,0.5988
0.2466,0.0,0.6002
0.2384,0.0,0.6067
0.2526,0.0,0.5995
0.248,0.0,0.6017
0.253,0.0,0.593
0.2558,0.0,0.6015
0.2545,0.0,0.6025
0.2491,0.0,0.6085
0.2485,0.0,0.5907
0.0,0.0,0.5916
0.2451,0.0,0.5945
0.252,0.0,0.5951
0.2513,0.0,0.6032
0.2476,0.0,0.5889
0.2508,0.0,0.5881
0.25,0.0,0.5965
0.2538,0.0,0.5955
0.2485,0.0,0.5973
0.2438,0.2498,0.6031
0.2551,0.0,0.5913
0.2519,0.0,0.6045
0.2548,0.0,0.6053
0.2455,0.0,0.5959
0.2439,0.0,0.5981
0.2534,0.0,0.5885
0.2536,0.0,0.5981
0.2461,0.0,0.5997
0.2477,0.0,0.6059
0.2494,0.0,0.5998
0.0,-0.4911,0.5989
0.2481,0.0,0.6025
0.2434,0.0,0.6005
0.2447,0.0,0.6019
0.251,0.0,0.6055
0.254,0.0,0.5985
0.2446,0.0,0.599
0.2529,0.0,0.5897
0.2453,0.0,0.5984
0.2458,0.0,0.5972
0.2557,0.0,0.6056
0.2516,0.0,0.6045
0.2484,0.0,0.6081
0.2499,0.0,0.5937
0.258,0.0,0.599
0.2503,0.0,0.6047
0.2414,0.0,0.5961
