protected,f0,accuracy
0.0,0.5002,0.7561
0.0,0.4983,0.7548
0.0,0.499,0.7573
0.0,0.5036,0.7509
0.0,0.5055,0.7412
0.0,0.4981,0.7475
0.0,0.5058,0.7494
0.0,0.5005,0.7498
0.0,0.4902,0.7488
0.0,0.4995,0.7499
0.0,0.5035,0.7548
0.0,0.505,0.7462
0.0,0.4942,0.7518
0.0,0.4937,0.7572
0.0,0.503,0.7488
0.0,0.5074,0.7512
0.0,0.4941,0.7514
0.0,0.5036,0.75
0.0,0.5056,0.7517
0.0,0.5042,0.7454
0.0,0.4971,0.7473
0.0,0.5076,0.7433
0.0,0.4933,0.7542
0.0,0.5054,0.7507
0.0,0.4924,0.7512
0.0,0.5061,0.7466
0.0,0.506,0.7503
0.0,0.4956,0.7532
0.0,0.5061,0.754
0.0,0.4904,0.7443
0.0,0.4895,0.7427
0.0,0.5005,0.7423
0.0,0.5028,0.7412
0.0,0.5079,0.7522
0.0,0.4987,0.7508
0.0,0.4996,0.741
0.0,0.5063,0.7554
0.0,0.507,0.7462
0.0,0.5071,0.7441
0.0,0.5044,0.7462
0.0,0.499,0.7395
0.0,0.4983,0.7584
0.0,0.502,0.7581
0.0,0.4955,0.7507
0.0,0.5014,0.7549
0.0,0.4955,0.7526
0.0,0.5031,0.7523
0.0,0.5015,0.7428
0.0,0.5038,0.7463
0.0,0.4892,0.7494
0.0,0.4975,0.7546
0.0,0.4984,0.7464
0.0,0.4957,0.7531
0.0,0.5046,0.7518
0.0,0.5071,0.7455
0.0,0.4929,0.7519
0.0,0.5093,0.751
0.0,0.5052,0.7507
0.0,0.4985,0.7515
0.0,0.4952,0.7467
0.0,0.5004,0.748
0.0,0.5037,0.7389
0.0,0.4975,0.7514
0.0,0.5077,0.7508
0.0,0.4953,0.7514
0.0,0.5069,0.7494
0.0,0.4944,0.7462
0.0,0.5032,0.7529
0.0,0.5005,0.7477
0.0,0.502,0.7656
0.0,0.5005,0.748
0.0,0.4971,0.7513
0.0,0.5082,0.7461
0.0,0.4958,0.7481
0.0,0.4964,0.7461
0.0,0.5015,0.7559
0.0,0.5013,0.7498
0.0,0.5022,0.748
0.0,0.5095,0.7474
0.0,0.5073,0.7505
0.0,0.4978,0.7427
0.0,0.5108,0.7565
0.0,0.4974,0.7574
0.0,0.5015,0.7479
0.0,0.4963,0.7512
0.0,0.4874,0.748
0.0,0.507,0.747
0.0,0.5018,0.7465
0.0,0.4932,0.7523
0.0,0.502,0.7476
0.0,0.5064,0.7495
0.0,0.4935,0.7499
0.0,0.499,0.7461
0.0,0.5004,0.7483
0.0,0.5026,0.7434
0.0,0.5031,0.7518
0.0,0.503,0.7402
0.0,0.5021,0.7447
0.0,0.5035,0.7476
0.0,0.5064,0.7489
